"","name","length","score","pvalue"
"80","Bacteria_NZ_CP048810_8_length_256992_cov_24.139750",256992,0.019596346513478,0.618602959010429
"81","Bacteria_NZ_CP048810_9_length_256797_cov_24.519942",256797,0.0200065519281246,0.615449915110357
"82","Bacteria_NZ_CP048810_10_length_244366_cov_24.700632",244366,0.0283584416579298,0.555420810089741
"83","Bacteria_NZ_CP048810_11_length_238057_cov_24.564869",238057,0.019960004593983,0.615813727868057
"84","Bacteria_NZ_CP048810_12_length_202899_cov_24.457628",202899,0.023054213411332,0.591680814940577
"85","Bacteria_NZ_CP048810_13_length_199640_cov_24.083558",199640,0.0161237625340083,0.651346107203493
"86","Bacteria_NZ_CP048810_14_length_194777_cov_24.093780",194777,0.0105560005634902,0.716953674508853
"87","Bacteria_NZ_CP048810_15_length_194082_cov_23.947404",194082,0.0252844264069763,0.574339073490177
"88","Bacteria_NZ_CP048810_16_length_184296_cov_24.362802",184296,0.0187793583626045,0.627091923356779
"89","Bacteria_NZ_CP048810_17_length_183039_cov_24.467434",183039,0.0139107194672307,0.675600291050206
"90","Bacteria_NZ_CP048810_18_length_176174_cov_24.294863",176174,0.0192371695451814,0.622726170264371
"91","Bacteria_NZ_CP048810_19_length_166922_cov_24.277922",166922,0.014943324179834,0.665413533834586
"92","Bacteria_NZ_CP048810_20_length_152118_cov_24.728100",152118,0.0245461554491233,0.578462284744118
"93","Bacteria_NZ_CP048810_21_length_133581_cov_25.780784",133581,0.0186755151070079,0.628062090710648
"94","Bacteria_NZ_CP048810_22_length_133367_cov_24.577127",133367,0.0294518901990235,0.547416929420325
"95","Bacteria_NZ_CP048810_23_length_132506_cov_24.213226",132506,0.01862782530303,0.628425903468348
"96","Bacteria_NZ_CP048810_24_length_117641_cov_25.603720",117641,0.014721998901121,0.667475139461557
"97","Bacteria_NZ_CP048810_25_length_110415_cov_23.942742",110415,0.0162027637829408,0.650861023526558
"98","Bacteria_NZ_CP048810_26_length_106867_cov_24.837846",106867,0.0129258603150791,0.686393402861994
"99","Bacteria_NZ_CP048810_27_length_93801_cov_26.242592",93801,0.0202669643049299,0.613267038564152
"100","Bacteria_NZ_CP048810_28_length_90069_cov_24.246006",90069,0.0210913818278206,0.606354596167839
"101","Bacteria_NZ_CP048810_29_length_83275_cov_24.049243",83275,0.0247372123832524,0.576885762794082
"102","Bacteria_NZ_CP048810_30_length_72551_cov_24.149167",72551,0.0193132971774861,0.622119815668203
"103","Bacteria_NZ_CP048810_31_length_69984_cov_23.671867",69984,0.0186277882179968,0.628425903468348
"104","Bacteria_NZ_CP048810_32_length_59787_cov_24.726378",59787,0.0247708943955462,0.576885762794082
"105","Bacteria_NZ_CP048810_33_length_59123_cov_27.128750",59123,0.0210586369548837,0.606354596167839
"106","Bacteria_NZ_CP048810_34_length_51011_cov_24.135843",51011,0.0189491873670398,0.625030317729808
"107","Bacteria_NZ_CP048810_35_length_36665_cov_23.971592",36665,0.047421419185968,0.461678389522193
"108","Bacteria_NZ_CP048810_36_length_35342_cov_23.762604",35342,0.0162057989373701,0.650861023526558
"109","Bacteria_NZ_CP048810_37_length_22726_cov_25.361122",22726,0.0172443104642153,0.642129517341741
"110","Bacteria_NZ_CP048810_38_length_19536_cov_23.980288",19536,0.00693301638899913,0.775770070337133
"111","Bacteria_NZ_CP048810_39_length_7932_cov_23.990098",7932,0.00124784861220708,0.929056512248363
"112","Bacteria_NZ_CP048810_40_length_5295_cov_27.628435",5295,0.0293766859682869,0.547780742178026
"113","Bacteria_NZ_CP048810_41_length_3728_cov_20.950449",3728,0.010513372870075,0.717802570943488
"114","Bacteria_NZ_CP048810_42_length_3582_cov_122.371137",3582,0.185306606332602,0.235871937909289
"115","Bacteria_NZ_CP048810_43_length_2281_cov_44.357143",2281,0.0161624753662036,0.858412723721449
"116","Bacteria_NZ_CP048810_44_length_1930_cov_99.435200",1930,0.770355865972247,0.0526567544943596
"117","Bacteria_NZ_CP048810_45_length_1925_cov_127.498930",1925,0.0720443048698993,0.612189580260693
"118","Bacteria_NZ_CP048810_46_length_1357_cov_147.503840",1357,0.349707251499482,0.240881731574122
"119","Bacteria_NZ_CP048810_47_length_1324_cov_48.706068",1324,0.256862253964181,0.318611232909475
"120","Bacteria_NZ_CP053109_1_length_542404_cov_63.486801",542404,0.0310286788370371,0.538321610477807
"121","Bacteria_NZ_CP053109_2_length_506193_cov_61.529036",506193,0.0325435185223522,0.530075187969925
"122","Bacteria_NZ_CP053109_3_length_503319_cov_64.103357",503319,0.0296497614236894,0.546325491147223
"123","Bacteria_NZ_CP053109_4_length_482217_cov_61.036376",482217,0.0456783441822898,0.467741935483871
"124","Bacteria_NZ_CP053109_5_length_409613_cov_61.435777",409613,0.0422051048505646,0.482415716711133
"125","Bacteria_NZ_CP053109_6_length_377754_cov_61.497743",377754,0.0202731825388802,0.613267038564152
"126","Bacteria_NZ_CP053109_7_length_355630_cov_61.331533",355630,0.0328953467671799,0.527649769585253
"127","Bacteria_NZ_CP053109_8_length_348010_cov_61.628417",348010,0.0294922309079526,0.546931845743391
"128","Bacteria_NZ_CP053109_9_length_340194_cov_61.667389",340194,0.0419233231309617,0.483385884065001
"129","Bacteria_NZ_CP053109_10_length_339428_cov_61.645317",339428,0.0236784203862244,0.585495998059665
"130","Bacteria_NZ_CP053109_11_length_330725_cov_64.556044",330725,0.0808685416656433,0.373029347562455
"131","Bacteria_NZ_CP053109_12_length_313164_cov_61.992360",313164,0.0297743177830999,0.545355323793354
"132","Bacteria_NZ_CP053109_13_length_312335_cov_61.334325",312335,0.032346178309365,0.530802813485326
"133","Bacteria_NZ_CP053109_14_length_273656_cov_60.477034",273656,0.0426919268992882,0.479747756487994
"134","Bacteria_NZ_CP053109_15_length_266512_cov_61.984020",266512,0.0254580575593195,0.573490177055542
"135","Bacteria_NZ_CP053109_16_length_253447_cov_63.505655",253447,0.0280796208707474,0.55711860295901
"136","Bacteria_NZ_CP053109_17_length_226614_cov_61.306679",226614,0.0481498872275155,0.458889158379821
"137","Bacteria_NZ_CP053109_18_length_203744_cov_61.383511",203744,0.0605051447099814,0.419718651467378
"138","Bacteria_NZ_CP053109_19_length_194175_cov_70.906676",194175,0.0241235305945803,0.581979141401892
"139","Bacteria_NZ_CP053109_20_length_186332_cov_63.772935",186332,0.0175808556271021,0.638491389764734
"140","Bacteria_NZ_CP053109_21_length_173219_cov_61.336207",173219,0.050196350866088,0.451491632306573
"141","Bacteria_NZ_CP053109_22_length_170948_cov_60.874506",170948,0.027021430420303,0.564516129032258
"142","Bacteria_NZ_CP053109_23_length_167807_cov_61.576363",167807,0.0214490939736568,0.603444094106233
"143","Bacteria_NZ_CP053109_24_length_151494_cov_68.321476",151494,0.0407505277395073,0.48775163715741
"144","Bacteria_NZ_CP053109_25_length_145847_cov_62.894617",145847,0.0392886844219681,0.493451370361387
"145","Bacteria_NZ_CP053109_26_length_144310_cov_63.119490",144310,0.0431277815956303,0.477686150861024
"146","Bacteria_NZ_CP053109_27_length_133059_cov_66.699347",133059,0.0257448279987915,0.572156196943973
"147","Bacteria_NZ_CP053109_28_length_116722_cov_60.964557",116722,0.0452328049216963,0.469682270191608
"148","Bacteria_NZ_CP053109_29_length_112745_cov_61.355595",112745,0.0216682177327052,0.601746301236963
"149","Bacteria_NZ_CP053109_30_length_106116_cov_61.211718",106116,0.0301500959917841,0.54317244724715
"150","Bacteria_NZ_CP053109_31_length_87068_cov_61.716606",87068,0.0346387024053868,0.518918263400437
"151","Bacteria_NZ_CP053109_32_length_86470_cov_61.758040",86470,0.0770973563084529,0.381882124666505
"152","Bacteria_NZ_CP053109_33_length_80140_cov_63.565324",80140,0.0787896430222836,0.378001455251031
"153","Bacteria_NZ_CP053109_34_length_69035_cov_59.998898",69035,0.0268544585182286,0.56560756730536
"154","Bacteria_NZ_CP053109_35_length_68851_cov_63.811443",68851,0.0577412193331749,0.427358719379093
"155","Bacteria_NZ_CP053109_36_length_66167_cov_69.290431",66167,0.00826725840328031,0.752000970167354
"156","Bacteria_NZ_CP053109_37_length_64793_cov_84.146761",64793,0.0197811779413819,0.617026437060393
"157","Bacteria_NZ_CP053109_38_length_62860_cov_59.315882",62860,0.0239867602245603,0.58294930875576
"158","Bacteria_NZ_CP053109_39_length_58860_cov_61.391531",58860,0.0404201274853365,0.489206888188212
"159","Bacteria_NZ_CP053109_40_length_50336_cov_60.975179",50336,0.0121403936005648,0.696337618239146
"160","Bacteria_NZ_CP053109_41_length_48079_cov_61.846785",48079,0.0229565567102531,0.593014795052146
"161","Bacteria_NZ_CP053109_42_length_47679_cov_80.085167",47679,0.0415062587198472,0.484962406015038
"162","Bacteria_NZ_CP053109_43_length_46846_cov_60.473403",46846,0.0930112645999883,0.347562454523405
"163","Bacteria_NZ_CP053109_44_length_37372_cov_63.304178",37372,0.0212944542104121,0.60502061605627
"164","Bacteria_NZ_CP053109_45_length_33628_cov_119.450392",33628,0.00975316535353547,0.72738297356294
"165","Bacteria_NZ_CP053109_46_length_31426_cov_77.544898",31426,0.0264446174870494,0.568154256609265
"166","Bacteria_NZ_CP053109_47_length_30564_cov_68.142089",30564,0.0447288999940252,0.471258792141644
"167","Bacteria_NZ_CP053109_48_length_30379_cov_60.538616",30379,0.0283167012330739,0.555663351928208
"168","Bacteria_NZ_CP053109_49_length_25554_cov_60.195576",25554,0.0437312972642638,0.474896919718651
"169","Bacteria_NZ_CP053109_50_length_21834_cov_59.001423",21834,0.0481114615608147,0.458889158379821
"170","Bacteria_NZ_CP053109_51_length_21665_cov_61.553910",21665,0.0212469860764858,0.605626970652438
"171","Bacteria_NZ_CP053109_52_length_19064_cov_62.729023",19064,0.236550028021059,0.195852534562212
"172","Bacteria_NZ_CP053109_53_length_15689_cov_62.332289",15689,0.0193840660625503,0.621634731991269
"173","Bacteria_NZ_CP053109_54_length_12728_cov_60.838239",12728,0.0195518892774421,0.619209313606597
"174","Bacteria_NZ_CP053109_55_length_10795_cov_123.015549",10795,0.0605351597967251,0.419597380548145
"175","Bacteria_NZ_CP053109_56_length_9761_cov_63.974346",9761,0.682714040517275,0.049114722289595
"176","Bacteria_NZ_CP053109_57_length_7605_cov_75.494437",7605,0.0112155980030574,0.708100897404802
"177","Bacteria_NZ_CP053109_58_length_7027_cov_65.183161",7027,0.00931067528401646,0.736963376182391
"178","Bacteria_NZ_CP053109_59_length_5621_cov_220.174991",5621,0.00839580447112485,0.750060635459617
"179","Bacteria_NZ_CP053109_60_length_5377_cov_360.274897",5377,0.0167770987179294,0.646252728595683
"180","Bacteria_NZ_CP053109_61_length_2155_cov_235.934762",2155,0.113796870144435,0.51301470881333
"181","Bacteria_NZ_CP053109_62_length_1693_cov_194.196581",1693,0.0670801436076118,0.627536174114083
"182","Bacteria_NZ_CP053109_63_length_1480_cov_251.369825",1480,0.0319334926956619,0.767010802407621
"183","Bacteria_NZ_CP053609_1_length_490283_cov_22.210439",490283,0.0639369878046718,0.40856172689789
"184","Bacteria_NZ_CP053609_2_length_265508_cov_22.315427",265508,0.0767526449706713,0.382367208343439
"185","Bacteria_NZ_CP053609_3_length_223135_cov_22.616192",223135,0.0489988407902412,0.455372301722047
"186","Bacteria_NZ_CP053609_4_length_207842_cov_22.405569",207842,0.0546907205373774,0.437909289352413
"187","Bacteria_NZ_CP053609_5_length_161147_cov_22.509814",161147,0.0511236029302899,0.449066213921902
"188","Bacteria_NZ_CP053609_6_length_153179_cov_22.071178",153179,0.046547174474587,0.464710162503032
"189","Bacteria_NZ_CP053609_7_length_150703_cov_22.474570",150703,0.0485449076142893,0.457433907349018
"190","Bacteria_NZ_CP053609_8_length_149163_cov_22.345696",149163,0.0457865120853743,0.467499393645404
"191","Bacteria_NZ_CP053609_9_length_148417_cov_21.759554",148417,0.0377968614516984,0.5
"192","Bacteria_NZ_CP053609_10_length_118060_cov_22.291996",118060,0.127427319291717,0.295415959252971
"193","Bacteria_NZ_CP053609_11_length_113361_cov_22.104249",113361,0.0327584251354247,0.528134853262188
"194","Bacteria_NZ_CP053609_12_length_111624_cov_23.004930",111624,0.0768789104231023,0.382367208343439
"195","Bacteria_NZ_CP053609_13_length_105901_cov_22.308335",105901,0.0461742458852579,0.466165413533835
"196","Bacteria_NZ_CP053609_14_length_100960_cov_22.096784",100960,0.0251047313661104,0.575066699005578
"197","Bacteria_NZ_CP053609_15_length_87795_cov_23.204696",87795,0.0189147718296871,0.625272859568275
"198","Bacteria_NZ_CP053609_16_length_78349_cov_21.937275",78349,0.0833622012075524,0.367693427116178
"199","Bacteria_NZ_CP053609_17_length_63720_cov_22.166261",63720,0.0289507172465766,0.550206160562697
"200","Bacteria_NZ_CP053609_18_length_61152_cov_21.871418",61152,0.0416377392018878,0.48471986417657
"201","Bacteria_NZ_CP053609_19_length_56047_cov_22.933741",56047,0.062641554980997,0.41195731263643
"202","Bacteria_NZ_CP053609_20_length_52753_cov_22.702152",52753,0.220374442062614,0.206888188212467
"203","Bacteria_NZ_CP053609_21_length_49880_cov_22.743422",49880,0.0219695137235421,0.599805966529226
"204","Bacteria_NZ_CP053609_22_length_39646_cov_21.881665",39646,0.0590812472773645,0.423356779044385
"205","Bacteria_NZ_CP053609_23_length_34558_cov_22.297365",34558,0.0570981150361431,0.429541595925297
"206","Bacteria_NZ_CP053609_24_length_33392_cov_22.516873",33392,0.069697038522125,0.395707009459132
"207","Bacteria_NZ_CP053609_25_length_31532_cov_23.179528",31532,0.0211798798653592,0.605869512490905
"208","Bacteria_NZ_CP053609_26_length_30094_cov_22.077965",30094,0.0391040181420811,0.493936454038322
"209","Bacteria_NZ_CP053609_27_length_21915_cov_23.106130",21915,0.374856910363724,0.128668445306815
"210","Bacteria_NZ_CP053609_28_length_16113_cov_21.741437",16113,0.0389566716251196,0.494785350472957
"211","Bacteria_NZ_CP053609_29_length_15049_cov_23.276044",15049,0.0777998821598339,0.380063060878001
"212","Bacteria_NZ_CP053609_30_length_14254_cov_27.668498",14254,0.0345384230883308,0.519282076158137
"213","Bacteria_NZ_CP053609_31_length_3172_cov_91.572987",3172,0.0429935776361829,0.478535047295658
"214","Bacteria_NZ_CP053609_32_length_2789_cov_44.955377",2789,0.170503819638285,0.420576394148364
"215","Bacteria_NZ_CP053609_33_length_2550_cov_22.940681",2550,0.0112332970036938,0.894766213576753
"216","Bacteria_NZ_CP053609_34_length_2483_cov_67.733526",2483,0.040205104164959,0.726113126320405
"217","Bacteria_NZ_CP053609_35_length_1958_cov_64.498161",1958,0.0828797323868756,0.582413202056842
"218","Bacteria_NZ_CP053609_36_length_1742_cov_89.430943",1742,0.0827344653672289,0.583210427711564
"219","Bacteria_NZ_CP053609_37_length_1362_cov_43.697781",1362,0.132427158127722,0.478295531550205
"220","Bacteria_NZ_CP053609_38_length_1324_cov_67.741529",1324,0.398391449650802,0.20939131821262
"221","Bacteria_NZ_CP053609_39_length_1057_cov_61.271457",1057,0.0893904685947907,0.567146330768924
"222","Bacteria_NZ_CP053610_1_length_661143_cov_19.953393",661143,0.0351672978230085,0.51564394858113
"223","Bacteria_NZ_CP053610_2_length_252364_cov_20.045377",252364,0.0387705207775213,0.495391705069124
"224","Bacteria_NZ_CP053610_3_length_219005_cov_20.006371",219005,0.0499407001774883,0.452461799660441
"225","Bacteria_NZ_CP053610_4_length_208077_cov_19.593356",208077,0.0448553043875457,0.47077370846471
"226","Bacteria_NZ_CP053610_5_length_140933_cov_20.827986",140933,0.0724009495021205,0.390371089012855
"227","Bacteria_NZ_CP053610_6_length_107877_cov_19.384300",107877,0.0671552360448193,0.400921658986175
"228","Bacteria_NZ_CP053610_7_length_106198_cov_20.180700",106198,0.0380290483524634,0.49830220713073
"229","Bacteria_NZ_CP053610_8_length_104823_cov_20.309875",104823,0.0312421876511269,0.536745088527771
"230","Bacteria_NZ_CP053610_9_length_101600_cov_19.384224",101600,0.0132257186264982,0.682270191608052
"231","Bacteria_NZ_CP053610_10_length_71556_cov_19.612117",71556,0.0418184253346885,0.483749696822702
"232","Bacteria_NZ_CP053610_11_length_71187_cov_19.299331",71187,0.025828521474599,0.571428571428571
"233","Bacteria_NZ_CP053610_12_length_66915_cov_20.642746",66915,0.111213132899737,0.317244724715013
"234","Bacteria_NZ_CP053610_13_length_64626_cov_20.147977",64626,0.0336238759852523,0.523647829250546
"235","Bacteria_NZ_CP053610_14_length_13085_cov_20.512203",13085,0.257296019734304,0.185423235508125
"236","Bacteria_NZ_CP053610_15_length_8120_cov_22.047861",8120,0.0561010074871497,0.432452097986903
"237","Bacteria_NZ_CP053610_16_length_2699_cov_19.914145",2699,0.970319589291917,0.00247139952963686
"238","Bacteria_NZ_CP053610_17_length_2558_cov_19.680783",2558,0.15807597385637,0.439789532427154
"239","Bacteria_NZ_CP053610_18_length_1396_cov_38.439224",1396,0.508981627796809,0.151433013114362
"240","Bacteria_NZ_CP053611_1_length_512085_cov_79.875062",512085,0.0432635090350021,0.477079796264856
"241","Bacteria_NZ_CP053611_2_length_278635_cov_78.202936",278635,0.0305028727689371,0.541717196216347
"242","Bacteria_NZ_CP053611_3_length_209116_cov_80.900469",209116,0.0707273084501335,0.394009216589862
"243","Bacteria_NZ_CP053611_4_length_87976_cov_78.023521",87976,0.0352555858923543,0.515158864904196
"244","Bacteria_NZ_CP053611_5_length_72072_cov_78.192718",72072,0.0255341425407799,0.573247635217075
"245","Bacteria_NZ_CP053611_6_length_31240_cov_78.900754",31240,0.0398720131067699,0.49151103565365
"246","Bacteria_NZ_CP053611_7_length_1344_cov_156.399535",1344,0.572781098426537,0.123370670068163
"247","Bacteria_NZ_CP059472_1_length_705900_cov_73.687387",705900,0.0385747732290242,0.495998059665292
"248","Bacteria_NZ_CP059472_2_length_623068_cov_73.611141",623068,0.0436343214277623,0.475139461557119
"249","Bacteria_NZ_CP059472_3_length_544518_cov_73.934545",544518,0.0349426358637103,0.5169779286927
"250","Bacteria_NZ_CP059472_4_length_286279_cov_73.849370",286279,0.0352586177146031,0.515158864904196
"251","Bacteria_NZ_CP059472_5_length_177326_cov_74.404539",177326,0.0527128731394844,0.444215377152559
"252","Bacteria_NZ_CP059472_6_length_139020_cov_73.710877",139020,0.0416834119193692,0.484598593257337
"253","Bacteria_NZ_CP059472_7_length_106183_cov_74.970121",106183,0.0615949080230113,0.416444336648072
"254","Bacteria_NZ_CP059472_8_length_5783_cov_221.455307",5783,0.016388003836943,0.650254668930391
"255","Bacteria_NZ_CP059472_9_length_3099_cov_133.770039",3099,0.203865663039295,0.220713073005093
"256","Bacteria_NZ_CP059472_10_length_2333_cov_101.947761",2333,0.814455012899559,0.0395025311914537
"257","Bacteria_NZ_CP059472_11_length_1701_cov_157.650061",1701,0.0860376319067123,0.57440108422689
"258","Bacteria_NZ_CP061335_1_length_797590_cov_41.667015",797590,0.0169828011369281,0.644676206645646
"259","Bacteria_NZ_CP061335_2_length_555309_cov_40.607360",555309,0.0189175550144811,0.625272859568275
"260","Bacteria_NZ_CP061335_3_length_485723_cov_41.176446",485723,0.0209371623607916,0.606960950764007
"261","Bacteria_NZ_CP061335_4_length_458077_cov_40.561908",458077,0.0179355093410459,0.634853262187727
"262","Bacteria_NZ_CP061335_5_length_408215_cov_41.249853",408215,0.0112678770666999,0.707494542808634
"263","Bacteria_NZ_CP061335_6_length_337107_cov_41.426059",337107,0.0342907965658398,0.520252243512006
"264","Bacteria_NZ_CP061335_7_length_332528_cov_40.572004",332528,0.0182835760186598,0.631700218287655
