"","name","length","score","pvalue"
"35","Bacteria_NZ_CP040094_12_length_139415_cov_29.264251",139415,0.0376245024381652,0.500848896434635
"36","Bacteria_NZ_CP040094_13_length_137210_cov_29.029908",137210,0.0535478428021865,0.441789958767887
"37","Bacteria_NZ_CP040094_14_length_128884_cov_37.903904",128884,0.0927023928435812,0.34841135095804
"38","Bacteria_NZ_CP040094_15_length_126962_cov_29.679372",126962,0.0973971235838954,0.340164928450158
"39","Bacteria_NZ_CP040094_16_length_120785_cov_30.102278",120785,0.086974928262594,0.359810817365996
"40","Bacteria_NZ_CP040094_17_length_116073_cov_30.014610",116073,0.111650197919642,0.31712345379578
"41","Bacteria_NZ_CP040094_18_length_111763_cov_45.291349",111763,0.0839856387185392,0.366480717923842
"42","Bacteria_NZ_CP040094_19_length_109956_cov_28.934305",109956,0.0640563181127704,0.408440455978656
"43","Bacteria_NZ_CP040094_20_length_109549_cov_40.756736",109549,0.0731871052739844,0.388309483385884
"44","Bacteria_NZ_CP040094_21_length_106335_cov_28.804065",106335,0.0564752265209137,0.431360659713801
"45","Bacteria_NZ_CP040094_22_length_106101_cov_29.980386",106101,0.0663722166769643,0.401891826340044
"46","Bacteria_NZ_CP040094_23_length_105801_cov_30.975763",105801,0.0724365146693945,0.390128547174388
"47","Bacteria_NZ_CP040094_24_length_103001_cov_43.140171",103001,0.0963954248465069,0.342105263157895
"48","Bacteria_NZ_CP040094_25_length_102031_cov_52.661116",102031,0.0377961389663958,0.5
"49","Bacteria_NZ_CP040094_26_length_94796_cov_28.863934",94796,0.0330781343491903,0.526437060392918
"50","Bacteria_NZ_CP040094_27_length_92860_cov_39.360099",92860,0.053397360547625,0.442032500606355
"51","Bacteria_NZ_CP040094_28_length_88711_cov_29.222264",88711,0.073245174607575,0.388309483385884
"52","Bacteria_NZ_CP040094_29_length_88629_cov_42.555998",88629,0.0841280871263841,0.366116905166141
"53","Bacteria_NZ_CP040094_30_length_88345_cov_29.396115",88345,0.124131182530326,0.299417899587679
"54","Bacteria_NZ_CP040094_31_length_87170_cov_30.515629",87170,0.181402636744521,0.239752607324764
"55","Bacteria_NZ_CP040094_32_length_86890_cov_30.148857",86890,0.100946975320883,0.333373756973078
"56","Bacteria_NZ_CP040094_33_length_86779_cov_42.251499",86779,0.131284651352187,0.289716226048993
"57","Bacteria_NZ_CP040094_34_length_86300_cov_32.215630",86300,0.293137836120334,0.164928450157652
"58","Bacteria_NZ_CP040094_35_length_85968_cov_29.166203",85968,0.128150314347145,0.293960708222168
"59","Bacteria_NZ_CP040094_36_length_85870_cov_28.617794",85870,0.0717916565065758,0.391341256366723
"60","Bacteria_NZ_CP040094_37_length_81068_cov_28.145557",81068,0.0228745591769815,0.593984962406015
"61","Bacteria_NZ_CP040094_38_length_78721_cov_30.879122",78721,0.103205541387264,0.329856900315304
"62","Bacteria_NZ_CP040094_39_length_76360_cov_29.890007",76360,0.0411603350402827,0.486296386126607
"63","Bacteria_NZ_CP040094_40_length_71574_cov_31.383982",71574,0.0790727010262174,0.377273829735629
"64","Bacteria_NZ_CP040094_41_length_70892_cov_30.311504",70892,0.0258228054807549,0.571549842347805
"65","Bacteria_NZ_CP040094_42_length_70732_cov_35.036702",70732,0.166409923959198,0.254305117632792
"66","Bacteria_NZ_CP040094_43_length_70420_cov_28.669921",70420,0.088819833240352,0.356779044385156
"67","Bacteria_NZ_CP040094_44_length_70229_cov_59.909667",70229,0.0497270415171816,0.453674508852777
"68","Bacteria_NZ_CP040094_45_length_69866_cov_47.752188",69866,0.101801041853339,0.332161047780742
"69","Bacteria_NZ_CP040094_46_length_66992_cov_29.767274",66992,0.0371542518184207,0.504729565850109
"70","Bacteria_NZ_CP040094_47_length_66139_cov_66.069699",66139,0.14139806540228,0.278074217802571
"71","Bacteria_NZ_CP040094_48_length_62577_cov_67.424219",62577,0.038149981891466,0.497938394373029
"72","Bacteria_NZ_CP040094_49_length_57440_cov_53.569400",57440,0.0961437164542114,0.342590346834829
"73","Bacteria_NZ_CP040094_50_length_56330_cov_29.555540",56330,0.161179227645222,0.258913412563667
"74","Bacteria_NZ_CP040094_51_length_55383_cov_43.878633",55383,0.13371582225549,0.286320640310454
"75","Bacteria_NZ_CP040094_52_length_53903_cov_28.885790",53903,0.0219334429326058,0.59992723744846
"76","Bacteria_NZ_CP040094_53_length_53589_cov_68.144226",53589,0.0249319920816718,0.575551782682513
"77","Bacteria_NZ_CP040094_54_length_49663_cov_29.413119",49663,0.06126284841702,0.41741450400194
"78","Bacteria_NZ_CP040094_55_length_48580_cov_59.233509",48580,0.062392157566358,0.413533834586466
"79","Bacteria_NZ_CP040094_56_length_47500_cov_34.216440",47500,0.108524502562316,0.320761581372787
"80","Bacteria_NZ_CP040094_57_length_47264_cov_51.338601",47264,0.0694999132324847,0.396070822216832
"81","Bacteria_NZ_CP040094_58_length_46942_cov_55.592040",46942,0.0174918552890394,0.639219015280136
"82","Bacteria_NZ_CP040094_59_length_46618_cov_54.933252",46618,0.0622563160918259,0.4136551055057
"83","Bacteria_NZ_CP040094_60_length_44570_cov_81.966820",44570,0.103113880083756,0.329978171234538
"84","Bacteria_NZ_CP040094_61_length_42790_cov_29.531040",42790,0.0287709070200811,0.552267766189668
"85","Bacteria_NZ_CP040094_62_length_41712_cov_50.699090",41712,0.0392840220360355,0.493451370361387
"86","Bacteria_NZ_CP040094_63_length_40311_cov_37.827305",40311,0.164583307646568,0.256124181421295
"87","Bacteria_NZ_CP040094_64_length_40274_cov_28.217012",40274,0.0894882721790855,0.355081251515886
"88","Bacteria_NZ_CP040094_65_length_38508_cov_29.520792",38508,0.243461132136423,0.192214406985205
"89","Bacteria_NZ_CP040094_66_length_37214_cov_60.598913",37214,0.0210213752987873,0.60671840892554
"90","Bacteria_NZ_CP040094_67_length_35054_cov_29.603046",35054,0.0879601340969446,0.358476837254426
"91","Bacteria_NZ_CP040094_68_length_34748_cov_29.890180",34748,0.0331316567210551,0.526194518554451
"92","Bacteria_NZ_CP040094_69_length_34440_cov_29.617828",34440,0.0949971481800241,0.343924326946398
"93","Bacteria_NZ_CP040094_70_length_34416_cov_27.698990",34416,0.0800696865523134,0.374848411350958
"94","Bacteria_NZ_CP040094_71_length_34185_cov_29.746880",34185,0.0421262991523462,0.4826582585496
"95","Bacteria_NZ_CP040094_72_length_33415_cov_29.061061",33415,0.0713736674097647,0.392068881882125
"96","Bacteria_NZ_CP040094_73_length_32276_cov_37.114646",32276,0.0536912538460961,0.441426146010187
"97","Bacteria_NZ_CP040094_74_length_31722_cov_28.785171",31722,0.241849380642867,0.19306330341984
"98","Bacteria_NZ_CP040094_75_length_31426_cov_60.557011",31426,0.14375968358669,0.276255154014067
"99","Bacteria_NZ_CP040094_76_length_30793_cov_28.382718",30793,0.0861246282762915,0.361872422992966
"100","Bacteria_NZ_CP040094_77_length_27030_cov_74.373494",27030,0.0290444093571248,0.54996361872423
"101","Bacteria_NZ_CP040094_78_length_26465_cov_78.889284",26465,0.195027061268031,0.228474411836042
"102","Bacteria_NZ_CP040094_79_length_26384_cov_29.355729",26384,0.0589994396477618,0.423356779044385
"103","Bacteria_NZ_CP040094_80_length_26266_cov_32.317615",26266,0.110772946415629,0.318093621149648
"104","Bacteria_NZ_CP040094_81_length_25436_cov_67.149324",25436,0.218818524681215,0.208100897404802
"105","Bacteria_NZ_CP040094_82_length_24668_cov_65.282777",24668,0.0807583398946861,0.373393160320155
"106","Bacteria_NZ_CP040094_83_length_23957_cov_29.536440",23957,0.135324644607257,0.28450157652195
"107","Bacteria_NZ_CP040094_84_length_23775_cov_28.208179",23775,0.0831637990669985,0.368057239873878
"108","Bacteria_NZ_CP040094_85_length_23570_cov_30.646396",23570,0.124483147038982,0.299296628668445
"109","Bacteria_NZ_CP040094_86_length_22992_cov_83.090116",22992,0.0851343619082224,0.363812757700703
"110","Bacteria_NZ_CP040094_87_length_21995_cov_29.085597",21995,0.239424104223203,0.194639825369876
"111","Bacteria_NZ_CP040094_88_length_21675_cov_26.720907",21675,0.235883132465977,0.196095076400679
"112","Bacteria_NZ_CP040094_89_length_21525_cov_29.801910",21525,0.0405484555222029,0.488721804511278
"113","Bacteria_NZ_CP040094_90_length_21219_cov_29.126394",21219,0.216563285454624,0.209798690274072
"114","Bacteria_NZ_CP040094_91_length_20934_cov_29.380095",20934,0.47617533192182,0.0942275042444822
"115","Bacteria_NZ_CP040094_92_length_19952_cov_135.588229",19952,0.149922185685951,0.268736357021586
"116","Bacteria_NZ_CP040094_93_length_19229_cov_27.120111",19229,0.141244903389264,0.278195488721804
"117","Bacteria_NZ_CP040094_94_length_18084_cov_33.328526",18084,0.0522019585834889,0.445791899102595
"118","Bacteria_NZ_CP040094_95_length_17612_cov_28.304779",17612,0.129661806293992,0.292141644433665
"119","Bacteria_NZ_CP040094_96_length_17483_cov_28.368201",17483,0.312622339351633,0.15668202764977
"120","Bacteria_NZ_CP040094_97_length_16980_cov_36.621507",16980,0.116421166009273,0.310211011399466
"121","Bacteria_NZ_CP040094_98_length_16978_cov_43.101991",16978,0.0517491953263651,0.447610962891099
"122","Bacteria_NZ_CP040094_99_length_16955_cov_27.629053",16955,0.097723358775505,0.339316032015523
"123","Bacteria_NZ_CP040094_100_length_16202_cov_29.615470",16202,0.0360475909780573,0.510671840892554
"124","Bacteria_NZ_CP040094_101_length_15810_cov_29.027356",15810,0.114353142606949,0.313606597138006
"125","Bacteria_NZ_CP040094_102_length_14812_cov_120.489666",14812,0.129630918792549,0.292141644433665
"126","Bacteria_NZ_CP040094_103_length_14626_cov_28.268478",14626,0.100490673593616,0.334101382488479
"127","Bacteria_NZ_CP040094_104_length_14060_cov_36.874188",14060,0.542123319491697,0.0783410138248848
"128","Bacteria_NZ_CP040094_105_length_13838_cov_29.484220",13838,0.109891233425166,0.319063788503517
"129","Bacteria_NZ_CP040094_106_length_13570_cov_95.516833",13570,0.197469904732237,0.226776618966772
"130","Bacteria_NZ_CP040094_107_length_13240_cov_30.006371",13240,0.037384513868765,0.502304147465438
"131","Bacteria_NZ_CP040094_108_length_12995_cov_28.076971",12995,0.0594430075641301,0.422629153528984
"132","Bacteria_NZ_CP040094_109_length_11831_cov_37.036175",11831,0.343435530432369,0.140916808149406
"133","Bacteria_NZ_CP040094_110_length_11406_cov_138.654215",11406,0.12721138027174,0.295415959252971
"134","Bacteria_NZ_CP040094_111_length_11158_cov_28.308295",11158,0.216109014459915,0.21040504487024
"135","Bacteria_NZ_CP040094_112_length_10338_cov_29.424098",10338,0.0279349833729857,0.558331312151346
"136","Bacteria_NZ_CP040094_113_length_9411_cov_30.192924",9411,0.01397991346172,0.674872665534805
"137","Bacteria_NZ_CP040094_114_length_9311_cov_29.166162",9311,0.00978847469191127,0.726776618966772
"138","Bacteria_NZ_CP040094_115_length_9007_cov_28.188896",9007,0.174567884886464,0.245694882367208
"139","Bacteria_NZ_CP040094_116_length_8883_cov_29.481309",8883,0.484938856873516,0.0916808149405773
"140","Bacteria_NZ_CP040094_117_length_8263_cov_28.762183",8263,0.0442531858794003,0.473077855930148
"141","Bacteria_NZ_CP040094_118_length_7400_cov_196.742682",7400,0.0404215758591023,0.489206888188212
"142","Bacteria_NZ_CP040094_119_length_6444_cov_29.404602",6444,0.173733657961628,0.246058695124909
"143","Bacteria_NZ_CP040094_120_length_6339_cov_35.196372",6339,0.0346899187616999,0.518675721561969
"144","Bacteria_NZ_CP040094_121_length_6263_cov_32.955219",6263,0.0358018432700002,0.512127091923357
"145","Bacteria_NZ_CP040094_122_length_5532_cov_31.325361",5532,0.0225028513135845,0.596652922629153
"146","Bacteria_NZ_CP040094_123_length_5251_cov_26.023672",5251,0.0972740547517905,0.340528741207858
"147","Bacteria_NZ_CP040094_124_length_5192_cov_109.806697",5192,0.0723234352366839,0.390492359932088
"148","Bacteria_NZ_CP040094_125_length_4933_cov_28.575851",4933,0.0431652521552671,0.477686150861024
"149","Bacteria_NZ_CP040094_126_length_4716_cov_39.993349",4716,0.267098090377159,0.180329856900315
"150","Bacteria_NZ_CP040094_127_length_4296_cov_315.748644",4296,0.155971908972922,0.263036623817609
"151","Bacteria_NZ_CP040094_128_length_3809_cov_48.456047",3809,0.11677950619906,0.309483385884065
"152","Bacteria_NZ_CP040094_129_length_3689_cov_30.998074",3689,0.0282219620178257,0.556027164685908
"153","Bacteria_NZ_CP040094_130_length_3461_cov_28.892249",3461,0.0135769359089196,0.678753334950279
"154","Bacteria_NZ_CP040094_131_length_3227_cov_29.139975",3227,0.00181474483419824,0.906500121270919
"155","Bacteria_NZ_CP040094_132_length_3199_cov_25.775127",3199,0.171644258794073,0.248362842590347
"156","Bacteria_NZ_CP040094_133_length_2880_cov_61.551504",2880,0.310952335080061,0.270339219516084
"157","Bacteria_NZ_CP040094_134_length_2778_cov_27.475211",2778,0.431127484562447,0.190098457368358
"158","Bacteria_NZ_CP040094_135_length_2469_cov_52.240679",2469,0.524552140486412,0.144656595049229
"159","Bacteria_NZ_CP040094_136_length_2183_cov_55.950188",2183,0.820546702295782,0.0379080798820106
"160","Bacteria_NZ_CP040094_137_length_2113_cov_46.476676",2113,0.168370691354712,0.424243632160083
"161","Bacteria_NZ_CP040094_138_length_2102_cov_32.384465",2102,0.545671685255361,0.13437238410332
"162","Bacteria_NZ_CP040094_139_length_2092_cov_28.154639",2092,0.715623453514481,0.0700362737672898
"163","Bacteria_NZ_CP040094_140_length_1699_cov_352.011557",1699,0.512805095993264,0.149998006935863
"164","Bacteria_NZ_CP040094_141_length_1674_cov_33.901174",1674,0.821544413207952,0.0375493283373859
"165","Bacteria_NZ_CP040094_142_length_1642_cov_56.676749",1642,0.0784614417747438,0.594012835333041
"166","Bacteria_NZ_CP040094_143_length_1546_cov_55.436620",1546,0.832509220879538,0.0349583449595408
"167","Bacteria_NZ_CP040094_144_length_1508_cov_52.419821",1508,0.292132316797153,0.286204010045043
"168","Bacteria_NZ_CP040094_145_length_1504_cov_146.857143",1504,0.493639351709398,0.159006656834217
"169","Bacteria_NZ_CP040094_146_length_1473_cov_26.697461",1473,0.513285800884679,0.149679116673975
"170","Bacteria_NZ_CP040094_147_length_1437_cov_145.855282",1437,0.519328785013791,0.147088133296129
"171","Bacteria_NZ_CP040094_148_length_1211_cov_29.903979",1211,0.0328369945840077,0.762187587196556
"172","Bacteria_NZ_CP040094_149_length_1167_cov_796.644784",1167,0.28644950459148,0.29162514449715
"173","Bacteria_NZ_CP040094_150_length_1004_cov_32.364594",1004,0.393083251838653,0.21214174672141
"174","Bacteria_NZ_CP040094_151_length_1003_cov_481.540084",1003,0.280277489687788,0.296727388687368
"175","Bacteria_NZ_CP041372_1_length_455857_cov_58.875485",455857,0.0615954383977191,0.416444336648072
"176","Bacteria_NZ_CP041372_2_length_348580_cov_58.095976",348580,0.0881287412414683,0.358355566335193
"177","Bacteria_NZ_CP041372_3_length_290331_cov_57.682378",290331,0.0751881964326626,0.385277710405045
"178","Prophage_NZ_CP041372_4_length_281279_cov_57.619154",281279,0.153376097677204,0.265098229444579
"179","Bacteria_NZ_CP041372_5_length_230774_cov_59.944348",230774,0.132793825204959,0.287290807664322
"180","Bacteria_NZ_CP041372_6_length_179764_cov_57.987880",179764,0.0659041353543988,0.403710890128547
"181","Bacteria_NZ_CP041372_7_length_173467_cov_57.916707",173467,0.0694073192343097,0.396434634974533
"182","Bacteria_NZ_CP041372_8_length_147989_cov_57.861350",147989,0.140858125259246,0.278801843317972
"183","Bacteria_NZ_CP041372_9_length_130157_cov_57.655393",130157,0.150886815457927,0.267644918748484
"184","Bacteria_NZ_CP041372_10_length_127547_cov_56.825252",127547,0.129141247806737,0.292626728110599
"185","Bacteria_NZ_CP041372_11_length_123877_cov_58.509829",123877,0.0608598498837381,0.41874848411351
"186","Bacteria_NZ_CP041372_12_length_112977_cov_57.688891",112977,0.0683144067901766,0.398860053359204
"187","Bacteria_NZ_CP041372_13_length_105747_cov_57.594018",105747,0.0922970096847448,0.349866601988843
"188","Bacteria_NZ_CP041372_14_length_88353_cov_58.583116",88353,0.0922850928925188,0.349866601988843
"189","Bacteria_NZ_CP041372_15_length_77189_cov_57.868476",77189,0.0643174055845376,0.407712830463255
"190","Bacteria_NZ_CP041372_16_length_73002_cov_57.761183",73002,0.143898128644683,0.275770070337133
"191","Bacteria_NZ_CP041372_17_length_71919_cov_56.876851",71919,0.117722082329181,0.307906863934029
"192","Bacteria_NZ_CP041372_18_length_59422_cov_58.216534",59422,0.0691227785307895,0.397040989570701
"193","Bacteria_NZ_CP041372_19_length_59358_cov_57.286748",59358,0.200819171521007,0.223744845985933
"194","Bacteria_NZ_CP041372_20_length_57473_cov_57.553084",57473,0.079847395168477,0.375697307785593
"195","Bacteria_NZ_CP041372_21_length_56640_cov_59.438049",56640,0.0711100910150948,0.39291777831676
"196","Bacteria_NZ_CP041372_22_length_53944_cov_56.245171",53944,0.0587438201798492,0.423841862721319
"197","Bacteria_NZ_CP041372_23_length_52888_cov_57.199913",52888,0.068846587897312,0.397526073247635
"198","Bacteria_NZ_CP041372_24_length_49618_cov_57.234631",49618,0.209129906449711,0.216226048993451
"199","Bacteria_NZ_CP041372_25_length_47159_cov_57.817510",47159,0.469009568227721,0.0966529226291535
"200","Bacteria_NZ_CP041372_26_length_42582_cov_56.962777",42582,0.201081177216928,0.223744845985933
"201","Bacteria_NZ_CP041372_27_length_39097_cov_60.180933",39097,0.150181333762959,0.268493815183119
"202","Bacteria_NZ_CP041372_28_length_31632_cov_117.199132",31632,0.964993434467856,0.00557846228474412
"203","Bacteria_NZ_CP041372_29_length_28392_cov_59.409323",28392,0.0760239148929817,0.383579917535775
"204","Bacteria_NZ_CP041372_30_length_26345_cov_56.687790",26345,0.0599754125640855,0.421537715255882
"205","Bacteria_NZ_CP041372_31_length_26180_cov_58.632000",26180,0.153249996665411,0.265340771283046
"206","Bacteria_NZ_CP041372_32_length_25055_cov_57.127760",25055,0.0471468653121349,0.462769827795295
"207","Bacteria_NZ_CP041372_33_length_23428_cov_57.569118",23428,0.2995185849111,0.16213921901528
"208","Bacteria_NZ_CP041372_34_length_23140_cov_58.292094",23140,0.213063726623106,0.212466650497211
"209","Bacteria_NZ_CP041372_35_length_20700_cov_59.505352",20700,0.0190933603312069,0.623696337618239
"210","Bacteria_NZ_CP041372_36_length_19318_cov_56.399886",19318,0.0488638542765852,0.455857385398981
"211","Bacteria_NZ_CP041372_37_length_18463_cov_58.505432",18463,0.201058527363817,0.223744845985933
"212","Bacteria_NZ_CP041372_38_length_18223_cov_55.007706",18223,0.173205498141043,0.246907591559544
"213","Bacteria_NZ_CP041372_39_length_12443_cov_58.610833",12443,0.182599755294513,0.23793354353626
"214","Bacteria_NZ_CP041372_40_length_11575_cov_55.670139",11575,0.103543633973635,0.329008003880669
"215","Bacteria_NZ_CP041372_41_length_11427_cov_60.658547",11427,0.036781651213079,0.50715498423478
"216","Bacteria_NZ_CP041372_42_length_10108_cov_57.970059",10108,0.0123370907950347,0.693427116177541
"217","Bacteria_NZ_CP041372_43_length_9026_cov_58.440642",9026,0.0157646920607433,0.6549842347805
"218","Bacteria_NZ_CP041372_44_length_6210_cov_56.547360",6210,0.0428869923620726,0.47926267281106
"219","Bacteria_NZ_CP041372_45_length_5198_cov_58.428155",5198,0.051240933641311,0.448702401164201
"220","Bacteria_NZ_CP041372_46_length_3864_cov_117.583880",3864,0.267971431872679,0.17948096046568
"221","Bacteria_NZ_CP041372_47_length_3165_cov_399.539228",3165,0.00254069392920366,0.8793354353626
"222","Bacteria_NZ_CP041372_48_length_1763_cov_413.543326",1763,0.0702200723819666,0.617690437278272
"223","Bacteria_NZ_CP041372_49_length_1477_cov_450.148383",1477,0.588122233893106,0.116673974568502
"224","Bacteria_NZ_CP041372_50_length_1398_cov_167.253909",1398,0.960258896338545,0.00426515725276039
"225","Bacteria_NZ_CP041372_51_length_1372_cov_303.887623",1372,0.775762787825454,0.0511021644676526
"226","Bacteria_NZ_CP048810_1_length_566000_cov_34.295197",566000,0.0165555068709497,0.648556876061121
"227","Bacteria_NZ_CP048810_2_length_522488_cov_34.049210",522488,0.0182550630346782,0.632064031045355
"228","Bacteria_NZ_CP048810_3_length_383561_cov_34.386547",383561,0.0213580711980172,0.604535532379335
"229","Bacteria_NZ_CP048810_4_length_354929_cov_33.879701",354929,0.02812147828351,0.556997332039777
"230","Bacteria_NZ_CP048810_5_length_306575_cov_34.627137",306575,0.0271266472647387,0.564031045355324
"231","Bacteria_NZ_CP048810_6_length_287148_cov_34.418746",287148,0.0207400503628429,0.60841620179481
"232","Bacteria_NZ_CP048810_7_length_285204_cov_34.546483",285204,0.0243602022343951,0.579674993936454
"233","Bacteria_NZ_CP048810_8_length_279599_cov_33.966789",279599,0.0332040360672846,0.525588163958283
"234","Bacteria_NZ_CP048810_9_length_266893_cov_35.201006",266893,0.023520169504024,0.587193790928935
"235","Bacteria_NZ_CP048810_10_length_258064_cov_34.308823",258064,0.0194005942494503,0.621270919233568
"236","Bacteria_NZ_CP048810_11_length_256992_cov_33.872346",256992,0.0195896177579616,0.618602959010429
"237","Bacteria_NZ_CP048810_12_length_238057_cov_34.300678",238057,0.019960004593983,0.615813727868057
"238","Bacteria_NZ_CP048810_13_length_226599_cov_33.877441",226599,0.0261062339781357,0.57070094591317
"239","Bacteria_NZ_CP048810_14_length_211128_cov_34.653068",211128,0.0423455416421161,0.481809362114965
"240","Bacteria_NZ_CP048810_15_length_199640_cov_33.692166",199640,0.0161237625340083,0.651346107203493
"241","Bacteria_NZ_CP048810_16_length_194777_cov_33.980634",194777,0.0105560005634902,0.716953674508853
"242","Bacteria_NZ_CP048810_17_length_194082_cov_33.421689",194082,0.0252844264069763,0.574339073490177
"243","Bacteria_NZ_CP048810_18_length_184296_cov_34.121460",184296,0.0187750745359822,0.627334465195246
"244","Bacteria_NZ_CP048810_19_length_183039_cov_34.119355",183039,0.0139107194672307,0.675600291050206
"245","Bacteria_NZ_CP048810_20_length_152118_cov_34.493388",152118,0.0245461554491233,0.578462284744118
"246","Bacteria_NZ_CP048810_21_length_134701_cov_34.426155",134701,0.0115178376721332,0.704220227989328
"247","Bacteria_NZ_CP048810_22_length_132504_cov_34.054225",132504,0.0186360434359757,0.628183361629881
"248","Bacteria_NZ_CP048810_23_length_117637_cov_35.512400",117637,0.0145871886100966,0.668809119573126
"249","Bacteria_NZ_CP048810_24_length_110415_cov_33.430772",110415,0.0162027637829408,0.650861023526558
"250","Bacteria_NZ_CP048810_25_length_93861_cov_36.498742",93861,0.0203691319304857,0.61181178753335
"251","Bacteria_NZ_CP048810_26_length_90069_cov_34.079565",90069,0.0211159709137441,0.606233325248605
"252","Bacteria_NZ_CP048810_27_length_83279_cov_33.505455",83279,0.0247033136984722,0.577128304632549
"253","Bacteria_NZ_CP048810_28_length_72536_cov_34.011603",72536,0.0193412345719255,0.621877273829736
"254","Bacteria_NZ_CP048810_29_length_69984_cov_33.453474",69984,0.0186277882179968,0.628425903468348
"255","Bacteria_NZ_CP048810_30_length_59123_cov_38.236710",59123,0.0210636165182521,0.606354596167839
"256","Bacteria_NZ_CP048810_31_length_51011_cov_32.873420",51011,0.0189491873670398,0.625030317729808
"257","Bacteria_NZ_CP048810_32_length_36665_cov_33.883775",36665,0.047421419185968,0.461678389522193
"258","Bacteria_NZ_CP048810_33_length_22885_cov_34.420718",22885,0.0159633667392516,0.653043900072763
"259","Bacteria_NZ_CP048810_34_length_19558_cov_33.580629",19558,0.00698386310535864,0.774678632064031
"260","Bacteria_NZ_CP048810_35_length_8444_cov_32.789367",8444,0.00154794866131023,0.917293233082707
"261","Bacteria_NZ_CP048810_36_length_7674_cov_33.759811",7674,0.173995362765304,0.245937424205675
"262","Bacteria_NZ_CP048810_37_length_5343_cov_37.819781",5343,0.0248691831029711,0.576036866359447
"263","Bacteria_NZ_CP048810_38_length_3612_cov_170.850155",3612,0.200773773116903,0.223744845985933
"264","Bacteria_NZ_CP048810_39_length_1930_cov_135.455467",1930,0.770355865972247,0.0526567544943596
"265","Bacteria_NZ_CP048810_40_length_1925_cov_177.193048",1925,0.0720443048698993,0.612189580260693
