"","name","length","score","pvalue"
"171","Bacteria_NZ_CP041372_7_length_179764_cov_61.504171",179764,0.0658575109980601,0.403710890128547
"172","Bacteria_NZ_CP041372_8_length_148026_cov_61.400342",148026,0.140916065159492,0.278801843317972
"173","Bacteria_NZ_CP041372_9_length_127598_cov_60.504810",127598,0.130051974296153,0.291050206160563
"174","Bacteria_NZ_CP041372_10_length_123851_cov_62.046892",123851,0.0606900717379325,0.419233567790444
"175","Bacteria_NZ_CP041372_11_length_117650_cov_64.705872",117650,0.0424892985088945,0.48096046568033
"176","Bacteria_NZ_CP041372_12_length_112977_cov_61.536733",112977,0.0683144067901766,0.398860053359204
"177","Bacteria_NZ_CP041372_13_length_105644_cov_61.371904",105644,0.0914527372980052,0.350836769342712
"178","Bacteria_NZ_CP041372_14_length_95908_cov_61.309276",95908,0.0765584077821513,0.382852292020374
"179","Bacteria_NZ_CP041372_15_length_88437_cov_62.204284",88437,0.0922848277660151,0.349866601988843
"180","Bacteria_NZ_CP041372_16_length_77230_cov_61.232277",77230,0.0648362061446673,0.406378850351686
"181","Bacteria_NZ_CP041372_17_length_73002_cov_61.495908",73002,0.144005014263599,0.275770070337133
"182","Bacteria_NZ_CP041372_18_length_71919_cov_60.778498",71919,0.117722082329181,0.307906863934029
"183","Bacteria_NZ_CP041372_19_length_71237_cov_61.313928",71237,0.0678394797558976,0.399708949793839
"184","Bacteria_NZ_CP041372_20_length_59753_cov_61.468073",59753,0.0586288461532767,0.424326946398254
"185","Bacteria_NZ_CP041372_21_length_59422_cov_61.980713",59422,0.0691227785307895,0.397040989570701
"186","Bacteria_NZ_CP041372_22_length_59358_cov_61.011483",59358,0.207969904043111,0.217802570943488
"187","Bacteria_NZ_CP041372_23_length_57560_cov_63.831736",57560,0.0698983257503966,0.395343196701431
"188","Bacteria_NZ_CP041372_24_length_57473_cov_61.110157",57473,0.079847395168477,0.375697307785593
"189","Bacteria_NZ_CP041372_25_length_54279_cov_60.486224",54279,0.0579343673042008,0.426994906621392
"190","Bacteria_NZ_CP041372_26_length_52888_cov_60.795526",52888,0.068846587897312,0.397526073247635
"191","Bacteria_NZ_CP041372_27_length_50742_cov_61.492829",50742,0.0539193865027389,0.440455978656318
"192","Bacteria_NZ_CP041372_28_length_49618_cov_60.878821",49618,0.209129906449711,0.216226048993451
"193","Bacteria_NZ_CP041372_29_length_47159_cov_61.444782",47159,0.46964518865317,0.0962891098714528
"194","Bacteria_NZ_CP041372_30_length_42582_cov_60.664848",42582,0.201081177216928,0.223744845985933
"195","Bacteria_NZ_CP041372_31_length_31634_cov_124.389373",31634,0.964739283864003,0.00569973320397769
"196","Bacteria_NZ_CP041372_32_length_28392_cov_63.098987",28392,0.0760239148929817,0.383579917535775
"197","Bacteria_NZ_CP041372_33_length_26324_cov_60.544444",26324,0.0592825143315983,0.422750424448217
"198","Bacteria_NZ_CP041372_34_length_26307_cov_59.327785",26307,0.115645172937982,0.310696095076401
"199","Bacteria_NZ_CP041372_35_length_26180_cov_62.541435",26180,0.153249996665411,0.265340771283046
"200","Bacteria_NZ_CP041372_36_length_25055_cov_61.189840",25055,0.0471468653121349,0.462769827795295
"201","Bacteria_NZ_CP041372_37_length_23140_cov_61.472125",23140,0.213063726623106,0.212466650497211
"202","Bacteria_NZ_CP041372_38_length_21042_cov_63.757421",21042,0.018949947304521,0.625030317729808
"203","Bacteria_NZ_CP041372_39_length_19318_cov_60.037793",19318,0.0486234654910803,0.457191365510551
"204","Bacteria_NZ_CP041372_40_length_18463_cov_61.637386",18463,0.201058527363817,0.223744845985933
"205","Bacteria_NZ_CP041372_41_length_18223_cov_58.598085",18223,0.179113800024736,0.241935483870968
"206","Bacteria_NZ_CP041372_42_length_17770_cov_62.004290",17770,0.0726826057603269,0.389643463497453
"207","Bacteria_NZ_CP041372_43_length_16441_cov_58.764494",16441,0.0973384707490533,0.340407470288625
"208","Bacteria_NZ_CP041372_44_length_12443_cov_62.214724",12443,0.180970908064333,0.240358961920931
"209","Bacteria_NZ_CP041372_45_length_11575_cov_59.691319",11575,0.103543633973635,0.329008003880669
"210","Bacteria_NZ_CP041372_46_length_11427_cov_63.787548",11427,0.036781651213079,0.50715498423478
"211","Bacteria_NZ_CP041372_47_length_9928_cov_60.321078",9928,0.0102711566419259,0.721198156682028
"212","Bacteria_NZ_CP041372_48_length_9026_cov_61.440642",9026,0.0157646920607433,0.6549842347805
"213","Bacteria_NZ_CP041372_49_length_6210_cov_59.855077",6210,0.0428869923620726,0.47926267281106
"214","Bacteria_NZ_CP041372_50_length_5198_cov_61.358351",5198,0.051240933641311,0.448702401164201
"215","Bacteria_NZ_CP041372_51_length_3864_cov_124.779995",3864,0.267971431872679,0.17948096046568
"216","Bacteria_NZ_CP041372_52_length_3165_cov_426.691640",3165,0.00254069392920366,0.8793354353626
"217","Bacteria_NZ_CP041372_53_length_1763_cov_438.368267",1763,0.0702200723819666,0.617690437278272
"218","Bacteria_NZ_CP041372_54_length_1477_cov_479.092827",1477,0.588122233893106,0.116673974568502
"219","Bacteria_NZ_CP041372_55_length_1398_cov_178.584512",1398,0.960258896338545,0.00426515725276039
"220","Bacteria_NZ_CP041372_56_length_1372_cov_322.747912",1372,0.775762787825454,0.0511021644676526
"221","Bacteria_NZ_CP048810_1_length_23018_cov_3.514393",23018,0.00760513319917442,0.764249333009944
"222","Bacteria_NZ_CP048810_2_length_20144_cov_4.033252",20144,0.225584664074572,0.203735144312394
"223","Bacteria_NZ_CP048810_3_length_18927_cov_3.599301",18927,0.0122338979553767,0.694639825369876
"224","Bacteria_NZ_CP048810_4_length_18696_cov_3.503299",18696,0.0200384411866312,0.615086102352656
"225","Bacteria_NZ_CP048810_5_length_18479_cov_2.979592",18479,0.0701032465694948,0.395100654862964
"226","Bacteria_NZ_CP048810_6_length_18282_cov_3.424370",18282,0.0128193395579296,0.688091195731264
"227","Bacteria_NZ_CP048810_7_length_16786_cov_3.427649",16786,0.0495837182412323,0.454038321610478
"228","Bacteria_NZ_CP048810_8_length_16712_cov_3.713274",16712,0.0421663554037712,0.4826582585496
"229","Bacteria_NZ_CP048810_9_length_16276_cov_3.562357",16276,0.0265691442438051,0.566820276497696
"230","Bacteria_NZ_CP048810_10_length_14897_cov_3.060437",14897,0.00897803682525521,0.741814212951734
"231","Bacteria_NZ_CP048810_11_length_14692_cov_3.327253",14692,0.0313295744377596,0.536502546689304
"232","Bacteria_NZ_CP048810_12_length_14623_cov_3.353171",14623,0.00694216628073463,0.775770070337133
"233","Bacteria_NZ_CP048810_13_length_14526_cov_4.040426",14526,0.061528350566809,0.416565607567305
"234","Bacteria_NZ_CP048810_14_length_14504_cov_3.423559",14504,0.024373602845,0.579674993936454
"235","Bacteria_NZ_CP048810_15_length_14115_cov_3.766003",14115,0.0666171133823582,0.401528013582343
"236","Bacteria_NZ_CP048810_16_length_14070_cov_3.443311",14070,0.00922208840178395,0.738054814455494
"237","Bacteria_NZ_CP048810_17_length_13652_cov_3.489520",13652,0.0201280910122727,0.614479747756488
"238","Bacteria_NZ_CP048810_18_length_13519_cov_3.504159",13519,0.0111971535553531,0.708222168324036
"239","Bacteria_NZ_CP048810_19_length_13297_cov_3.188189",13297,0.0079500815609875,0.759034683482901
"240","Bacteria_NZ_CP048810_20_length_13230_cov_3.526907",13230,0.0241751707042169,0.58125151588649
"241","Bacteria_NZ_CP048810_21_length_13189_cov_3.194305",13189,0.0763983027669208,0.382852292020374
"242","Bacteria_NZ_CP048810_22_length_12949_cov_3.135800",12949,0.0119775522993515,0.697914140189183
"243","Bacteria_NZ_CP048810_23_length_12834_cov_3.412708",12834,0.0370363194415721,0.505457191365511
"244","Bacteria_NZ_CP048810_24_length_12753_cov_3.016302",12753,0.0306794703499669,0.540625757943245
"245","Bacteria_NZ_CP048810_25_length_12576_cov_3.033703",12576,0.0186895814139352,0.627940819791414
"246","Bacteria_NZ_CP048810_26_length_12487_cov_3.425515",12487,0.00771101423731338,0.762551540140674
"247","Bacteria_NZ_CP048810_27_length_12376_cov_3.350702",12376,0.0190919939092242,0.623696337618239
"248","Bacteria_NZ_CP048810_28_length_12349_cov_3.753294",12349,0.0187266446664094,0.627698277952947
"249","Bacteria_NZ_CP048810_29_length_12326_cov_3.729036",12326,0.51135824673887,0.0847683725442639
"250","Bacteria_NZ_CP048810_30_length_11960_cov_3.299874",11960,0.00146020232913323,0.919718651467378
"251","Bacteria_NZ_CP048810_31_length_11940_cov_3.145057",11940,0.0101960012142305,0.722532136793597
"252","Bacteria_NZ_CP048810_32_length_11916_cov_3.996122",11916,0.146348730955899,0.27261702643706
"253","Bacteria_NZ_CP048810_33_length_11603_cov_3.550052",11603,0.0203607128145709,0.61181178753335
"254","Bacteria_NZ_CP048810_34_length_11521_cov_3.748038",11521,0.00792555167190794,0.759398496240602
"255","Bacteria_NZ_CP048810_35_length_11429_cov_3.539652",11429,0.0152521800191631,0.661169051661412
"256","Bacteria_NZ_CP048810_36_length_11268_cov_3.342727",11268,0.00485223228510115,0.818214892068882
"257","Bacteria_NZ_CP048810_37_length_11197_cov_3.664602",11197,0.0503588870027165,0.451127819548872
"258","Bacteria_NZ_CP048810_38_length_11188_cov_3.294709",11188,0.0148075583783605,0.666747513946156
"259","Bacteria_NZ_CP048810_39_length_11175_cov_3.438129",11175,0.0252729763659272,0.574339073490177
"260","Bacteria_NZ_CP048810_40_length_11137_cov_3.212326",11137,0.0157209257649862,0.655833131215135
"261","Bacteria_NZ_CP048810_41_length_11119_cov_4.092281",11119,0.00455686593545073,0.822095561484356
"262","Bacteria_NZ_CP048810_42_length_11098_cov_3.525491",11098,0.01138037303398,0.705554208100897
"263","Bacteria_NZ_CP048810_43_length_11075_cov_2.877495",11075,0.00807372979960666,0.756124181421295
"264","Bacteria_NZ_CP048810_44_length_10945_cov_3.728926",10945,0.0354599244757113,0.514188697550327
"265","Bacteria_NZ_CP048810_45_length_10774_cov_3.539696",10774,0.0178292725088463,0.63594470046083
