seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP063427_38_length_1912_cov_17.109316||full	0.667	0.840	0.840	ssDNA	1759	0	25.000	0.000
Bacteria_NZ_CP064187_3_length_47388_cov_4.750935||0_partial	0.773	0.000	0.773	dsDNAphage	19054	2	22.700	36.300
Bacteria_NZ_CP064187_198_length_7618_cov_4.307947||full	0.800	0.000	0.800	dsDNAphage	7618	1	28.600	14.300
Bacteria_NZ_CP064187_218_length_6358_cov_4.131683||full	0.520	0.080	0.520	dsDNAphage	6356	0	60.000	0.000
Bacteria_NZ_CP064187_231_length_5572_cov_5.052927||full	0.507	0.000	0.507	dsDNAphage	5569	0	60.000	20.000
Bacteria_NZ_CP064187_246_length_4869_cov_3.301620||full	0.620	0.613	0.620	dsDNAphage	4365	0	16.700	0.000
Bacteria_NZ_CP064187_264_length_4295_cov_4.813443||full	0.573	0.627	0.627	ssDNA	4293	0	28.600	0.000
Bacteria_NZ_CP064187_286_length_3836_cov_6.067442||full	0.560	0.867	0.867	ssDNA	3002	0	66.700	0.000
Bacteria_NZ_CP064187_315_length_2874_cov_4.127350||full	0.787	0.880	0.880	ssDNA	2874	0	33.300	0.000
Bacteria_NZ_CP064187_360_length_1583_cov_3.605366||full	0.427	0.847	0.847	ssDNA	1477	0	50.000	0.000
Bacteria_NZ_CP064187_366_length_1434_cov_38.705584||full	0.920	0.913	0.920	dsDNAphage	1430	0	100.000	0.000
Phage_NC_047795_1_length_40752_cov_34.562916||full	0.980	0.040	0.980	dsDNAphage	40751	8	45.300	1.900
Phage_NC_047826_1_length_40104_cov_9.433094||full	1.000	0.200	1.000	dsDNAphage	40103	15	85.400	0.000
Phage_NC_047870_1_length_45943_cov_43.002659||full	1.000	0.067	1.000	dsDNAphage	45705	6	57.100	1.800
Phage_NC_047873_1_length_39209_cov_77.400444||full	1.000	0.227	1.000	dsDNAphage	38060	15	91.500	0.000
Phage_NC_047894_1_length_47850_cov_44.366231||full	1.000	0.200	1.000	dsDNAphage	46832	7	67.400	0.000
Phage_NC_047904_1_length_42531_cov_21.041647||full	0.980	0.047	0.980	dsDNAphage	41817	5	51.800	1.800
Phage_NC_047956_1_length_46499_cov_12.718650||full	1.000	0.200	1.000	dsDNAphage	46497	7	64.000	0.000
Phage_NC_047967_1_length_15425_cov_19.647430||full	1.000	0.173	1.000	dsDNAphage	15310	9	87.500	0.000
Phage_NC_047967_2_length_9292_cov_20.855906||full	1.000	0.553	1.000	dsDNAphage	9290	3	91.700	0.000
Phage_NC_047967_3_length_8618_cov_20.649655||full	0.840	0.360	0.840	dsDNAphage	8286	0	81.800	0.000
Phage_NC_047967_4_length_6534_cov_18.394351||full	0.987	0.587	0.987	dsDNAphage	6532	0	76.500	0.000
Phage_NC_047967_5_length_2738_cov_20.564666||full	1.000	0.873	1.000	dsDNAphage	2736	4	100.000	0.000
Phage_NC_047974_1_length_53904_cov_116.946944||full	0.993	0.153	0.993	dsDNAphage	52749	10	47.700	1.200
Phage_NC_048029_1_length_42938_cov_8.041462||full	1.000	0.053	1.000	dsDNAphage	42935	7	60.000	2.000
Phage_NC_048075_1_length_103242_cov_6.994273||full	0.987	0.047	0.987	dsDNAphage	103240	14	33.500	0.600
Phage_NC_048147_1_length_61828_cov_200.114937||full	0.980	0.253	0.980	dsDNAphage	61673	22	60.200	0.000
Phage_NC_048153_1_length_36191_cov_82.294858||full	0.967	0.033	0.967	dsDNAphage	36173	8	40.400	0.000
Phage_NC_048155_1_length_41249_cov_111.516556||full	0.993	0.480	0.993	dsDNAphage	41056	9	86.800	0.000
Phage_NC_048628_1_length_42892_cov_49.232859||full	0.993	0.207	0.993	dsDNAphage	42891	12	71.200	0.000
Phage_NC_048638_1_length_45798_cov_70.612028||full	1.000	0.013	1.000	dsDNAphage	45362	6	60.500	5.300
Phage_NC_048638_2_length_12927_cov_70.741299||full	1.000	0.400	1.000	dsDNAphage	12816	0	47.600	0.000
Phage_NC_048638_3_length_10659_cov_72.157205||full	0.987	0.133	0.987	dsDNAphage	10648	0	45.800	0.000
Phage_NC_048652_1_length_24055_cov_4.142750||full	1.000	0.380	1.000	dsDNAphage	24053	15	100.000	0.000
Phage_NC_048652_2_length_22967_cov_4.565730||full	0.960	0.113	0.960	dsDNAphage	22861	0	30.400	0.000
Phage_NC_048652_3_length_17956_cov_3.990224||full	1.000	0.627	1.000	dsDNAphage	17955	1	54.100	0.000
Phage_NC_048652_4_length_11284_cov_4.238222||full	1.000	0.487	1.000	dsDNAphage	11281	2	82.400	0.000
Phage_NC_048652_5_length_11257_cov_3.937422||full	0.987	0.273	0.987	dsDNAphage	11257	1	80.000	0.000
Phage_NC_048652_6_length_8335_cov_4.400483||full	0.967	0.627	0.967	dsDNAphage	8100	0	27.800	0.000
Phage_NC_048652_7_length_6654_cov_4.102743||full	1.000	0.740	1.000	dsDNAphage	6654	6	100.000	0.000
Phage_NC_048652_8_length_5570_cov_3.515141||full	0.873	0.727	0.873	dsDNAphage	5567	0	100.000	0.000
Phage_NC_048652_9_length_4244_cov_4.312724||full	0.953	0.860	0.953	dsDNAphage	4242	0	62.500	0.000
Phage_NC_048652_10_length_4024_cov_3.940791||full	0.787	0.620	0.787	dsDNAphage	3820	0	100.000	0.000
Phage_NC_048652_11_length_3723_cov_3.228190||full	0.847	0.987	0.987	ssDNA	3543	0	100.000	0.000
Phage_NC_048652_12_length_3580_cov_3.432624||full	0.940	0.120	0.940	dsDNAphage	3527	1	80.000	20.000
Phage_NC_048652_13_length_3552_cov_2.814412||full	0.980	0.607	0.980	dsDNAphage	2612	2	66.700	0.000
Phage_NC_048652_14_length_2993_cov_4.143635||full	1.000	0.980	1.000	dsDNAphage	2993	2	100.000	0.000
Phage_NC_048652_15_length_2674_cov_3.368079||full	0.867	0.893	0.893	ssDNA	2273	0	40.000	0.000
Phage_NC_048652_16_length_2673_cov_2.639037||full	0.960	0.967	0.967	ssDNA	2671	0	50.000	0.000
Phage_NC_048652_17_length_2321_cov_3.704766||full	0.980	0.987	0.987	ssDNA	2153	0	60.000	0.000
Phage_NC_048652_18_length_2187_cov_3.666041||full	0.900	0.973	0.973	ssDNA	2186	0	100.000	0.000
Phage_NC_048652_19_length_1280_cov_2.657143||full	0.933	0.980	0.980	ssDNA	1279	0	50.000	0.000
Phage_NC_048688_1_length_39484_cov_208.336351||full	0.993	0.020	0.993	dsDNAphage	39382	12	62.500	4.700
Phage_NC_048689_1_length_40590_cov_106.933440||full	0.993	0.020	0.993	dsDNAphage	40508	13	58.000	5.800
Phage_NC_048692_1_length_6037_cov_3.066366||full	0.840	0.847	0.847	ssDNA	6035	0	77.800	0.000
Phage_NC_048692_2_length_3625_cov_3.596639||full	0.933	0.120	0.933	dsDNAphage	3596	0	50.000	12.500
Phage_NC_048692_3_length_3258_cov_2.523572||full	1.000	0.727	1.000	dsDNAphage	3212	5	87.500	0.000
Phage_NC_048692_4_length_3066_cov_2.850548||full	0.560	0.060	0.560	dsDNAphage	3062	0	40.000	20.000
Phage_NC_048692_5_length_3053_cov_3.286858||full	0.993	0.973	0.993	dsDNAphage	3051	3	100.000	0.000
Phage_NC_048692_6_length_2390_cov_2.333619||full	1.000	1.000	1.000	dsDNAphage	2389	0	100.000	0.000
Phage_NC_048692_8_length_1496_cov_2.034004||full	0.987	0.993	0.993	ssDNA	1442	0	50.000	0.000
Phage_NC_048692_9_length_1290_cov_2.038866||full	0.987	0.980	0.987	dsDNAphage	1214	1	50.000	0.000
Phage_NC_048708_1_length_46803_cov_288.036814||full	1.000	0.407	1.000	dsDNAphage	45288	14	89.100	0.000
Phage_NC_048715_1_length_41027_cov_199.272284||full	0.993	0.020	0.993	dsDNAphage	40987	12	52.900	5.700
Phage_NC_048716_1_length_37944_cov_231.822059||full	1.000	0.020	1.000	dsDNAphage	37844	13	58.700	6.300
Phage_NC_048728_1_length_1668_cov_2.411035||full	0.907	0.887	0.907	dsDNAphage	1665	0	25.000	0.000
Phage_NC_048728_2_length_1649_cov_1.880803||full	0.927	0.893	0.927	dsDNAphage	1583	0	25.000	0.000
Phage_NC_048728_4_length_1188_cov_1.521624||full	0.893	1.000	1.000	ssDNA	1107	0	100.000	0.000
Phage_NC_048728_5_length_1185_cov_1.452212||full	0.720	0.960	0.960	ssDNA	848	0	50.000	0.000
Phage_NC_048728_6_length_1179_cov_1.460854||full	0.960	0.960	0.960	dsDNAphage	1177	0	20.000	0.000
Phage_NC_048728_8_length_1171_cov_1.907706||full	0.760	0.973	0.973	ssDNA	1169	0	33.300	0.000
Phage_NC_048728_9_length_1171_cov_1.306452||full	0.633	1.000	1.000	ssDNA	1169	0	33.300	0.000
Phage_NC_048728_10_length_1120_cov_1.820657||full	0.753	0.907	0.907	ssDNA	976	0	20.000	0.000
Phage_NC_048742_1_length_10971_cov_3.530781||full	0.913	0.100	0.913	dsDNAphage	10969	0	17.200	3.400
Phage_NC_048742_2_length_6238_cov_2.833899||full	1.000	0.820	1.000	dsDNAphage	6236	1	76.900	0.000
Phage_NC_048742_3_length_6047_cov_3.186081||full	0.993	0.860	0.993	dsDNAphage	6004	0	41.700	0.000
Phage_NC_048742_4_length_5968_cov_3.211229||full	0.833	0.573	0.833	dsDNAphage	5966	0	80.000	0.000
Phage_NC_048742_6_length_5498_cov_3.579092||full	0.693	0.027	0.693	dsDNAphage	5497	0	25.000	12.500
Phage_NC_048742_7_length_5109_cov_3.005342||full	0.900	0.287	0.900	dsDNAphage	5105	0	71.400	0.000
Phage_NC_048742_8_length_4740_cov_3.140235||full	0.967	0.547	0.967	dsDNAphage	4520	0	20.000	0.000
Phage_NC_048742_9_length_4731_cov_3.240376||full	1.000	0.547	1.000	dsDNAphage	4409	1	16.700	0.000
Phage_NC_048742_10_length_4342_cov_4.055983||full	0.933	0.060	0.933	dsDNAphage	4340	1	40.000	0.000
Phage_NC_048742_11_length_3808_cov_2.944311||full	0.673	0.860	0.860	ssDNA	3805	0	33.300	0.000
Phage_NC_048742_12_length_3755_cov_3.737297||full	0.887	0.147	0.887	dsDNAphage	3753	0	11.100	0.000
Phage_NC_048742_14_length_3110_cov_2.220949||full	1.000	0.960	1.000	dsDNAphage	3110	1	66.700	0.000
Phage_NC_048742_15_length_3015_cov_3.085135||full	0.880	0.927	0.927	ssDNA	3012	0	62.500	0.000
Phage_NC_048742_16_length_2795_cov_2.902190||full	0.767	0.947	0.947	ssDNA	1838	0	25.000	0.000
Phage_NC_048742_17_length_2700_cov_2.934216||full	0.960	0.907	0.960	dsDNAphage	2609	0	42.900	0.000
Phage_NC_048742_18_length_2640_cov_3.776789||full	0.953	0.707	0.953	dsDNAphage	2402	1	33.300	0.000
Phage_NC_048742_19_length_2176_cov_2.422442||full	0.920	0.973	0.973	ssDNA	2172	0	66.700	0.000
Phage_NC_048742_24_length_1618_cov_3.392194||full	0.593	0.973	0.973	ssDNA	1615	0	25.000	0.000
Phage_NC_048742_26_length_1529_cov_2.552239||full	0.993	0.987	0.993	dsDNAphage	1527	0	20.000	0.000
Phage_NC_048742_28_length_1116_cov_3.245052||full	0.700	0.980	0.980	ssDNA	990	0	33.300	0.000
Phage_NC_048742_31_length_1086_cov_3.128031||full	0.213	0.973	0.973	ssDNA	1085	0	33.300	0.000
Phage_NC_048806_1_length_65687_cov_107.034937||full	1.000	0.247	1.000	dsDNAphage	64726	26	95.600	0.000
Phage_NC_048832_1_length_39261_cov_447.852370||full	1.000	0.693	1.000	dsDNAphage	39139	7	49.300	0.000
Phage_NC_048833_1_length_39038_cov_138.082369||full	1.000	0.220	1.000	dsDNAphage	38909	7	52.300	1.500
Phage_NC_048837_1_length_38519_cov_33.395331||full	1.000	0.613	1.000	dsDNAphage	38404	7	56.500	0.000
Phage_NC_048839_1_length_38125_cov_159.622485||full	1.000	0.260	1.000	dsDNAphage	38011	7	47.800	1.500
Phage_NC_049463_1_length_76234_cov_59.402618||full	0.993	0.080	0.993	dsDNAphage	75426	9	60.700	1.200
Phage_NC_049492_1_length_6900_cov_2.778086||full	1.000	0.393	1.000	dsDNAphage	6898	8	88.900	0.000
Phage_NC_049492_2_length_6687_cov_2.374849||full	0.993	0.327	0.993	dsDNAphage	6387	4	85.700	0.000
Phage_NC_049492_3_length_4678_cov_2.778931||full	1.000	0.907	1.000	dsDNAphage	4675	4	100.000	0.000
Phage_NC_049492_4_length_4394_cov_2.489514||full	0.953	0.400	0.953	dsDNAphage	4301	0	66.700	0.000
Phage_NC_049492_5_length_4145_cov_2.776284||full	1.000	0.893	1.000	dsDNAphage	4143	1	100.000	0.000
Phage_NC_049492_6_length_3978_cov_2.697680||full	0.993	0.713	0.993	dsDNAphage	3975	2	90.900	0.000
Phage_NC_049492_7_length_3950_cov_3.641592||full	0.967	0.960	0.967	dsDNAphage	3947	0	100.000	0.000
Phage_NC_049492_8_length_3555_cov_2.792571||full	0.887	0.920	0.920	ssDNA	3553	0	100.000	0.000
Phage_NC_049492_9_length_3439_cov_2.497340||full	0.973	0.960	0.973	dsDNAphage	3437	0	66.700	0.000
Phage_NC_049492_10_length_3402_cov_2.316403||full	0.987	0.887	0.987	dsDNAphage	3248	0	100.000	0.000
Phage_NC_049492_11_length_3387_cov_3.139256||full	0.907	0.993	0.993	ssDNA	3327	0	100.000	0.000
Phage_NC_049492_12_length_3308_cov_2.615432||full	1.000	0.720	1.000	dsDNAphage	3308	3	100.000	0.000
Phage_NC_049492_13_length_3258_cov_3.421792||full	0.913	0.767	0.913	dsDNAphage	3248	0	71.400	0.000
Phage_NC_049492_14_length_3170_cov_2.772713||full	0.893	0.620	0.893	dsDNAphage	3167	1	33.300	0.000
Phage_NC_049492_15_length_3027_cov_2.593203||full	0.980	0.680	0.980	dsDNAphage	3025	4	100.000	0.000
Phage_NC_049492_16_length_2829_cov_2.925379||full	1.000	0.987	1.000	dsDNAphage	2828	2	100.000	0.000
Phage_NC_049492_17_length_2568_cov_2.340629||full	1.000	0.973	1.000	dsDNAphage	2478	0	100.000	0.000
Phage_NC_049492_18_length_2288_cov_2.986565||full	1.000	0.980	1.000	dsDNAphage	2288	3	100.000	0.000
Phage_NC_049492_19_length_2255_cov_1.660909||full	0.953	0.993	0.993	ssDNA	2205	0	80.000	0.000
Phage_NC_049492_20_length_2025_cov_3.568528||full	0.980	0.987	0.987	ssDNA	2020	0	80.000	0.000
Phage_NC_049492_22_length_1976_cov_3.461218||full	0.847	0.953	0.953	ssDNA	1834	0	66.700	0.000
Phage_NC_049492_23_length_1970_cov_2.196345||full	0.993	0.987	0.993	dsDNAphage	1857	2	100.000	0.000
Phage_NC_049492_24_length_1966_cov_1.813187||full	0.913	0.993	0.993	ssDNA	1966	0	100.000	0.000
Phage_NC_049492_25_length_1878_cov_2.193088||full	0.807	0.993	0.993	ssDNA	1876	0	100.000	0.000
Phage_NC_049492_26_length_1874_cov_2.443101||full	1.000	0.973	1.000	dsDNAphage	1874	1	100.000	0.000
Phage_NC_049492_27_length_1847_cov_3.112165||full	0.867	0.960	0.960	ssDNA	1737	0	50.000	0.000
Phage_NC_049492_28_length_1827_cov_3.555869||full	0.947	0.940	0.947	dsDNAphage	1606	0	75.000	0.000
Phage_NC_049492_30_length_1777_cov_1.624274||full	0.820	0.993	0.993	ssDNA	1698	0	100.000	0.000
Phage_NC_049492_31_length_1690_cov_2.411621||full	0.960	0.980	0.980	ssDNA	1654	0	20.000	0.000
Phage_NC_049492_32_length_1642_cov_2.605545||full	0.960	0.973	0.973	ssDNA	1239	0	100.000	0.000
Phage_NC_049492_33_length_1596_cov_3.544452||full	0.820	0.973	0.973	ssDNA	1534	0	50.000	0.000
Phage_NC_049492_34_length_1537_cov_2.674089||full	0.907	0.913	0.913	ssDNA	1279	0	75.000	0.000
Phage_NC_049492_35_length_1527_cov_3.103940||full	0.900	0.973	0.973	ssDNA	1445	0	50.000	0.000
Phage_NC_049492_36_length_1455_cov_2.737857||full	0.880	1.000	1.000	ssDNA	1455	0	66.700	0.000
Phage_NC_049492_38_length_1428_cov_1.994902||full	0.940	0.960	0.960	ssDNA	1425	0	75.000	0.000
Phage_NC_049492_40_length_1260_cov_2.835685||full	0.947	0.913	0.947	dsDNAphage	1164	0	100.000	0.000
Phage_NC_049492_42_length_1181_cov_2.639432||full	0.860	0.893	0.893	ssDNA	1014	0	66.700	0.000
Phage_NC_049493_1_length_165064_cov_14.081626||full	1.000	0.360	1.000	dsDNAphage	164964	43	82.400	0.000
Phage_NC_049962_1_length_27170_cov_29.658049||full	1.000	0.173	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049965_1_length_19086_cov_86.979455||full	1.000	0.047	1.000	dsDNAphage	18558	5	56.000	0.000
Phage_NC_049968_1_length_26350_cov_81.176726||full	1.000	0.080	1.000	dsDNAphage	25856	4	42.200	0.000
Phage_NC_049970_1_length_20060_cov_74.027643||full	1.000	0.067	1.000	dsDNAphage	19686	6	53.600	0.000
Phage_NC_049971_1_length_18464_cov_293.936173||full	1.000	0.027	1.000	dsDNAphage	18286	4	44.400	0.000
Phage_NC_049973_1_length_20783_cov_450.479834||full	1.000	0.093	1.000	dsDNAphage	20395	5	43.800	0.000
Phage_NC_049974_1_length_17443_cov_67.259719||full	1.000	0.087	1.000	dsDNAphage	17198	5	77.800	0.000
Phage_NC_049974_2_length_1819_cov_52.225057||full	0.973	0.980	0.980	ssDNA	1617	0	40.000	0.000
Phage_NC_050148_2_length_1196_cov_1.973707||full	1.000	0.987	1.000	dsDNAphage	994	1	100.000	0.000
Bacteria_NZ_CP056899_7_length_195003_cov_10.004504||full	0.820	0.000	0.820	dsDNAphage	194694	22	27.500	41.500
Bacteria_NZ_CP056899_8_length_179170_cov_9.459370||0_partial	0.807	0.013	0.807	dsDNAphage	13787	1	21.100	26.300
Bacteria_NZ_CP056899_49_length_21322_cov_9.557624||full	0.993	0.047	0.993	dsDNAphage	21319	4	64.700	2.900
Bacteria_NZ_CP056899_70_length_2273_cov_21.540126||full	0.480	0.927	0.927	ssDNA	2180	0	50.000	0.000
Bacteria_NZ_CP057125_7_length_5224_cov_2.264848||full	0.693	0.020	0.693	dsDNAphage	4952	0	44.400	22.200
Bacteria_NZ_CP057125_11_length_5007_cov_2.513530||full	0.993	0.933	0.993	dsDNAphage	5007	7	100.000	0.000
Bacteria_NZ_CP057125_33_length_3656_cov_1.966121||full	0.987	0.760	0.987	dsDNAphage	3647	3	83.300	0.000
Bacteria_NZ_CP057125_34_length_3608_cov_1.758795||full	0.953	0.067	0.953	dsDNAphage	3244	2	75.000	25.000
Bacteria_NZ_CP057125_84_length_2958_cov_2.708922||full	0.873	0.547	0.873	dsDNAphage	2867	0	33.300	0.000
Bacteria_NZ_CP057125_140_length_2566_cov_2.702509||full	0.907	0.187	0.907	dsDNAphage	2565	0	66.700	16.700
Bacteria_NZ_CP057125_168_length_2443_cov_1.667085||full	0.933	1.000	1.000	ssDNA	2443	0	100.000	0.000
Bacteria_NZ_CP057125_173_length_2413_cov_2.891858||full	0.473	0.967	0.967	ssDNA	2333	0	66.700	0.000
Bacteria_NZ_CP057125_205_length_2289_cov_2.370636||full	0.747	0.820	0.820	ssDNA	2135	0	33.300	0.000
Bacteria_NZ_CP057125_230_length_2197_cov_3.041550||full	0.547	0.980	0.980	ssDNA	2196	0	33.300	0.000
Bacteria_NZ_CP057125_253_length_2104_cov_2.326501||full	0.713	0.940	0.940	ssDNA	2103	0	50.000	0.000
Bacteria_NZ_CP057125_314_length_1944_cov_2.132875||full	0.840	0.987	0.987	ssDNA	1944	0	50.000	0.000
Bacteria_NZ_CP057125_324_length_1917_cov_2.312030||full	0.893	0.927	0.927	ssDNA	1915	0	80.000	0.000
Bacteria_NZ_CP057125_375_length_1814_cov_2.405344||full	0.987	0.760	0.987	dsDNAphage	1676	1	100.000	0.000
Bacteria_NZ_CP057125_402_length_1775_cov_1.722674||full	0.853	0.893	0.893	ssDNA	1194	0	50.000	0.000
Bacteria_NZ_CP057125_411_length_1748_cov_1.936208||full	0.613	0.887	0.887	ssDNA	1573	0	50.000	0.000
Bacteria_NZ_CP057125_412_length_1747_cov_2.212175||full	0.920	1.000	1.000	ssDNA	1144	0	66.700	0.000
Bacteria_NZ_CP057125_459_length_1675_cov_1.663580||full	0.833	1.000	1.000	ssDNA	1673	0	33.300	0.000
Bacteria_NZ_CP057125_496_length_1616_cov_1.926329||full	0.787	0.987	0.987	ssDNA	1582	0	100.000	0.000
Bacteria_NZ_CP057125_507_length_1602_cov_2.861668||full	0.840	0.827	0.840	dsDNAphage	1354	0	100.000	0.000
Bacteria_NZ_CP057125_508_length_1602_cov_1.808016||full	0.607	0.033	0.607	dsDNAphage	1598	0	66.700	33.300
Bacteria_NZ_CP057125_524_length_1582_cov_2.787164||full	0.407	0.967	0.967	ssDNA	1419	0	50.000	0.000
Bacteria_NZ_CP057125_535_length_1563_cov_1.807029||full	0.733	0.993	0.993	ssDNA	1272	0	100.000	0.000
Bacteria_NZ_CP057125_554_length_1540_cov_2.663973||full	0.267	0.987	0.987	ssDNA	980	0	50.000	0.000
Bacteria_NZ_CP057125_601_length_1465_cov_1.853901||full	0.987	1.000	1.000	ssDNA	1365	0	100.000	0.000
Bacteria_NZ_CP057125_648_length_1395_cov_2.435821||full	1.000	1.000	1.000	dsDNAphage	1241	1	100.000	0.000
Bacteria_NZ_CP057125_679_length_1362_cov_1.596021||full	0.280	0.927	0.927	ssDNA	1359	0	25.000	0.000
Bacteria_NZ_CP057125_716_length_1315_cov_1.189683||full	0.500	0.060	0.500	dsDNAphage	1312	0	25.000	0.000
Bacteria_NZ_CP057125_764_length_1243_cov_2.288721||full	0.600	0.593	0.600	dsDNAphage	730	0	50.000	0.000
Bacteria_NZ_CP057125_779_length_1219_cov_1.877148||full	0.747	0.993	0.993	ssDNA	1217	0	33.300	0.000
Bacteria_NZ_CP057125_834_length_1154_cov_1.964513||full	0.600	0.300	0.600	dsDNAphage	1122	0	33.300	0.000
Bacteria_NZ_CP057125_854_length_1136_cov_1.530065||full	0.993	0.993	0.993	dsDNAphage	1132	2	66.700	0.000
Bacteria_NZ_CP057125_869_length_1117_cov_1.331450||full	0.413	0.973	0.973	ssDNA	1092	0	50.000	0.000
Bacteria_NZ_CP057125_898_length_1086_cov_1.281280||full	0.600	0.993	0.993	ssDNA	780	0	50.000	0.000
Bacteria_NZ_CP057125_907_length_1075_cov_2.021569||full	0.307	0.913	0.913	ssDNA	1073	0	33.300	0.000
Bacteria_NZ_CP057125_915_length_1072_cov_1.538840||full	0.800	1.000	1.000	ssDNA	1071	0	33.300	0.000
Bacteria_NZ_CP057147_29_length_6615_cov_2.545579||full	1.000	0.433	1.000	dsDNAphage	6615	2	76.900	0.000
Prophage_NZ_CP057147_54_length_5687_cov_2.159979||full	0.973	0.053	0.973	dsDNAphage	5392	3	70.000	20.000
Bacteria_NZ_CP057147_94_length_4973_cov_2.538024||full	0.513	0.893	0.893	ssDNA	4972	0	66.700	0.000
Prophage_NZ_CP057147_102_length_4739_cov_2.346285||full	0.960	0.767	0.960	dsDNAphage	4738	0	53.800	0.000
Prophage_NZ_CP057147_112_length_4583_cov_2.026281||full	1.000	0.893	1.000	dsDNAphage	4581	4	66.700	0.000
Bacteria_NZ_CP057147_141_length_4202_cov_3.425609||full	0.947	0.847	0.947	dsDNAphage	3986	0	83.300	0.000
Bacteria_NZ_CP057147_170_length_3879_cov_1.817469||full	0.987	0.987	0.987	dsDNAphage	3876	1	100.000	0.000
Bacteria_NZ_CP057147_187_length_3736_cov_2.753600||full	0.967	0.873	0.967	dsDNAphage	3640	0	75.000	0.000
Bacteria_NZ_CP057147_203_length_3612_cov_3.320495||full	0.867	0.100	0.867	dsDNAphage	3611	0	50.000	12.500
Bacteria_NZ_CP057147_227_length_3482_cov_1.963817||full	1.000	0.947	1.000	dsDNAphage	3480	2	33.300	0.000
Bacteria_NZ_CP057147_247_length_3364_cov_2.793895||full	0.707	0.813	0.813	ssDNA	3361	0	75.000	0.000
Bacteria_NZ_CP057147_252_length_3337_cov_2.848873||full	0.967	0.060	0.967	dsDNAphage	3073	1	33.300	16.700
Bacteria_NZ_CP057147_286_length_3202_cov_3.888147||full	1.000	0.987	1.000	dsDNAphage	3198	2	71.400	0.000
