seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP053109_51_length_65033_cov_6.804349||0_partial	1.000	0.093	1.000	dsDNAphage	25909	5	51.400	0.000
Bacteria_NZ_CP053109_91_length_30765_cov_7.285054||full	0.760	0.000	0.760	dsDNAphage	30533	3	23.800	19.000
Bacteria_NZ_CP053109_95_length_28541_cov_7.318507||full	0.907	0.000	0.907	dsDNAphage	27293	1	18.400	8.200
Bacteria_NZ_CP053609_1_length_478236_cov_92.383886||0_partial	0.987	0.007	0.987	dsDNAphage	54357	15	46.700	16.000
Bacteria_NZ_CP053609_3_length_228931_cov_93.959231||0_partial	0.893	0.000	0.893	dsDNAphage	18470	2	29.600	22.200
Bacteria_NZ_CP053610_92_length_1419_cov_11.733138||full	0.573	0.967	0.967	ssDNA	1334	0	50.000	0.000
Bacteria_NZ_CP053610_94_length_1323_cov_10.445584||full	0.853	1.000	1.000	ssDNA	1238	0	100.000	0.000
Bacteria_NZ_CP061335_1_length_709945_cov_31.496787||0_partial	0.973	0.013	0.973	dsDNAphage	53844	11	47.100	17.600
Bacteria_NZ_LR824639_61_length_8976_cov_3.211299||full	0.887	0.020	0.887	dsDNAphage	8126	3	41.700	41.700
Bacteria_NZ_LR824639_168_length_6090_cov_3.678210||full	0.680	0.053	0.680	dsDNAphage	5788	0	60.000	0.000
Bacteria_NZ_LR824639_393_length_3711_cov_3.218818||full	0.660	0.233	0.660	dsDNAphage	3709	0	66.700	0.000
Bacteria_NZ_LR824639_407_length_3629_cov_4.382205||full	0.547	0.027	0.547	dsDNAphage	3627	0	66.700	33.300
Bacteria_NZ_LR824639_491_length_3200_cov_2.775199||full	0.427	0.513	0.513	ssDNA	3198	0	25.000	0.000
Bacteria_NZ_LR824639_526_length_3072_cov_3.349022||full	0.973	0.960	0.973	dsDNAphage	3064	0	100.000	0.000
Bacteria_NZ_LR824639_605_length_2610_cov_4.373777||full	0.547	0.560	0.560	ssDNA	2608	0	66.700	0.000
Bacteria_NZ_LR824639_615_length_2562_cov_2.934184||full	0.687	0.080	0.687	dsDNAphage	2415	1	33.300	0.000
Bacteria_NZ_LR824639_671_length_2320_cov_3.141280||full	0.853	0.733	0.853	dsDNAphage	1882	0	50.000	0.000
Bacteria_NZ_LR824639_724_length_2155_cov_2.569524||full	0.360	0.573	0.573	ssDNA	1895	0	50.000	0.000
Bacteria_NZ_LR824639_726_length_2151_cov_3.182252||full	0.667	0.347	0.667	dsDNAphage	1931	0	50.000	0.000
Bacteria_NZ_LR824639_745_length_2086_cov_3.221566||full	0.500	0.053	0.500	dsDNAphage	1974	0	50.000	25.000
Bacteria_NZ_LR824639_814_length_1855_cov_3.073889||full	0.707	0.753	0.753	ssDNA	1304	0	50.000	0.000
Bacteria_NZ_LR824639_822_length_1825_cov_3.802260||full	0.507	0.800	0.800	ssDNA	1822	0	33.300	0.000
Phage_NC_047933_1_length_43183_cov_579.332429||full	0.993	0.227	0.993	dsDNAphage	42928	9	63.000	0.000
Phage_NC_047954_1_length_46602_cov_22.617054||full	1.000	0.093	1.000	dsDNAphage	45596	7	63.300	0.000
Phage_NC_048168_1_length_43444_cov_335.194104||full	1.000	0.153	1.000	dsDNAphage	43392	14	92.600	0.000
Phage_NC_048639_1_length_41548_cov_81.577736||full	1.000	0.007	1.000	dsDNAphage	41356	6	67.600	5.900
Phage_NC_048639_2_length_14237_cov_78.997038||full	0.973	0.387	0.973	dsDNAphage	14024	0	48.000	0.000
Phage_NC_048639_3_length_11572_cov_81.240080||full	0.980	0.233	0.980	dsDNAphage	11570	0	43.500	0.000
Phage_NC_048641_1_length_40095_cov_148.210589||full	1.000	0.013	1.000	dsDNAphage	39647	11	62.700	6.800
Phage_NC_048641_2_length_1275_cov_163.892623||full	0.920	0.920	0.920	dsDNAphage	803	0	100.000	0.000
Phage_NC_048641_3_length_1134_cov_123.867470||full	0.907	0.933	0.933	ssDNA	734	0	66.700	0.000
Phage_NC_048675_1_length_66173_cov_74.350434||full	1.000	0.320	1.000	dsDNAphage	65218	26	97.800	0.000
Phage_NC_049976_1_length_18746_cov_192.392435||full	1.000	0.093	1.000	dsDNAphage	18292	5	60.000	0.000
