seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Prophage_NZ_CP056251_297_length_4052_cov_3.133350||full	1.000	0.713	1.000	dsDNAphage	3925	1	87.500	0.000
Prophage_NZ_CP056251_312_length_3980_cov_3.541656||full	0.980	0.080	0.980	dsDNAphage	3599	1	27.300	0.000
Prophage_NZ_CP056251_317_length_3952_cov_4.654093||full	1.000	0.953	1.000	dsDNAphage	3951	3	80.000	0.000
Bacteria_NZ_CP056251_339_length_3802_cov_2.635709||full	0.693	0.587	0.693	dsDNAphage	3800	0	40.000	0.000
Bacteria_NZ_CP056251_355_length_3734_cov_3.006524||full	0.933	0.880	0.933	dsDNAphage	3309	0	100.000	0.000
Prophage_NZ_CP056251_429_length_3322_cov_3.836853||full	0.993	0.847	0.993	dsDNAphage	3264	0	100.000	0.000
Bacteria_NZ_CP056251_465_length_3165_cov_2.459164||full	0.680	0.867	0.867	ssDNA	3096	0	40.000	0.000
Prophage_NZ_CP056251_529_length_2921_cov_3.087579||full	0.993	0.967	0.993	dsDNAphage	2920	2	100.000	0.000
Bacteria_NZ_CP056251_582_length_2731_cov_2.689462||full	0.993	0.107	0.993	dsDNAphage	2731	3	80.000	20.000
Bacteria_NZ_CP056251_607_length_2621_cov_3.146532||full	0.460	0.873	0.873	ssDNA	2536	0	33.300	0.000
Prophage_NZ_CP056251_613_length_2616_cov_2.875439||full	0.987	0.993	0.993	ssDNA	2455	0	100.000	0.000
Bacteria_NZ_CP056251_637_length_2548_cov_2.969515||full	0.600	0.160	0.600	dsDNAphage	2547	0	50.000	0.000
Bacteria_NZ_CP056251_653_length_2509_cov_2.825998||full	0.973	0.960	0.973	dsDNAphage	2508	1	100.000	0.000
Bacteria_NZ_CP056251_656_length_2507_cov_2.546085||full	0.820	0.767	0.820	dsDNAphage	2505	0	33.300	0.000
Bacteria_NZ_CP056251_664_length_2492_cov_3.310217||full	0.513	0.053	0.513	dsDNAphage	2432	0	40.000	20.000
Bacteria_NZ_CP056251_730_length_2298_cov_4.189478||full	0.560	0.867	0.867	ssDNA	2210	0	50.000	0.000
Bacteria_NZ_CP056251_732_length_2281_cov_3.496855||full	0.973	0.240	0.973	dsDNAphage	2277	1	83.300	16.700
Bacteria_NZ_CP056251_736_length_2274_cov_2.892294||full	0.987	0.980	0.987	dsDNAphage	2271	0	100.000	0.000
Bacteria_NZ_CP056251_739_length_2254_cov_2.633925||full	0.913	0.133	0.913	dsDNAphage	2251	0	60.000	20.000
Bacteria_NZ_CP056251_743_length_2248_cov_1.536708||full	0.673	0.900	0.900	ssDNA	2073	0	25.000	0.000
Bacteria_NZ_CP056251_759_length_2182_cov_3.120357||full	0.847	1.000	1.000	ssDNA	2092	0	100.000	0.000
Prophage_NZ_CP056251_761_length_2176_cov_3.000000||full	0.880	0.113	0.880	dsDNAphage	2172	0	50.000	0.000
Bacteria_NZ_CP056251_765_length_2160_cov_3.382898||full	0.913	0.973	0.973	ssDNA	1861	0	50.000	0.000
Bacteria_NZ_CP056251_810_length_2072_cov_2.012395||full	0.533	0.040	0.533	dsDNAphage	2068	0	50.000	25.000
Bacteria_NZ_CP056251_847_length_1995_cov_2.794845||full	0.940	1.000	1.000	ssDNA	1992	0	66.700	0.000
Bacteria_NZ_CP056251_893_length_1907_cov_2.614471||full	0.720	0.993	0.993	ssDNA	1500	0	100.000	0.000
Bacteria_NZ_CP056251_914_length_1869_cov_3.500551||full	0.973	0.993	0.993	ssDNA	1868	0	60.000	0.000
Bacteria_NZ_CP056251_954_length_1796_cov_3.353245||full	0.980	0.947	0.980	dsDNAphage	1792	2	100.000	0.000
Bacteria_NZ_CP056251_963_length_1775_cov_3.102326||full	1.000	0.993	1.000	dsDNAphage	1643	3	100.000	0.000
Bacteria_NZ_CP056251_976_length_1743_cov_2.982227||full	0.627	0.047	0.627	dsDNAphage	1741	0	25.000	0.000
Bacteria_NZ_CP056251_979_length_1742_cov_1.789567||full	1.000	0.967	1.000	dsDNAphage	1740	0	66.700	0.000
Bacteria_NZ_CP056251_984_length_1728_cov_2.991632||full	0.520	0.087	0.520	dsDNAphage	1621	0	66.700	33.300
Bacteria_NZ_CP056251_1005_length_1689_cov_2.520196||full	0.600	0.927	0.927	ssDNA	1687	0	33.300	0.000
Bacteria_NZ_CP056251_1011_length_1676_cov_2.100555||full	0.867	1.000	1.000	ssDNA	1478	0	100.000	0.000
Bacteria_NZ_CP056251_1019_length_1665_cov_1.708075||full	0.600	0.140	0.600	dsDNAphage	1402	0	66.700	33.300
Bacteria_NZ_CP056251_1027_length_1635_cov_5.102532||full	0.987	0.953	0.987	dsDNAphage	1566	1	100.000	0.000
Bacteria_NZ_CP056251_1032_length_1619_cov_2.469309||full	0.593	0.307	0.593	dsDNAphage	1619	0	50.000	25.000
Bacteria_NZ_CP056251_1054_length_1562_cov_4.041141||full	1.000	1.000	1.000	dsDNAphage	1561	3	100.000	0.000
Bacteria_NZ_CP056251_1063_length_1547_cov_3.016756||full	0.447	0.993	0.993	ssDNA	1331	0	33.300	0.000
Bacteria_NZ_CP056251_1066_length_1535_cov_1.895946||full	0.627	0.993	0.993	ssDNA	1458	0	50.000	0.000
Bacteria_NZ_CP056251_1069_length_1516_cov_1.982888||full	0.687	0.880	0.880	ssDNA	910	0	33.300	0.000
Bacteria_NZ_CP056251_1084_length_1491_cov_3.316852||full	0.947	1.000	1.000	ssDNA	1445	0	66.700	0.000
Prophage_NZ_CP056251_1090_length_1480_cov_6.517895||full	0.813	0.140	0.813	dsDNAphage	1477	0	40.000	20.000
Bacteria_NZ_CP056251_1096_length_1462_cov_2.784648||full	0.713	0.973	0.973	ssDNA	1460	0	25.000	0.000
Bacteria_NZ_CP056251_1114_length_1422_cov_2.419898||full	0.860	1.000	1.000	ssDNA	1419	0	50.000	0.000
Bacteria_NZ_CP056251_1187_length_1276_cov_3.249795||full	0.980	1.000	1.000	ssDNA	1256	0	100.000	0.000
Prophage_NZ_CP056251_1219_length_1210_cov_2.163636||full	0.640	0.107	0.640	dsDNAphage	1208	0	33.300	0.000
Bacteria_NZ_CP056251_1246_length_1166_cov_1.468947||full	0.693	0.947	0.947	ssDNA	1164	0	33.300	0.000
Bacteria_NZ_CP056251_1259_length_1141_cov_3.476059||full	0.693	0.320	0.693	dsDNAphage	1140	1	50.000	0.000
Bacteria_NZ_CP056251_1286_length_1101_cov_2.241874||full	0.533	0.940	0.940	ssDNA	875	0	50.000	0.000
Bacteria_NZ_CP056251_1289_length_1098_cov_3.059444||full	0.800	1.000	1.000	ssDNA	929	0	100.000	0.000
Bacteria_NZ_CP056284_1_length_6027_cov_3.227395||full	1.000	0.400	1.000	dsDNAphage	5780	8	88.900	0.000
Bacteria_NZ_CP056284_9_length_3912_cov_3.039668||full	1.000	0.860	1.000	dsDNAphage	3911	4	100.000	0.000
Bacteria_NZ_CP056284_13_length_3640_cov_6.237378||full	1.000	0.827	1.000	dsDNAphage	3636	1	100.000	0.000
Bacteria_NZ_CP056284_14_length_3544_cov_2.752651||full	0.640	0.027	0.640	dsDNAphage	3185	0	60.000	20.000
Bacteria_NZ_CP056284_17_length_3477_cov_2.696669||full	0.953	0.940	0.953	dsDNAphage	3475	0	100.000	0.000
Bacteria_NZ_CP056284_20_length_3392_cov_3.365898||full	0.940	0.280	0.940	dsDNAphage	3354	4	90.000	10.000
Bacteria_NZ_CP056284_39_length_2993_cov_2.264806||full	1.000	0.960	1.000	dsDNAphage	2989	2	100.000	0.000
Bacteria_NZ_CP056284_43_length_2869_cov_2.736674||full	0.960	0.840	0.960	dsDNAphage	2866	0	42.900	0.000
Bacteria_NZ_CP056284_52_length_2769_cov_5.860722||full	0.993	0.973	0.993	dsDNAphage	2664	0	66.700	0.000
Bacteria_NZ_CP056284_62_length_2661_cov_6.490407||full	0.493	0.587	0.587	ssDNA	2654	0	25.000	0.000
Bacteria_NZ_CP056284_64_length_2652_cov_1.356180||full	0.880	0.187	0.880	dsDNAphage	2650	0	50.000	0.000
Bacteria_NZ_CP056284_88_length_2469_cov_1.935377||full	0.980	1.000	1.000	ssDNA	2467	0	60.000	0.000
Bacteria_NZ_CP056284_94_length_2403_cov_2.971039||full	1.000	0.973	1.000	dsDNAphage	2403	4	100.000	0.000
Bacteria_NZ_CP056284_103_length_2357_cov_5.811034||full	0.393	0.753	0.753	ssDNA	1929	0	50.000	0.000
Bacteria_NZ_CP056284_112_length_2314_cov_2.317397||full	0.967	1.000	1.000	ssDNA	2271	0	100.000	0.000
Bacteria_NZ_CP056284_115_length_2260_cov_2.433560||full	0.853	0.947	0.947	ssDNA	1769	0	100.000	0.000
Bacteria_NZ_CP056284_122_length_2233_cov_1.839302||full	1.000	0.993	1.000	dsDNAphage	2230	1	50.000	0.000
Bacteria_NZ_CP056284_140_length_2173_cov_1.881020||full	0.940	0.987	0.987	ssDNA	2173	0	50.000	0.000
Bacteria_NZ_CP056284_150_length_2120_cov_2.284262||full	0.253	0.740	0.740	ssDNA	1920	0	50.000	0.000
Bacteria_NZ_CP056284_166_length_2061_cov_2.238285||full	0.980	0.993	0.993	ssDNA	1578	0	100.000	0.000
Bacteria_NZ_CP056284_168_length_2057_cov_1.944555||full	0.993	1.000	1.000	ssDNA	2055	0	100.000	0.000
Bacteria_NZ_CP056284_222_length_1833_cov_1.988751||full	0.993	0.993	0.993	dsDNAphage	1829	2	100.000	0.000
Bacteria_NZ_CP056284_229_length_1814_cov_2.322911||full	0.560	0.887	0.887	ssDNA	1570	0	100.000	0.000
Bacteria_NZ_CP056284_252_length_1752_cov_1.494402||full	0.987	0.980	0.987	dsDNAphage	1619	4	100.000	0.000
Bacteria_NZ_CP056284_254_length_1751_cov_1.935142||full	0.707	0.460	0.707	dsDNAphage	1740	0	66.700	0.000
Bacteria_NZ_CP056284_268_length_1732_cov_1.555158||full	0.960	0.087	0.960	dsDNAphage	1429	1	66.700	33.300
Bacteria_NZ_CP056284_276_length_1696_cov_1.290067||full	0.753	0.987	0.987	ssDNA	1693	0	33.300	0.000
Bacteria_NZ_CP056284_290_length_1666_cov_1.731223||full	1.000	0.993	1.000	dsDNAphage	1506	2	100.000	0.000
Bacteria_NZ_CP056284_305_length_1627_cov_2.101145||full	0.820	0.933	0.933	ssDNA	1603	0	100.000	0.000
Bacteria_NZ_CP056284_306_length_1625_cov_1.443312||full	0.973	0.120	0.973	dsDNAphage	1526	0	50.000	0.000
Bacteria_NZ_CP056284_315_length_1606_cov_3.395874||full	0.960	0.987	0.987	ssDNA	1605	0	75.000	0.000
Bacteria_NZ_CP056284_317_length_1601_cov_2.129366||full	0.967	1.000	1.000	ssDNA	1600	0	75.000	0.000
Bacteria_NZ_CP056284_319_length_1600_cov_1.904207||full	0.513	0.993	0.993	ssDNA	1523	0	50.000	0.000
Bacteria_NZ_CP056284_326_length_1581_cov_1.500000||full	0.980	0.993	0.993	ssDNA	1570	0	66.700	0.000
Bacteria_NZ_CP056284_327_length_1579_cov_1.818898||full	0.307	1.000	1.000	ssDNA	1563	0	50.000	0.000
Bacteria_NZ_CP056284_333_length_1569_cov_2.328269||full	0.947	0.953	0.953	ssDNA	1567	0	20.000	0.000
Bacteria_NZ_CP056284_339_length_1554_cov_2.526351||full	1.000	0.993	1.000	dsDNAphage	1553	1	66.700	0.000
Bacteria_NZ_CP056284_370_length_1487_cov_1.987430||full	0.867	0.993	0.993	ssDNA	1094	0	100.000	0.000
Bacteria_NZ_CP056284_405_length_1443_cov_1.747118||full	0.987	0.987	0.987	dsDNAphage	1442	1	66.700	0.000
Bacteria_NZ_CP056284_424_length_1422_cov_2.221653||full	0.753	0.987	0.987	ssDNA	1419	0	50.000	0.000
Bacteria_NZ_CP056284_425_length_1422_cov_1.965618||full	0.980	0.940	0.980	dsDNAphage	1284	0	33.300	0.000
Bacteria_NZ_CP056284_430_length_1415_cov_2.573529||full	0.980	1.000	1.000	ssDNA	1065	0	100.000	0.000
Bacteria_NZ_CP056284_440_length_1392_cov_2.466717||full	0.793	0.973	0.973	ssDNA	421	0	50.000	0.000
Bacteria_NZ_CP056284_455_length_1372_cov_1.728929||full	0.840	0.260	0.840	dsDNAphage	1154	0	66.700	0.000
Bacteria_NZ_CP056284_459_length_1363_cov_2.775994||full	0.960	0.987	0.987	ssDNA	1363	0	50.000	0.000
Bacteria_NZ_CP056284_461_length_1355_cov_1.461538||full	0.820	0.987	0.987	ssDNA	1353	0	66.700	0.000
Bacteria_NZ_CP056284_478_length_1320_cov_1.824506||full	0.420	0.980	0.980	ssDNA	1178	0	50.000	0.000
Bacteria_NZ_CP056284_484_length_1314_cov_2.623511||full	0.933	0.967	0.967	ssDNA	1311	0	40.000	0.000
Bacteria_NZ_CP056284_503_length_1286_cov_2.090983||full	0.620	1.000	1.000	ssDNA	1283	0	66.700	0.000
Bacteria_NZ_CP056284_510_length_1280_cov_1.699592||full	0.947	0.987	0.987	ssDNA	1276	0	66.700	0.000
Bacteria_NZ_CP056284_514_length_1274_cov_1.761280||full	1.000	0.993	1.000	dsDNAphage	1209	3	100.000	0.000
Bacteria_NZ_CP056284_546_length_1225_cov_2.998291||full	0.593	0.953	0.953	ssDNA	1224	0	33.300	0.000
Bacteria_NZ_CP056284_559_length_1202_cov_1.901482||full	0.800	1.000	1.000	ssDNA	1128	0	50.000	0.000
Bacteria_NZ_CP056284_560_length_1201_cov_1.361257||full	0.987	0.307	0.987	dsDNAphage	1168	0	66.700	0.000
Bacteria_NZ_CP056284_597_length_1157_cov_1.460980||full	0.967	1.000	1.000	ssDNA	1123	0	66.700	0.000
Bacteria_NZ_CP056284_639_length_1122_cov_2.387067||full	0.840	1.000	1.000	ssDNA	1120	0	66.700	0.000
Bacteria_NZ_CP056284_653_length_1103_cov_2.442748||full	0.293	0.973	0.973	ssDNA	1056	0	50.000	0.000
Bacteria_NZ_CP056284_683_length_1071_cov_1.207677||full	0.727	0.133	0.727	dsDNAphage	860	0	33.300	0.000
Bacteria_NZ_CP056284_712_length_1041_cov_1.682556||full	0.713	0.987	0.987	ssDNA	1040	0	33.300	0.000
Bacteria_NZ_CP056284_735_length_1020_cov_2.062176||full	0.387	0.967	0.967	ssDNA	987	0	50.000	0.000
Bacteria_NZ_CP056284_744_length_1013_cov_1.766180||full	0.527	0.907	0.907	ssDNA	1010	0	33.300	0.000
Bacteria_NZ_CP056321_3_length_5098_cov_3.590125||full	0.993	0.040	0.993	dsDNAphage	5095	4	75.000	12.500
Bacteria_NZ_CP056321_11_length_4105_cov_2.682469||full	1.000	0.753	1.000	dsDNAphage	4103	5	87.500	0.000
Bacteria_NZ_CP056321_14_length_3924_cov_2.062032||full	1.000	0.727	1.000	dsDNAphage	3922	1	44.400	0.000
Bacteria_NZ_CP056321_17_length_3615_cov_2.621348||full	1.000	0.913	1.000	dsDNAphage	3612	5	83.300	0.000
Bacteria_NZ_CP056321_19_length_3534_cov_2.890198||full	0.640	0.027	0.640	dsDNAphage	3176	0	60.000	20.000
Bacteria_NZ_CP056321_21_length_3477_cov_2.720631||full	0.993	0.213	0.993	dsDNAphage	3475	0	71.400	0.000
Bacteria_NZ_CP056321_24_length_3304_cov_2.408741||full	0.700	0.333	0.700	dsDNAphage	3301	0	60.000	0.000
Bacteria_NZ_CP056321_34_length_2978_cov_1.595621||full	0.780	0.093	0.780	dsDNAphage	2713	0	40.000	0.000
Bacteria_NZ_CP056321_42_length_2781_cov_2.824652||full	0.527	0.787	0.787	ssDNA	2714	0	66.700	0.000
Bacteria_NZ_CP056321_50_length_2669_cov_3.635807||full	1.000	1.000	1.000	dsDNAphage	2667	4	100.000	0.000
Bacteria_NZ_CP056321_64_length_2548_cov_2.598476||full	0.980	1.000	1.000	ssDNA	2548	0	100.000	0.000
Bacteria_NZ_CP056321_72_length_2475_cov_9.503719||full	0.793	0.067	0.793	dsDNAphage	2392	0	75.000	25.000
Bacteria_NZ_CP056321_75_length_2470_cov_1.744928||full	0.967	0.360	0.967	dsDNAphage	2172	0	75.000	0.000
Bacteria_NZ_CP056321_79_length_2432_cov_2.089188||full	0.993	1.000	1.000	ssDNA	1456	0	100.000	0.000
Bacteria_NZ_CP056321_88_length_2378_cov_2.022815||full	0.887	0.127	0.887	dsDNAphage	2376	1	33.300	0.000
Bacteria_NZ_CP056321_104_length_2298_cov_2.000446||full	0.340	0.547	0.547	ssDNA	2294	0	25.000	0.000
Bacteria_NZ_CP056321_123_length_2225_cov_2.367281||full	0.753	0.800	0.800	ssDNA	2187	0	33.300	0.000
Bacteria_NZ_CP056321_132_length_2198_cov_2.084928||full	1.000	1.000	1.000	dsDNAphage	2198	2	100.000	0.000
Bacteria_NZ_CP056321_144_length_2158_cov_3.748930||full	0.993	0.993	0.993	dsDNAphage	2138	3	100.000	0.000
Bacteria_NZ_CP056321_178_length_2007_cov_3.250512||full	0.967	1.000	1.000	ssDNA	1847	0	100.000	0.000
Bacteria_NZ_CP056321_208_length_1922_cov_2.165506||full	0.740	0.133	0.740	dsDNAphage	1920	0	40.000	20.000
Bacteria_NZ_CP056321_213_length_1902_cov_2.559285||full	0.987	1.000	1.000	ssDNA	1901	0	100.000	0.000
Bacteria_NZ_CP056321_227_length_1863_cov_1.465708||full	0.947	0.840	0.947	dsDNAphage	1169	1	50.000	0.000
Bacteria_NZ_CP056321_241_length_1813_cov_2.584755||full	0.993	0.987	0.993	dsDNAphage	1809	0	83.300	0.000
Bacteria_NZ_CP056321_242_length_1813_cov_2.142776||full	0.733	0.927	0.927	ssDNA	1813	0	33.300	0.000
Bacteria_NZ_CP056321_256_length_1784_cov_1.469636||full	0.867	0.993	0.993	ssDNA	953	0	50.000	0.000
Bacteria_NZ_CP056321_275_length_1738_cov_1.691028||full	0.680	1.000	1.000	ssDNA	1468	0	66.700	0.000
Bacteria_NZ_CP056321_284_length_1728_cov_2.630006||full	0.653	0.460	0.653	dsDNAphage	1726	0	75.000	0.000
Bacteria_NZ_CP056321_296_length_1701_cov_1.603281||full	0.747	0.987	0.987	ssDNA	1699	0	100.000	0.000
Bacteria_NZ_CP056321_300_length_1696_cov_1.290067||full	0.753	0.987	0.987	ssDNA	1693	0	33.300	0.000
Bacteria_NZ_CP056321_336_length_1628_cov_1.332486||full	1.000	0.967	1.000	dsDNAphage	1519	1	100.000	0.000
Bacteria_NZ_CP056321_347_length_1607_cov_2.568943||full	0.947	0.147	0.947	dsDNAphage	1604	0	40.000	20.000
Bacteria_NZ_CP056321_359_length_1587_cov_2.210183||full	0.773	0.380	0.773	dsDNAphage	1583	0	66.700	0.000
Bacteria_NZ_CP056321_362_length_1581_cov_1.496068||full	0.960	0.960	0.960	dsDNAphage	1580	2	50.000	0.000
Bacteria_NZ_CP056321_369_length_1559_cov_1.724069||full	0.760	0.027	0.760	dsDNAphage	1559	0	66.700	33.300
Bacteria_NZ_CP056321_384_length_1526_cov_2.089055||full	0.507	0.140	0.507	dsDNAphage	1523	0	33.300	0.000
Bacteria_NZ_CP056321_401_length_1493_cov_1.605702||full	0.940	0.227	0.940	dsDNAphage	1490	2	80.000	20.000
Bacteria_NZ_CP056321_417_length_1468_cov_1.624204||full	0.713	0.960	0.960	ssDNA	1369	0	100.000	0.000
Bacteria_NZ_CP056321_430_length_1451_cov_2.233524||full	0.907	0.980	0.980	ssDNA	1381	0	100.000	0.000
Bacteria_NZ_CP056321_447_length_1435_cov_2.476087||full	0.740	1.000	1.000	ssDNA	1432	0	66.700	0.000
Bacteria_NZ_CP056321_448_length_1435_cov_2.131884||full	1.000	1.000	1.000	dsDNAphage	1284	2	100.000	0.000
Bacteria_NZ_CP056321_451_length_1433_cov_1.865022||full	0.753	0.967	0.967	ssDNA	1430	0	33.300	0.000
Bacteria_NZ_CP056321_459_length_1423_cov_1.432749||full	0.987	1.000	1.000	ssDNA	1420	0	66.700	0.000
Bacteria_NZ_CP056321_461_length_1422_cov_2.164594||full	1.000	0.947	1.000	dsDNAphage	1420	1	66.700	0.000
Bacteria_NZ_CP056321_477_length_1395_cov_2.290299||full	0.753	0.067	0.753	dsDNAphage	1357	0	33.300	0.000
Bacteria_NZ_CP056321_500_length_1373_cov_1.594841||full	0.980	1.000	1.000	ssDNA	1369	0	100.000	0.000
Bacteria_NZ_CP056321_506_length_1363_cov_2.314220||full	0.407	0.840	0.840	ssDNA	1360	0	25.000	0.000
Bacteria_NZ_CP056321_515_length_1345_cov_1.602326||full	0.980	0.087	0.980	dsDNAphage	1327	2	66.700	33.300
Bacteria_NZ_CP056321_520_length_1340_cov_2.605447||full	0.853	0.980	0.980	ssDNA	1337	0	25.000	0.000
Bacteria_NZ_CP056321_528_length_1320_cov_1.623715||full	0.427	0.973	0.973	ssDNA	1178	0	50.000	0.000
Bacteria_NZ_CP056321_529_length_1318_cov_2.015835||full	0.907	1.000	1.000	ssDNA	1318	0	100.000	0.000
Bacteria_NZ_CP056321_542_length_1304_cov_1.891914||full	0.960	0.993	0.993	ssDNA	1244	0	66.700	0.000
Bacteria_NZ_CP056321_575_length_1257_cov_1.758735||full	0.653	1.000	1.000	ssDNA	1255	0	33.300	0.000
Bacteria_NZ_CP056321_580_length_1247_cov_2.615772||full	0.993	1.000	1.000	ssDNA	1244	0	66.700	0.000
Bacteria_NZ_CP056321_593_length_1231_cov_2.041667||full	0.853	0.960	0.960	ssDNA	875	0	50.000	0.000
Bacteria_NZ_CP056321_628_length_1190_cov_1.323348||full	0.933	0.933	0.933	dsDNAphage	1189	0	20.000	0.000
Bacteria_NZ_CP056321_638_length_1177_cov_1.691622||full	0.627	0.273	0.627	dsDNAphage	1154	0	66.700	33.300
Bacteria_NZ_CP056321_688_length_1124_cov_2.025257||full	0.953	0.987	0.987	ssDNA	1123	0	66.700	0.000
Bacteria_NZ_CP056321_692_length_1123_cov_1.234082||full	0.900	1.000	1.000	ssDNA	1122	0	100.000	0.000
Bacteria_NZ_CP056321_708_length_1105_cov_1.501905||full	0.647	0.420	0.647	dsDNAphage	994	1	33.300	0.000
Bacteria_NZ_CP056321_781_length_1040_cov_1.591878||full	0.600	0.973	0.973	ssDNA	857	0	50.000	0.000
Bacteria_NZ_CP056321_799_length_1020_cov_2.397927||full	0.473	0.967	0.967	ssDNA	843	0	50.000	0.000
Bacteria_NZ_CP056321_812_length_1010_cov_1.153927||full	0.527	0.227	0.527	dsDNAphage	863	0	50.000	0.000
Bacteria_NZ_CP056321_821_length_1002_cov_1.601901||full	0.907	0.907	0.907	dsDNAphage	857	1	50.000	0.000
Bacteria_NZ_CP056341_1_length_15129_cov_3.472469||full	0.933	0.000	0.933	dsDNAphage	14896	8	45.000	20.000
Bacteria_NZ_CP056341_57_length_6438_cov_3.269936||full	1.000	0.013	1.000	dsDNAphage	6314	1	58.300	8.300
Bacteria_NZ_CP056341_97_length_5514_cov_3.208280||full	1.000	0.633	1.000	dsDNAphage	5512	3	80.000	0.000
Bacteria_NZ_CP056341_104_length_5394_cov_2.852781||full	1.000	0.080	1.000	dsDNAphage	5190	5	83.300	16.700
Bacteria_NZ_CP056341_162_length_4710_cov_6.131901||full	0.567	0.033	0.567	dsDNAphage	4703	0	75.000	25.000
Bacteria_NZ_CP056341_174_length_4581_cov_2.549492||full	0.953	0.933	0.953	dsDNAphage	4578	0	50.000	0.000
Bacteria_NZ_CP056341_200_length_4356_cov_3.130900||full	0.667	0.440	0.667	dsDNAphage	4352	0	16.700	0.000
Bacteria_NZ_CP056341_215_length_4233_cov_2.857348||full	1.000	0.953	1.000	dsDNAphage	4086	2	100.000	0.000
Bacteria_NZ_CP056341_239_length_4116_cov_2.902733||full	0.960	0.787	0.960	dsDNAphage	3903	0	71.400	0.000
Bacteria_NZ_CP056341_262_length_3843_cov_3.411299||full	0.993	0.267	0.993	dsDNAphage	3842	1	66.700	0.000
Bacteria_NZ_CP056341_371_length_3218_cov_3.212773||full	0.813	0.940	0.940	ssDNA	3217	0	40.000	0.000
Bacteria_NZ_CP056341_373_length_3210_cov_3.179081||full	0.420	0.507	0.507	ssDNA	2414	0	50.000	0.000
