seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Prophage_NZ_AP023189_605_length_1674_cov_2.169858||full	0.407	0.900	0.900	ssDNA	1465	0	50.000	0.000
Bacteria_NZ_AP023189_650_length_1619_cov_2.174552||full	0.527	0.793	0.793	ssDNA	1408	0	50.000	0.000
Prophage_NZ_AP023189_694_length_1568_cov_2.178453||full	0.680	0.960	0.960	ssDNA	1495	0	33.300	0.000
Bacteria_NZ_AP023189_792_length_1462_cov_1.701493||full	0.753	0.113	0.753	dsDNAphage	1423	0	33.300	0.000
Bacteria_NZ_AP023189_985_length_1281_cov_1.420065||full	0.687	0.500	0.687	dsDNAphage	1278	0	33.300	0.000
Bacteria_NZ_AP023189_1091_length_1188_cov_1.961165||full	0.580	0.860	0.860	ssDNA	865	0	50.000	0.000
Prophage_NZ_AP023189_1142_length_1147_cov_1.872711||full	0.953	0.753	0.953	dsDNAphage	1144	0	66.700	0.000
Bacteria_NZ_AP023189_1154_length_1139_cov_1.576568||full	0.580	0.207	0.580	dsDNAphage	1138	0	33.300	0.000
Bacteria_NZ_AP023189_1173_length_1115_cov_1.363208||full	0.913	0.853	0.913	dsDNAphage	1018	0	100.000	0.000
Bacteria_NZ_AP023189_1290_length_1030_cov_1.603077||full	0.967	0.453	0.967	dsDNAphage	795	0	33.300	0.000
Prophage_NZ_AP023189_1317_length_1010_cov_1.591623||full	0.967	0.940	0.967	dsDNAphage	1008	0	100.000	0.000
Bacteria_NZ_AP023189_1331_length_1004_cov_1.644889||full	0.740	0.407	0.740	dsDNAphage	1001	0	66.700	0.000
Bacteria_NZ_CP034105_5_length_260511_cov_33.692029||full	0.733	0.000	0.733	dsDNAphage	234908	15	21.300	36.400
Bacteria_NZ_CP034105_6_length_249612_cov_33.992531||full	0.747	0.000	0.747	dsDNAphage	248454	8	19.100	49.200
Bacteria_NZ_CP034105_13_length_167880_cov_33.724016||full	0.707	0.000	0.707	dsDNAphage	165127	8	19.700	43.500
Bacteria_NZ_CP035946_1_length_307288_cov_24.146332||0_partial	0.947	0.000	0.947	dsDNAphage	34373	3	17.600	13.700
Bacteria_NZ_CP035946_13_length_66216_cov_23.765814||0_partial	0.673	0.000	0.673	dsDNAphage	11507	1	13.000	26.100
Bacteria_NZ_CP035946_22_length_3365_cov_64.189426||full	0.773	0.760	0.773	dsDNAphage	3363	0	50.000	0.000
Bacteria_NZ_CP035946_29_length_1519_cov_83.135246||full	0.647	0.773	0.773	ssDNA	784	0	50.000	0.000
Bacteria_NZ_CP040630_16_length_59012_cov_5.684482||full	0.960	0.013	0.960	dsDNAphage	59009	2	45.900	14.900
Bacteria_NZ_CP040630_39_length_38159_cov_6.022649||0_partial	0.860	0.007	0.860	dsDNAphage	13818	1	7.100	25.000
Bacteria_NZ_CP040630_125_length_14973_cov_5.839858||full	0.773	0.000	0.773	dsDNAphage	14970	1	30.800	15.400
Bacteria_NZ_CP040630_153_length_11275_cov_5.554813||full	0.500	0.013	0.500	dsDNAphage	11274	0	46.700	13.300
Bacteria_NZ_CP040630_174_length_8050_cov_5.561476||full	0.640	0.027	0.640	dsDNAphage	8049	0	33.300	11.100
Bacteria_NZ_CP040630_222_length_3529_cov_5.709845||full	0.747	0.920	0.920	ssDNA	3490	0	100.000	0.000
Bacteria_NZ_CP040630_227_length_3426_cov_4.326609||full	0.787	0.620	0.787	dsDNAphage	3136	0	50.000	0.000
Bacteria_NZ_CP040630_234_length_2667_cov_4.026799||full	0.947	0.987	0.987	ssDNA	2665	0	100.000	0.000
Bacteria_NZ_CP040630_237_length_2603_cov_11.107928||full	0.520	0.340	0.520	dsDNAphage	2601	0	66.700	0.000
Bacteria_NZ_CP040630_255_length_1595_cov_15.549351||full	0.240	0.853	0.853	ssDNA	1458	0	50.000	0.000
Bacteria_NZ_CP043638_545_length_5127_cov_3.666798||full	0.540	0.053	0.540	dsDNAphage	5123	0	40.000	0.000
Bacteria_NZ_CP043638_575_length_4937_cov_4.113683||full	0.667	0.140	0.667	dsDNAphage	4846	0	33.300	0.000
Bacteria_NZ_CP043638_602_length_4708_cov_2.878788||full	0.693	0.053	0.693	dsDNAphage	4705	1	50.000	25.000
Bacteria_NZ_CP043638_927_length_3015_cov_4.163514||full	0.507	0.453	0.507	dsDNAphage	2833	0	100.000	0.000
Bacteria_NZ_CP043638_933_length_2985_cov_3.462116||full	0.760	0.300	0.760	dsDNAphage	2946	0	66.700	0.000
Bacteria_NZ_CP043638_1017_length_2656_cov_2.946175||full	0.520	0.140	0.520	dsDNAphage	2603	0	66.700	0.000
Bacteria_NZ_CP043638_1018_length_2652_cov_3.697343||full	0.740	0.333	0.740	dsDNAphage	2363	0	50.000	0.000
Bacteria_NZ_CP043638_1111_length_2242_cov_2.692730||full	0.607	0.133	0.607	dsDNAphage	1837	0	66.700	0.000
Bacteria_NZ_CP043638_1270_length_1689_cov_3.517136||full	0.960	0.467	0.960	dsDNAphage	1685	0	20.000	0.000
Bacteria_NZ_CP043638_1315_length_1536_cov_3.259959||full	0.607	0.293	0.607	dsDNAphage	1503	0	33.300	0.000
Bacteria_NZ_CP043638_1376_length_1278_cov_6.324612||full	0.940	0.400	0.940	dsDNAphage	1235	0	66.700	0.000
Bacteria_NZ_CP043638_1379_length_1266_cov_21.832370||full	0.833	0.500	0.833	dsDNAphage	1163	0	100.000	0.000
Bacteria_NZ_CP044546_3_length_205632_cov_45.175136||0_partial	0.827	0.000	0.827	dsDNAphage	13581	1	27.800	55.600
Bacteria_NZ_CP044546_14_length_123980_cov_45.882033||full	0.913	0.000	0.913	dsDNAphage	114770	8	29.600	25.700
Bacteria_NZ_CP044546_17_length_89030_cov_48.319371||0_partial	0.833	0.000	0.833	dsDNAphage	15614	2	18.200	36.400
Bacteria_NZ_CP046884_1_length_919637_cov_8.531831||0_partial	0.953	0.000	0.953	dsDNAphage	62742	9	26.800	14.400
Bacteria_NZ_CP046884_1_length_919637_cov_8.531831||1_partial	0.953	0.000	0.953	dsDNAphage	19123	2	27.500	7.500
Bacteria_NZ_CP046884_3_length_359111_cov_8.445563||0_partial	0.907	0.020	0.907	dsDNAphage	13572	1	40.700	25.900
Prophage_NZ_CP047418_1_length_236493_cov_52.895795||full	0.860	0.000	0.860	dsDNAphage	236268	22	32.100	19.900
Prophage_NZ_CP047418_2_length_187101_cov_53.503186||full	0.767	0.000	0.767	dsDNAphage	180048	15	23.100	36.500
Bacteria_NZ_CP064663_27_length_21429_cov_4.449799||full	1.000	0.153	1.000	dsDNAphage	21378	5	72.200	0.000
Prophage_NZ_CP064663_61_length_14716_cov_3.999523||full	0.927	0.013	0.927	dsDNAphage	14663	4	53.300	26.700
Bacteria_NZ_CP064663_62_length_14711_cov_4.169896||full	0.527	0.040	0.527	dsDNAphage	14708	0	81.200	18.800
Bacteria_NZ_CP064663_69_length_14118_cov_3.686340||full	0.993	0.073	0.993	dsDNAphage	14114	14	73.700	15.800
Bacteria_NZ_CP064663_76_length_13144_cov_4.092520||full	0.893	0.000	0.893	dsDNAphage	13141	1	40.000	6.700
Bacteria_NZ_CP064663_102_length_11810_cov_4.429349||full	0.927	0.000	0.927	dsDNAphage	11710	4	38.500	30.800
Prophage_NZ_CP064663_109_length_11368_cov_4.468134||full	1.000	0.900	1.000	dsDNAphage	11367	14	94.700	0.000
Prophage_NZ_CP064663_153_length_9155_cov_4.825824||full	0.980	0.273	0.980	dsDNAphage	9153	4	50.000	0.000
Bacteria_NZ_CP064663_188_length_8119_cov_4.372148||full	0.993	0.273	0.993	dsDNAphage	8115	6	87.500	0.000
Bacteria_NZ_CP064663_189_length_8108_cov_3.494102||full	0.993	0.613	0.993	dsDNAphage	7980	7	100.000	0.000
Bacteria_NZ_CP064663_251_length_6247_cov_4.233043||full	0.993	0.107	0.993	dsDNAphage	6211	2	72.700	9.100
Bacteria_NZ_CP064663_363_length_4394_cov_4.251901||full	0.980	0.720	0.980	dsDNAphage	4391	0	92.300	0.000
Bacteria_NZ_CP064663_372_length_4219_cov_3.451969||full	0.820	0.087	0.820	dsDNAphage	4219	0	66.700	11.100
Bacteria_NZ_CP064663_385_length_4033_cov_4.976873||full	0.687	0.027	0.687	dsDNAphage	4020	0	60.000	20.000
Bacteria_NZ_CP064663_409_length_3629_cov_4.037773||full	0.933	0.893	0.933	dsDNAphage	2835	2	100.000	0.000
Bacteria_NZ_CP064663_436_length_3209_cov_3.754914||full	0.960	0.993	0.993	ssDNA	3206	0	100.000	0.000
Bacteria_NZ_CP064663_442_length_3121_cov_5.817678||full	1.000	0.993	1.000	dsDNAphage	3120	5	100.000	0.000
Bacteria_NZ_CP064663_445_length_3103_cov_4.663714||full	0.707	0.080	0.707	dsDNAphage	2680	1	33.300	0.000
Bacteria_NZ_CP064663_450_length_3094_cov_2.782165||full	0.960	0.840	0.960	dsDNAphage	3092	2	80.000	0.000
Bacteria_NZ_CP064663_477_length_2807_cov_4.194404||full	0.760	0.907	0.907	ssDNA	2806	0	75.000	0.000
Bacteria_NZ_CP064663_513_length_2380_cov_4.374624||full	0.780	0.107	0.780	dsDNAphage	2379	1	66.700	33.300
Bacteria_NZ_CP064663_520_length_2343_cov_2.369318||full	0.960	1.000	1.000	ssDNA	2341	0	60.000	0.000
Bacteria_NZ_CP064663_555_length_1975_cov_3.276562||full	0.620	0.967	0.967	ssDNA	1940	0	50.000	0.000
Bacteria_NZ_CP064663_574_length_1840_cov_3.243137||full	0.633	0.187	0.633	dsDNAphage	1792	0	50.000	0.000
Bacteria_NZ_CP064663_577_length_1822_cov_4.083758||full	0.967	1.000	1.000	ssDNA	1821	0	100.000	0.000
Bacteria_NZ_CP064663_603_length_1630_cov_2.685714||full	0.673	0.940	0.940	ssDNA	1627	0	25.000	0.000
Prophage_NZ_CP064663_610_length_1578_cov_3.047275||full	0.980	0.993	0.993	ssDNA	1421	0	100.000	0.000
Prophage_NZ_CP064663_624_length_1448_cov_3.695621||full	0.887	1.000	1.000	ssDNA	1235	0	50.000	0.000
Bacteria_NZ_CP064663_632_length_1407_cov_5.328402||full	0.767	0.973	0.973	ssDNA	736	0	50.000	0.000
Bacteria_NZ_CP064663_644_length_1325_cov_1.456693||full	1.000	0.980	1.000	dsDNAphage	1282	1	100.000	0.000
Bacteria_NZ_CP064663_646_length_1317_cov_3.576862||full	0.867	0.120	0.867	dsDNAphage	1313	1	66.700	33.300
Bacteria_NZ_CP064663_648_length_1312_cov_18.545744||full	0.500	0.913	0.913	ssDNA	1256	0	50.000	0.000
Prophage_NZ_CP064663_665_length_1160_cov_4.229864||full	0.933	1.000	1.000	ssDNA	1139	0	50.000	0.000
Bacteria_NZ_CP064951_8_length_15735_cov_3.837054||full	0.767	0.000	0.767	dsDNAphage	15734	1	27.300	9.100
Bacteria_NZ_CP064951_175_length_2981_cov_2.764525||full	0.900	0.033	0.900	dsDNAphage	2811	1	33.300	0.000
Bacteria_NZ_CP064951_199_length_2466_cov_3.067607||full	0.567	0.727	0.727	ssDNA	2464	0	20.000	0.000
Bacteria_NZ_CP064951_206_length_2397_cov_3.437660||full	0.240	0.820	0.820	ssDNA	2328	0	50.000	0.000
Bacteria_NZ_CP064951_242_length_1776_cov_3.184776||full	0.900	1.000	1.000	ssDNA	1774	0	25.000	0.000
Bacteria_NZ_CP064951_269_length_1157_cov_1.933757||full	0.587	0.267	0.587	dsDNAphage	1124	0	50.000	0.000
Bacteria_NZ_CP064954_3_length_105154_cov_8.128231||full	0.847	0.000	0.847	dsDNAphage	99557	7	28.500	22.000
Bacteria_NZ_CP064954_80_length_1351_cov_35.351852||full	0.900	1.000	1.000	ssDNA	1265	0	100.000	0.000
Phage_NC_047794_1_length_39500_cov_35.666447||full	0.953	0.013	0.953	dsDNAphage	39500	7	38.200	3.600
Phage_NC_047906_1_length_42855_cov_49.566285||full	1.000	0.047	1.000	dsDNAphage	42749	5	49.200	1.700
Phage_NC_047918_1_length_80602_cov_11.085478||full	0.993	0.020	0.993	dsDNAphage	79532	9	41.900	1.800
Phage_NC_047933_1_length_7570_cov_2.953426||full	0.973	0.700	0.973	dsDNAphage	7567	0	90.900	0.000
Phage_NC_047933_2_length_5898_cov_3.036112||full	1.000	0.360	1.000	dsDNAphage	5898	2	44.400	0.000
Phage_NC_047933_3_length_3352_cov_2.111010||full	1.000	0.900	1.000	dsDNAphage	3183	6	100.000	0.000
Phage_NC_047933_4_length_3034_cov_3.046324||full	0.927	0.967	0.967	ssDNA	3034	0	50.000	0.000
Phage_NC_047933_5_length_2799_cov_2.738338||full	0.933	0.980	0.980	ssDNA	2797	0	50.000	0.000
Phage_NC_048009_1_length_33431_cov_5.278074||full	1.000	0.440	1.000	dsDNAphage	33430	13	100.000	0.000
Phage_NC_048009_2_length_31606_cov_5.083991||full	1.000	0.253	1.000	dsDNAphage	31356	1	86.300	0.000
Phage_NC_048009_3_length_19486_cov_5.579075||full	0.987	0.307	0.987	dsDNAphage	18186	0	93.500	0.000
Phage_NC_048009_4_length_13661_cov_5.333235||full	1.000	0.727	1.000	dsDNAphage	12928	1	77.300	0.000
Phage_NC_048009_5_length_9219_cov_5.145024||full	0.880	0.393	0.880	dsDNAphage	9219	0	100.000	0.000
Phage_NC_048062_1_length_114253_cov_117.917442||full	1.000	0.153	1.000	dsDNAphage	114116	15	91.300	0.000
Phage_NC_048085_1_length_131503_cov_32.858720||full	1.000	0.020	1.000	dsDNAphage	130270	18	45.800	1.800
Phage_NC_048085_2_length_8830_cov_31.496182||full	0.980	0.600	0.980	dsDNAphage	8828	4	60.000	0.000
Phage_NC_048096_1_length_44099_cov_185.394810||full	1.000	0.047	1.000	dsDNAphage	44049	5	34.800	0.000
Phage_NC_048110_1_length_8415_cov_2.704187||full	0.933	0.587	0.933	dsDNAphage	8410	0	92.300	0.000
Phage_NC_048110_2_length_7559_cov_3.197361||full	0.967	0.687	0.967	dsDNAphage	7415	0	82.400	0.000
Phage_NC_048110_3_length_7203_cov_3.365137||full	1.000	0.273	1.000	dsDNAphage	7201	5	91.700	0.000
Phage_NC_048110_4_length_5873_cov_2.692850||full	0.987	0.367	0.987	dsDNAphage	5822	0	57.100	0.000
Phage_NC_048110_5_length_5326_cov_3.563840||full	0.980	0.680	0.980	dsDNAphage	5067	0	100.000	0.000
Phage_NC_048110_6_length_4095_cov_2.113861||full	1.000	0.760	1.000	dsDNAphage	4014	1	88.900	0.000
Phage_NC_048110_7_length_3957_cov_3.252178||full	0.960	0.833	0.960	dsDNAphage	3953	0	100.000	0.000
Phage_NC_048110_8_length_3565_cov_3.308547||full	1.000	1.000	1.000	dsDNAphage	3564	3	100.000	0.000
Phage_NC_048110_9_length_3196_cov_3.709647||full	0.973	1.000	1.000	ssDNA	3196	0	100.000	0.000
Phage_NC_048110_10_length_3136_cov_3.825706||full	0.953	0.953	0.953	dsDNAphage	3048	0	75.000	0.000
Phage_NC_048110_11_length_3090_cov_3.571993||full	0.987	0.987	0.987	dsDNAphage	3090	1	100.000	0.000
Phage_NC_048110_12_length_3030_cov_1.832605||full	0.993	0.967	0.993	dsDNAphage	2726	0	77.800	0.000
Phage_NC_048110_13_length_2903_cov_3.545997||full	0.780	0.947	0.947	ssDNA	2826	0	80.000	0.000
Phage_NC_048110_14_length_2792_cov_3.765802||full	1.000	1.000	1.000	dsDNAphage	2288	2	100.000	0.000
Phage_NC_048110_15_length_2614_cov_3.389215||full	0.840	0.967	0.967	ssDNA	2188	0	100.000	0.000
Phage_NC_048110_16_length_2413_cov_4.228159||full	0.967	0.987	0.987	ssDNA	2411	0	100.000	0.000
Phage_NC_048110_17_length_2353_cov_2.682332||full	1.000	0.987	1.000	dsDNAphage	2291	3	100.000	0.000
Phage_NC_048110_18_length_2161_cov_2.725546||full	0.940	0.920	0.940	dsDNAphage	2115	0	100.000	0.000
Phage_NC_048110_19_length_2104_cov_2.976086||full	0.720	0.907	0.907	ssDNA	1775	0	100.000	0.000
Phage_NC_048110_21_length_1565_cov_2.205960||full	0.987	1.000	1.000	ssDNA	1449	0	66.700	0.000
Phage_NC_048110_22_length_1484_cov_2.642407||full	0.973	1.000	1.000	ssDNA	1483	0	100.000	0.000
Phage_NC_048110_24_length_1185_cov_3.477876||full	0.993	1.000	1.000	ssDNA	1184	0	100.000	0.000
Phage_NC_048110_25_length_1143_cov_2.365809||full	1.000	0.993	1.000	dsDNAphage	1139	0	100.000	0.000
Phage_NC_048110_26_length_1130_cov_3.254884||full	0.927	0.980	0.980	ssDNA	668	0	66.700	0.000
Phage_NC_048110_28_length_1003_cov_3.561181||full	0.993	0.980	0.993	dsDNAphage	1002	0	100.000	0.000
Phage_NC_048135_1_length_15073_cov_3.824144||full	0.993	0.180	0.993	dsDNAphage	15036	1	64.300	0.000
Phage_NC_048135_2_length_10905_cov_4.134286||full	1.000	0.653	1.000	dsDNAphage	10863	6	100.000	0.000
Phage_NC_048135_3_length_3314_cov_4.357778||full	0.867	0.993	0.993	ssDNA	3311	0	80.000	0.000
Phage_NC_048135_4_length_2950_cov_3.547496||full	1.000	0.767	1.000	dsDNAphage	2908	2	100.000	0.000
Phage_NC_048135_5_length_2891_cov_3.288434||full	0.967	0.913	0.967	dsDNAphage	2888	3	60.000	0.000
Phage_NC_048139_1_length_83110_cov_8.720354||full	0.987	0.013	0.987	dsDNAphage	82795	7	25.200	1.700
Phage_NC_048140_1_length_36774_cov_223.789074||full	1.000	0.000	1.000	dsDNAphage	36650	10	40.000	5.500
Phage_NC_048168_1_length_43413_cov_68.966373||full	1.000	0.147	1.000	dsDNAphage	43407	14	92.600	0.000
Phage_NC_048192_1_length_43021_cov_106.950984||full	1.000	0.027	1.000	dsDNAphage	42867	11	83.600	3.600
Phage_NC_048624_1_length_42456_cov_39.077026||full	1.000	0.153	1.000	dsDNAphage	42154	11	86.500	0.000
Phage_NC_048625_1_length_38419_cov_112.886430||full	0.993	0.127	0.993	dsDNAphage	38418	12	77.400	1.900
Phage_NC_048628_1_length_42908_cov_74.502742||full	1.000	0.193	1.000	dsDNAphage	42891	12	72.300	0.000
Phage_NC_048649_1_length_54872_cov_97.462156||full	1.000	0.007	1.000	dsDNAphage	54634	16	54.400	2.500
Phage_NC_048657_1_length_43479_cov_14.274088||full	1.000	0.067	1.000	dsDNAphage	42200	11	84.600	1.500
Phage_NC_048687_1_length_47818_cov_63.465632||full	1.000	0.107	1.000	dsDNAphage	47739	13	48.600	0.000
Phage_NC_048711_1_length_43152_cov_34.098429||full	0.993	0.047	0.993	dsDNAphage	41911	11	83.900	1.600
Phage_NC_048726_1_length_38646_cov_5.265684||full	0.993	0.587	0.993	dsDNAphage	38645	2	73.100	0.000
Phage_NC_048726_2_length_37792_cov_5.167501||full	1.000	0.320	1.000	dsDNAphage	37690	7	60.300	0.000
Phage_NC_048726_3_length_31290_cov_5.796638||full	1.000	0.273	1.000	dsDNAphage	30816	1	46.800	0.000
Phage_NC_048726_4_length_17436_cov_5.848915||full	1.000	0.307	1.000	dsDNAphage	17434	7	81.200	0.000
Phage_NC_048726_5_length_13739_cov_5.966384||full	1.000	0.780	1.000	dsDNAphage	13706	5	100.000	0.000
Phage_NC_048726_6_length_8137_cov_5.716902||full	1.000	0.687	1.000	dsDNAphage	8053	7	100.000	0.000
Phage_NC_048726_7_length_4318_cov_6.681680||full	0.993	0.993	0.993	dsDNAphage	4316	4	100.000	0.000
Phage_NC_048726_8_length_1211_cov_2.583045||full	0.947	0.987	0.987	ssDNA	1208	0	50.000	0.000
Phage_NC_048737_1_length_40705_cov_216.013358||full	0.973	0.053	0.973	dsDNAphage	40521	13	75.400	3.500
Phage_NC_048745_1_length_66061_cov_32.314547||full	1.000	0.320	1.000	dsDNAphage	66026	26	97.800	0.000
Phage_NC_048802_1_length_159312_cov_33.989539||full	1.000	0.127	1.000	dsDNAphage	158858	27	36.200	0.800
Phage_NC_048808_1_length_111000_cov_40.798963||full	1.000	0.147	1.000	dsDNAphage	110686	16	90.300	0.000
Phage_NC_048809_1_length_114971_cov_61.084096||full	1.000	0.133	1.000	dsDNAphage	114870	14	90.400	0.000
Phage_NC_048819_1_length_110757_cov_158.543694||full	1.000	0.153	1.000	dsDNAphage	110755	14	90.600	0.000
Phage_NC_048854_1_length_45369_cov_28.383215||full	0.993	0.013	0.993	dsDNAphage	45367	1	31.900	1.400
Phage_NC_048867_1_length_110147_cov_21.053791||full	1.000	0.147	1.000	dsDNAphage	108942	14	89.300	0.000
Phage_NC_048871_1_length_9491_cov_4.320899||full	0.973	0.260	0.973	dsDNAphage	9041	0	65.200	0.000
Phage_NC_048871_2_length_9173_cov_3.721211||full	0.987	0.673	0.987	dsDNAphage	9172	0	92.900	0.000
Phage_NC_048871_3_length_9111_cov_4.271091||full	0.920	0.593	0.920	dsDNAphage	8955	0	100.000	0.000
Phage_NC_048871_4_length_8016_cov_3.954151||full	1.000	0.753	1.000	dsDNAphage	7464	0	78.900	0.000
Phage_NC_048871_5_length_7826_cov_3.526444||full	0.973	0.440	0.973	dsDNAphage	7763	0	93.300	0.000
Phage_NC_048871_6_length_6211_cov_3.641650||full	1.000	0.813	1.000	dsDNAphage	6209	1	91.700	0.000
Phage_NC_048871_7_length_6146_cov_3.295682||full	1.000	0.860	1.000	dsDNAphage	6143	6	100.000	0.000
Phage_NC_048871_8_length_4994_cov_4.340352||full	0.980	0.260	0.980	dsDNAphage	4585	0	91.700	0.000
Phage_NC_048871_9_length_4867_cov_4.073150||full	0.867	0.753	0.867	dsDNAphage	4840	0	100.000	0.000
Phage_NC_048871_10_length_4688_cov_3.240665||full	1.000	1.000	1.000	dsDNAphage	4688	5	100.000	0.000
Phage_NC_048871_11_length_4516_cov_2.721139||full	0.833	0.680	0.833	dsDNAphage	4514	0	80.000	0.000
Phage_NC_048871_12_length_3384_cov_3.966957||full	1.000	0.867	1.000	dsDNAphage	3278	1	100.000	0.000
Phage_NC_048871_13_length_3221_cov_3.782691||full	0.860	0.967	0.967	ssDNA	3219	0	60.000	0.000
Phage_NC_048871_14_length_3196_cov_3.838268||full	0.980	0.993	0.993	ssDNA	3196	0	100.000	0.000
Phage_NC_048871_15_length_2883_cov_5.032885||full	0.993	0.987	0.993	dsDNAphage	2862	2	100.000	0.000
Phage_NC_048871_16_length_2316_cov_3.276869||full	1.000	0.993	1.000	dsDNAphage	2315	1	100.000	0.000
Phage_NC_048871_17_length_2015_cov_3.427551||full	0.880	1.000	1.000	ssDNA	2002	0	66.700	0.000
Phage_NC_048871_18_length_1834_cov_3.575042||full	0.873	0.993	0.993	ssDNA	1833	0	100.000	0.000
Phage_NC_048871_19_length_1593_cov_2.535111||full	0.933	0.987	0.987	ssDNA	911	0	100.000	0.000
Phage_NC_048871_21_length_1459_cov_2.700142||full	0.967	0.967	0.967	dsDNAphage	1456	1	100.000	0.000
Phage_NC_048871_23_length_1102_cov_2.306590||full	0.993	0.973	0.993	dsDNAphage	743	0	100.000	0.000
Phage_NC_049382_1_length_157618_cov_52.124312||full	1.000	0.187	1.000	dsDNAphage	157617	42	94.700	0.000
Phage_NC_049384_1_length_160668_cov_13.132337||full	1.000	0.153	1.000	dsDNAphage	160666	44	91.400	0.000
Phage_NC_049443_1_length_155296_cov_79.646208||full	1.000	0.160	1.000	dsDNAphage	155294	43	96.100	0.000
Phage_NC_049468_1_length_50762_cov_29.196561||full	1.000	0.047	1.000	dsDNAphage	50610	7	32.900	6.800
Phage_NC_049506_1_length_158189_cov_59.043786||full	1.000	0.180	1.000	dsDNAphage	155858	42	92.000	0.000
Phage_NC_049962_1_length_27152_cov_13.950696||full	1.000	0.180	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049964_1_length_26055_cov_30.952654||full	1.000	0.073	1.000	dsDNAphage	25350	5	41.900	0.000
Phage_NC_049969_1_length_26813_cov_15.086853||full	1.000	0.060	1.000	dsDNAphage	26442	4	41.300	0.000
Phage_NC_049975_1_length_18343_cov_115.122649||full	1.000	0.080	1.000	dsDNAphage	17917	5	62.500	0.000
Phage_NC_049977_1_length_102674_cov_61.351572||full	1.000	0.233	1.000	dsDNAphage	102671	13	71.200	0.000
Phage_NC_050143_1_length_60695_cov_21.867843||full	1.000	0.300	1.000	dsDNAphage	60692	24	98.900	0.000
Phage_NC_050145_1_length_65425_cov_8.257855||full	1.000	0.293	1.000	dsDNAphage	65421	26	96.700	0.000
Bacteria_NZ_CP058556_28_length_71012_cov_5.954014||0_partial	0.933	0.013	0.933	dsDNAphage	44094	5	30.600	8.100
Bacteria_NZ_CP058556_166_length_10302_cov_5.314531||full	0.673	0.000	0.673	dsDNAphage	10302	1	40.000	10.000
