seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Phage_NC_048110_7_length_4941_cov_5.818870||full	1.000	0.980	1.000	dsDNAphage	4894	4	100.000	0.000
Phage_NC_048110_8_length_2527_cov_3.738673||full	1.000	0.993	1.000	dsDNAphage	2465	2	100.000	0.000
Phage_NC_048110_9_length_1115_cov_3.184906||full	0.727	0.960	0.960	ssDNA	359	0	50.000	0.000
Phage_NC_048139_1_length_83148_cov_14.893842||full	1.000	0.013	1.000	dsDNAphage	82795	7	25.000	1.700
Phage_NC_048140_1_length_36758_cov_66.665858||full	1.000	0.000	1.000	dsDNAphage	36650	10	40.000	5.500
Phage_NC_048168_1_length_43429_cov_90.371674||full	1.000	0.153	1.000	dsDNAphage	43392	14	92.600	0.000
Phage_NC_048192_1_length_43009_cov_72.071798||full	1.000	0.027	1.000	dsDNAphage	42867	11	83.600	3.600
Phage_NC_048624_1_length_42457_cov_82.859393||full	1.000	0.147	1.000	dsDNAphage	42154	11	86.500	0.000
Phage_NC_048625_1_length_38419_cov_132.186816||full	0.993	0.127	0.993	dsDNAphage	38418	12	77.400	1.900
Phage_NC_048628_1_length_42915_cov_94.480378||full	1.000	0.193	1.000	dsDNAphage	42897	12	72.300	0.000
Phage_NC_048649_1_length_54862_cov_55.050541||full	1.000	0.007	1.000	dsDNAphage	54652	16	55.100	2.600
Phage_NC_048657_1_length_43500_cov_91.919991||full	1.000	0.067	1.000	dsDNAphage	42242	11	84.600	1.500
Phage_NC_048681_1_length_38573_cov_246.690716||full	1.000	0.140	1.000	dsDNAphage	38431	11	88.500	0.000
Phage_NC_048687_1_length_47781_cov_24.222981||full	1.000	0.107	1.000	dsDNAphage	47706	13	48.600	0.000
Phage_NC_048711_1_length_43164_cov_96.541488||full	0.993	0.047	0.993	dsDNAphage	41911	11	83.900	1.600
Phage_NC_048726_1_length_91542_cov_17.781433||full	0.987	0.440	0.987	dsDNAphage	91137	12	63.000	0.000
Phage_NC_048726_2_length_61660_cov_17.244639||full	1.000	0.260	1.000	dsDNAphage	61491	19	66.300	0.000
Phage_NC_048737_1_length_40705_cov_77.607159||full	0.973	0.053	0.973	dsDNAphage	40521	13	75.400	3.500
Phage_NC_048745_1_length_66061_cov_27.717692||full	1.000	0.320	1.000	dsDNAphage	66026	26	97.800	0.000
Phage_NC_048781_1_length_112506_cov_68.362380||full	1.000	0.167	1.000	dsDNAphage	112503	14	92.600	0.000
Phage_NC_048802_1_length_159312_cov_21.500436||full	1.000	0.127	1.000	dsDNAphage	158858	27	36.200	0.800
Phage_NC_048808_1_length_111000_cov_46.437884||full	1.000	0.147	1.000	dsDNAphage	110686	16	90.300	0.000
Phage_NC_048809_1_length_72946_cov_9.598496||full	1.000	0.127	1.000	dsDNAphage	72942	2	92.100	0.000
Phage_NC_048809_2_length_41948_cov_9.019049||full	1.000	0.213	1.000	dsDNAphage	41947	13	87.700	0.000
Phage_NC_048819_1_length_110739_cov_7.935203||full	1.000	0.153	1.000	dsDNAphage	110738	14	90.600	0.000
Phage_NC_048854_1_length_45370_cov_76.114443||full	0.993	0.013	0.993	dsDNAphage	45367	1	31.900	1.400
Phage_NC_048867_1_length_110147_cov_26.684546||full	1.000	0.147	1.000	dsDNAphage	108942	14	89.300	0.000
Phage_NC_048871_1_length_4829_cov_2.878090||full	1.000	0.833	1.000	dsDNAphage	4761	1	90.900	0.000
Phage_NC_048871_2_length_4304_cov_2.886797||full	0.993	0.800	0.993	dsDNAphage	4301	6	100.000	0.000
Phage_NC_048871_3_length_3986_cov_2.061308||full	0.973	0.720	0.973	dsDNAphage	3122	0	100.000	0.000
Phage_NC_048871_4_length_3253_cov_2.025328||full	0.980	0.987	0.987	ssDNA	3252	0	100.000	0.000
Phage_NC_048871_5_length_2719_cov_2.357733||full	0.933	0.867	0.933	dsDNAphage	2514	0	100.000	0.000
Phage_NC_048871_6_length_2607_cov_2.576019||full	0.980	0.807	0.980	dsDNAphage	2606	0	85.700	0.000
Phage_NC_048871_9_length_2375_cov_2.861207||full	0.940	0.947	0.947	ssDNA	2374	0	100.000	0.000
Phage_NC_048871_10_length_2267_cov_1.885624||full	0.987	0.880	0.987	dsDNAphage	2217	0	100.000	0.000
Phage_NC_048871_11_length_2064_cov_2.616725||full	0.980	1.000	1.000	ssDNA	1502	0	100.000	0.000
Phage_NC_048871_13_length_1779_cov_2.560325||full	0.940	0.960	0.960	ssDNA	1534	0	50.000	0.000
Phage_NC_048871_14_length_1602_cov_3.023917||full	0.960	0.980	0.980	ssDNA	1557	0	80.000	0.000
Phage_NC_048871_15_length_1447_cov_2.563218||full	0.993	0.960	0.993	dsDNAphage	1446	0	80.000	0.000
Phage_NC_048871_17_length_1394_cov_2.557879||full	1.000	1.000	1.000	dsDNAphage	1293	0	100.000	0.000
Phage_NC_048871_18_length_1334_cov_2.113370||full	0.833	0.993	0.993	ssDNA	1141	0	100.000	0.000
Phage_NC_048871_19_length_1295_cov_2.148387||full	0.940	1.000	1.000	ssDNA	1292	0	66.700	0.000
Phage_NC_048871_22_length_1130_cov_1.466977||full	0.993	1.000	1.000	ssDNA	1128	0	100.000	0.000
Phage_NC_048871_23_length_1023_cov_1.887397||full	0.893	0.927	0.927	ssDNA	580	0	50.000	0.000
Phage_NC_049382_1_length_157602_cov_11.239154||full	1.000	0.193	1.000	dsDNAphage	157599	42	94.700	0.000
Phage_NC_049384_1_length_29459_cov_5.209699||full	1.000	0.167	1.000	dsDNAphage	29458	8	91.700	0.000
Phage_NC_049384_2_length_22992_cov_4.717967||full	0.993	0.573	0.993	dsDNAphage	22990	7	92.100	0.000
Phage_NC_049384_3_length_20531_cov_5.044931||full	1.000	0.300	1.000	dsDNAphage	20088	1	96.400	0.000
Phage_NC_049384_4_length_20260_cov_4.469834||full	0.993	0.187	0.993	dsDNAphage	20257	6	82.100	0.000
Phage_NC_049384_5_length_17171_cov_4.995501||full	1.000	0.267	1.000	dsDNAphage	16970	9	92.900	0.000
Phage_NC_049384_6_length_16577_cov_4.727394||full	1.000	0.153	1.000	dsDNAphage	16541	10	88.900	0.000
Phage_NC_049384_7_length_14716_cov_5.230203||full	1.000	0.520	1.000	dsDNAphage	14713	5	96.000	0.000
Phage_NC_049384_8_length_9537_cov_4.865746||full	0.980	0.640	0.980	dsDNAphage	9535	0	89.500	0.000
Phage_NC_049384_9_length_6523_cov_3.817873||full	0.967	0.487	0.967	dsDNAphage	6520	0	90.000	0.000
Phage_NC_049443_1_length_155285_cov_20.436063||full	1.000	0.160	1.000	dsDNAphage	155282	43	96.100	0.000
Phage_NC_049506_1_length_46017_cov_5.529785||full	1.000	0.193	1.000	dsDNAphage	46014	9	88.100	0.000
Phage_NC_049506_2_length_44098_cov_5.610721||full	1.000	0.533	1.000	dsDNAphage	44096	6	92.900	0.000
Phage_NC_049506_3_length_35045_cov_5.343955||full	1.000	0.260	1.000	dsDNAphage	35044	20	90.900	0.000
Phage_NC_049506_4_length_17691_cov_5.767521||full	1.000	0.173	1.000	dsDNAphage	16288	3	92.000	0.000
Phage_NC_049506_5_length_8791_cov_5.348901||full	1.000	0.360	1.000	dsDNAphage	8790	3	100.000	0.000
Phage_NC_049506_6_length_3097_cov_5.041420||full	0.993	1.000	1.000	ssDNA	3019	0	100.000	0.000
Phage_NC_049506_7_length_1945_cov_3.733862||full	0.980	1.000	1.000	ssDNA	1704	0	100.000	0.000
Phage_NC_049962_1_length_27202_cov_390.991749||full	1.000	0.180	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049964_1_length_26056_cov_309.576439||full	1.000	0.073	1.000	dsDNAphage	25350	5	41.900	0.000
Phage_NC_049969_1_length_26841_cov_119.077877||full	1.000	0.060	1.000	dsDNAphage	26442	4	41.300	0.000
Phage_NC_049975_1_length_18377_cov_408.979751||full	1.000	0.080	1.000	dsDNAphage	17917	5	62.500	0.000
Phage_NC_049977_1_length_102669_cov_49.477518||full	1.000	0.233	1.000	dsDNAphage	102665	13	71.200	0.000
Phage_NC_050143_1_length_60695_cov_9.130854||full	1.000	0.300	1.000	dsDNAphage	60692	24	98.900	0.000
Phage_NC_050145_1_length_65528_cov_43.503444||full	1.000	0.293	1.000	dsDNAphage	65499	26	96.700	0.000
Bacteria_NZ_AP023189_2_length_485259_cov_18.239423||0_partial	0.787	0.000	0.787	dsDNAphage	15413	1	21.100	42.100
Bacteria_NZ_AP023189_45_length_39752_cov_17.340026||full	0.947	0.000	0.947	dsDNAphage	39227	9	51.200	22.000
Prophage_NZ_AP023189_53_length_8405_cov_18.319880||full	0.993	0.313	0.993	dsDNAphage	8404	1	30.000	0.000
Prophage_NZ_AP023189_54_length_8348_cov_18.755577||full	0.980	0.207	0.980	dsDNAphage	8347	1	22.200	0.000
Prophage_NZ_AP023189_55_length_7751_cov_33.585629||full	1.000	0.120	1.000	dsDNAphage	7682	3	50.000	0.000
Prophage_NZ_AP023189_61_length_2864_cov_39.145603||full	1.000	0.773	1.000	dsDNAphage	2848	1	100.000	0.000
Prophage_NZ_AP023189_64_length_1833_cov_38.915636||full	0.973	0.320	0.973	dsDNAphage	1831	1	33.300	0.000
Bacteria_NZ_AP023189_65_length_1313_cov_87.258347||full	0.800	0.940	0.940	ssDNA	1223	0	100.000	0.000
Bacteria_NZ_AP023440_1_length_938091_cov_12.168014||0_partial	0.693	0.007	0.693	dsDNAphage	17395	1	7.700	15.400
Bacteria_NZ_AP023440_20_length_173810_cov_12.078542||0_partial	0.927	0.007	0.927	dsDNAphage	30375	4	25.900	22.200
Bacteria_NZ_AP023440_25_length_116376_cov_12.154495||0_partial	0.960	0.047	0.960	dsDNAphage	21883	1	16.700	11.100
Bacteria_NZ_CP034105_17_length_11654_cov_3.695060||full	0.727	0.000	0.727	dsDNAphage	11653	2	36.400	9.100
Bacteria_NZ_CP034105_54_length_8409_cov_3.460857||full	0.887	0.040	0.887	dsDNAphage	8215	0	76.900	7.700
Bacteria_NZ_CP034105_59_length_8278_cov_3.569014||full	0.993	0.067	0.993	dsDNAphage	8182	5	90.900	9.100
Bacteria_NZ_CP034105_103_length_6786_cov_3.553410||full	1.000	0.240	1.000	dsDNAphage	6758	3	80.000	0.000
Bacteria_NZ_CP034105_152_length_5642_cov_2.969393||full	1.000	0.333	1.000	dsDNAphage	5638	4	87.500	0.000
Bacteria_NZ_CP034105_156_length_5583_cov_2.827062||full	0.967	0.007	0.967	dsDNAphage	5480	1	45.500	9.100
Bacteria_NZ_CP034105_178_length_5061_cov_3.520376||full	0.880	0.153	0.880	dsDNAphage	5059	1	33.300	0.000
Bacteria_NZ_CP034105_235_length_4357_cov_4.370525||full	0.980	0.627	0.980	dsDNAphage	4051	1	60.000	0.000
Bacteria_NZ_CP034105_278_length_4019_cov_2.410444||full	0.853	0.080	0.853	dsDNAphage	3916	0	45.500	9.100
Bacteria_NZ_CP034105_309_length_3805_cov_3.647467||full	0.973	0.033	0.973	dsDNAphage	3804	3	57.100	14.300
Bacteria_NZ_CP034105_333_length_3585_cov_2.498017||full	0.427	0.887	0.887	ssDNA	3450	0	50.000	0.000
Bacteria_NZ_CP034105_345_length_3505_cov_2.773333||full	0.773	0.293	0.773	dsDNAphage	3453	0	66.700	0.000
Bacteria_NZ_CP034105_372_length_3352_cov_3.334850||full	0.600	0.013	0.600	dsDNAphage	3349	0	33.300	16.700
Bacteria_NZ_CP034105_419_length_3094_cov_2.924975||full	0.947	0.960	0.960	ssDNA	3094	0	80.000	0.000
Bacteria_NZ_CP034105_421_length_3083_cov_4.087517||full	1.000	1.000	1.000	dsDNAphage	3080	2	100.000	0.000
Bacteria_NZ_CP034105_441_length_3001_cov_4.297013||full	0.273	0.540	0.540	ssDNA	2997	0	50.000	0.000
Bacteria_NZ_CP034105_453_length_2957_cov_2.871123||full	0.853	1.000	1.000	ssDNA	1401	0	33.300	0.000
Bacteria_NZ_CP034105_483_length_2774_cov_3.517102||full	0.567	0.747	0.747	ssDNA	2772	0	33.300	0.000
Bacteria_NZ_CP034105_504_length_2671_cov_2.620413||full	0.293	0.687	0.687	ssDNA	2284	0	25.000	0.000
Bacteria_NZ_CP034105_592_length_2270_cov_3.328217||full	0.993	0.993	0.993	dsDNAphage	2269	1	100.000	0.000
Bacteria_NZ_CP034105_601_length_2228_cov_3.103543||full	0.833	0.967	0.967	ssDNA	2208	0	66.700	0.000
Bacteria_NZ_CP034105_634_length_2089_cov_2.657325||full	0.587	0.960	0.960	ssDNA	1997	0	50.000	0.000
Bacteria_NZ_CP034105_657_length_2024_cov_3.295074||full	0.760	0.387	0.760	dsDNAphage	2022	0	66.700	0.000
Bacteria_NZ_CP034105_661_length_2002_cov_3.748331||full	0.653	0.933	0.933	ssDNA	1999	0	33.300	0.000
Bacteria_NZ_CP034105_717_length_1802_cov_3.409845||full	0.747	0.247	0.747	dsDNAphage	1785	0	66.700	0.000
Bacteria_NZ_CP034105_733_length_1756_cov_2.784245||full	0.440	0.800	0.800	ssDNA	1443	0	33.300	0.000
Bacteria_NZ_CP034105_852_length_1381_cov_1.720211||full	0.587	0.980	0.980	ssDNA	1170	0	50.000	0.000
Bacteria_NZ_CP034105_881_length_1312_cov_2.397772||full	0.807	0.913	0.913	ssDNA	1152	0	50.000	0.000
Bacteria_NZ_CP034105_907_length_1201_cov_4.493892||full	0.753	0.967	0.967	ssDNA	672	0	50.000	0.000
Bacteria_NZ_CP034105_939_length_1110_cov_2.328910||full	0.867	0.953	0.953	ssDNA	1109	0	33.300	0.000
Bacteria_NZ_CP034105_960_length_1077_cov_3.193738||full	0.967	0.980	0.980	ssDNA	713	0	50.000	0.000
Bacteria_NZ_CP035946_1_length_301726_cov_8.718568||0_partial	0.960	0.007	0.960	dsDNAphage	42552	4	19.300	10.500
Bacteria_NZ_CP035946_31_length_3140_cov_24.840843||full	0.827	0.713	0.827	dsDNAphage	2904	0	60.000	0.000
Bacteria_NZ_CP040630_1_length_700973_cov_20.719994||0_partial	0.847	0.000	0.847	dsDNAphage	20727	1	19.400	25.800
Bacteria_NZ_CP040630_1_length_700973_cov_20.719994||1_partial	0.907	0.000	0.907	dsDNAphage	15051	1	13.800	31.000
Bacteria_NZ_CP040630_2_length_649879_cov_20.628484||0_partial	0.767	0.007	0.767	dsDNAphage	13112	1	22.200	33.300
Bacteria_NZ_CP040630_3_length_485471_cov_20.488818||0_partial	0.940	0.000	0.940	dsDNAphage	44790	1	29.400	23.500
Bacteria_NZ_CP040630_5_length_299522_cov_20.249186||0_partial	0.967	0.013	0.967	dsDNAphage	72181	2	46.200	13.200
Bacteria_NZ_CP040630_7_length_196536_cov_20.641238||0_partial	0.913	0.000	0.913	dsDNAphage	21606	1	37.000	18.500
Bacteria_NZ_CP040630_13_length_141312_cov_20.647217||0_partial	0.827	0.033	0.827	dsDNAphage	10337	1	28.600	42.900
Bacteria_NZ_CP040630_45_length_2360_cov_41.581345||full	0.513	0.407	0.513	dsDNAphage	2358	0	66.700	0.000
Bacteria_NZ_CP040630_51_length_1595_cov_58.888961||full	0.213	0.853	0.853	ssDNA	1458	0	50.000	0.000
Bacteria_NZ_CP043638_106_length_8840_cov_3.187023||full	0.600	0.053	0.600	dsDNAphage	8839	0	16.700	0.000
Bacteria_NZ_CP043638_315_length_5838_cov_2.853709||full	0.567	0.053	0.567	dsDNAphage	5835	1	40.000	0.000
Bacteria_NZ_CP061538_4_length_395533_cov_21.357562||0_partial	0.740	0.000	0.740	dsDNAphage	17977	2	13.600	22.700
Bacteria_NZ_CP061769_2_length_527569_cov_14.012000||0_partial	0.760	0.007	0.760	dsDNAphage	15066	1	21.400	28.600
Bacteria_NZ_CP061769_15_length_37529_cov_28.617895||full	1.000	0.293	1.000	dsDNAphage	37432	6	61.700	0.000
Bacteria_NZ_CP061769_21_length_4151_cov_27.380615||full	0.887	0.227	0.887	dsDNAphage	4077	0	14.300	0.000
Bacteria_NZ_CP062156_4_length_259674_cov_15.219888||full	0.900	0.000	0.900	dsDNAphage	249650	29	38.100	21.200
Bacteria_NZ_CP062156_10_length_150460_cov_15.279612||0_partial	0.913	0.000	0.913	dsDNAphage	24741	1	30.000	13.300
Bacteria_NZ_CP062156_22_length_57410_cov_14.527731||full	0.860	0.000	0.860	dsDNAphage	57298	6	33.900	44.600
Bacteria_NZ_CP062156_39_length_1244_cov_285.679563||full	0.907	0.973	0.973	ssDNA	1151	0	100.000	0.000
Bacteria_NZ_CP062938_1_length_666359_cov_17.852287||0_partial	0.740	0.007	0.740	dsDNAphage	10451	1	27.800	33.300
Bacteria_NZ_CP062938_2_length_581147_cov_17.935323||0_partial	0.967	0.000	0.967	dsDNAphage	112724	7	23.900	12.700
Bacteria_NZ_CP062938_7_length_116117_cov_17.821294||0_partial	0.780	0.000	0.780	dsDNAphage	23724	1	18.200	30.300
Bacteria_NZ_CP062939_35_length_2061_cov_1.684447||full	0.800	0.753	0.800	dsDNAphage	1738	0	33.300	0.000
Bacteria_NZ_CP062939_40_length_2020_cov_1.715013||full	0.827	0.627	0.827	dsDNAphage	2018	0	16.700	0.000
Bacteria_NZ_CP062939_57_length_1888_cov_1.805237||full	0.727	0.947	0.947	ssDNA	1888	0	33.300	0.000
Bacteria_NZ_CP062939_64_length_1800_cov_1.701433||full	0.693	0.793	0.793	ssDNA	1409	0	50.000	0.000
Bacteria_NZ_CP062939_82_length_1702_cov_1.782028||full	0.393	0.973	0.973	ssDNA	1700	0	33.300	0.000
Bacteria_NZ_CP062939_83_length_1691_cov_2.191320||full	0.920	1.000	1.000	ssDNA	1688	0	66.700	0.000
Bacteria_NZ_CP062939_129_length_1460_cov_2.310320||full	0.827	0.833	0.833	ssDNA	1458	0	25.000	0.000
Bacteria_NZ_CP062939_141_length_1414_cov_2.027226||full	0.487	0.980	0.980	ssDNA	1116	0	50.000	0.000
Bacteria_NZ_CP062939_153_length_1375_cov_1.255303||full	0.433	0.953	0.953	ssDNA	1292	0	50.000	0.000
Bacteria_NZ_CP062939_158_length_1360_cov_1.246743||full	0.367	0.920	0.920	ssDNA	1220	0	50.000	0.000
Bacteria_NZ_CP062939_201_length_1196_cov_1.450482||full	0.620	0.393	0.620	dsDNAphage	1194	0	33.300	0.000
Bacteria_NZ_CP062939_237_length_1073_cov_5.434185||full	0.933	0.973	0.973	ssDNA	1072	0	66.700	0.000
Bacteria_NZ_CP062939_259_length_1031_cov_1.479508||full	0.573	0.433	0.573	dsDNAphage	1031	0	33.300	0.000
Bacteria_NZ_CP062948_4_length_209222_cov_39.697691||0_partial	0.887	0.033	0.887	dsDNAphage	16049	1	7.700	11.500
Bacteria_NZ_CP062948_7_length_193022_cov_39.817648||0_partial	0.960	0.000	0.960	dsDNAphage	38140	3	34.600	19.200
Bacteria_NZ_CP062948_9_length_171187_cov_39.094418||0_partial	0.833	0.007	0.833	dsDNAphage	10446	1	27.800	33.300
Bacteria_NZ_CP062948_15_length_59450_cov_39.927048||0_partial	0.707	0.007	0.707	dsDNAphage	13147	1	12.500	43.800
Bacteria_NZ_CP063374_5_length_110164_cov_5.928580||0_partial	0.947	0.000	0.947	dsDNAphage	13798	1	19.200	15.400
Bacteria_NZ_CP063374_304_length_1974_cov_12.362168||full	0.360	0.500	0.500	ssDNA	1871	0	50.000	0.000
Bacteria_NZ_CP063374_306_length_1824_cov_4.546637||full	0.760	0.373	0.760	dsDNAphage	1712	0	66.700	0.000
Bacteria_NZ_CP063374_315_length_1331_cov_10.663793||full	0.660	0.467	0.660	dsDNAphage	1253	0	100.000	0.000
Bacteria_NZ_CP063374_318_length_1306_cov_10.836930||full	0.767	0.427	0.767	dsDNAphage	1193	0	100.000	0.000
Bacteria_NZ_CP064663_1_length_1157255_cov_30.305077||0_partial	0.813	0.000	0.813	dsDNAphage	23335	1	27.300	45.500
Bacteria_NZ_CP064663_1_length_1157255_cov_30.305077||1_partial	0.833	0.013	0.833	dsDNAphage	16322	1	31.800	27.300
Bacteria_NZ_CP064663_1_length_1157255_cov_30.305077||2_partial	0.747	0.000	0.747	dsDNAphage	14367	1	22.700	40.900
Bacteria_NZ_CP064663_2_length_434668_cov_30.532840||0_partial	0.953	0.000	0.953	dsDNAphage	109555	20	47.700	30.800
Prophage_NZ_CP064663_10_length_129170_cov_30.482423||full	0.867	0.000	0.867	dsDNAphage	128346	21	30.800	38.300
Bacteria_NZ_CP064663_14_length_111904_cov_30.369990||full	0.940	0.000	0.940	dsDNAphage	111825	7	36.000	34.200
Bacteria_NZ_CP064663_18_length_90725_cov_29.882993||full	0.920	0.000	0.920	dsDNAphage	83940	17	53.100	24.500
Bacteria_NZ_CP056030_12_length_146588_cov_12.220367||full	0.800	0.000	0.800	dsDNAphage	141766	17	29.200	25.800
Bacteria_NZ_CP056080_6_length_183783_cov_19.818313||0_partial	0.693	0.000	0.693	dsDNAphage	13417	1	15.800	36.800
Bacteria_NZ_CP056552_1_length_478579_cov_12.649520||0_partial	0.993	0.027	0.993	dsDNAphage	38228	14	77.800	7.400
Bacteria_NZ_CP056552_1_length_478579_cov_12.649520||1_partial	0.813	0.000	0.813	dsDNAphage	18911	3	17.900	60.700
Bacteria_NZ_CP056552_1_length_478579_cov_12.649520||2_partial	0.740	0.007	0.740	dsDNAphage	15809	1	25.000	40.000
Bacteria_NZ_CP056552_4_length_391641_cov_13.013422||0_partial	0.953	0.007	0.953	dsDNAphage	55220	15	44.900	30.400
Bacteria_NZ_CP056552_8_length_281372_cov_12.248769||full	0.800	0.000	0.800	dsDNAphage	281162	12	26.700	38.100
Bacteria_NZ_CP056552_11_length_202396_cov_13.037743||0_partial	0.840	0.000	0.840	dsDNAphage	17223	1	13.300	23.300
Prophage_NZ_CP056552_18_length_104216_cov_12.949232||full	0.927	0.000	0.927	dsDNAphage	102856	13	36.000	26.300
Bacteria_NZ_CP056552_21_length_32884_cov_14.904871||0_partial	0.927	0.000	0.927	dsDNAphage	10862	3	38.500	23.100
Bacteria_NZ_CP056552_25_length_26439_cov_12.685757||full	1.000	0.047	1.000	dsDNAphage	26438	14	82.900	2.900
Bacteria_NZ_CP056552_26_length_24870_cov_11.421882||full	0.993	0.027	0.993	dsDNAphage	24867	10	68.600	2.900
Bacteria_NZ_CP056552_30_length_6236_cov_12.741304||full	0.973	0.973	0.973	dsDNAphage	6232	0	66.700	0.000
Bacteria_NZ_CP056552_31_length_5051_cov_14.248999||full	0.900	0.300	0.900	dsDNAphage	5048	0	72.700	0.000
Bacteria_NZ_CP056552_35_length_2076_cov_14.367640||full	0.820	0.740	0.820	dsDNAphage	1859	0	50.000	0.000
