seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP059603_2_length_339671_cov_119.100278||0_partial	0.947	0.000	0.947	dsDNAphage	31434	5	37.800	21.600
Bacteria_NZ_CP059603_13_length_42632_cov_108.418583||full	0.980	0.000	0.980	dsDNAphage	41644	6	46.000	4.800
Bacteria_NZ_CP059603_20_length_4854_cov_222.067306||full	0.907	0.593	0.907	dsDNAphage	4198	0	80.000	0.000
Bacteria_NZ_CP060192_2_length_551371_cov_65.815862||0_partial	0.960	0.000	0.960	dsDNAphage	65606	13	41.600	22.500
Bacteria_NZ_CP060192_2_length_551371_cov_65.815862||1_partial	0.693	0.000	0.693	dsDNAphage	19968	1	23.800	38.100
Bacteria_NZ_CP060192_4_length_420806_cov_67.982954||0_partial	0.940	0.000	0.940	dsDNAphage	24249	6	37.800	40.500
Bacteria_NZ_CP060192_5_length_419226_cov_65.211801||0_partial	0.727	0.000	0.727	dsDNAphage	11382	1	23.500	52.900
Bacteria_NZ_CP060192_7_length_260047_cov_65.258489||0_partial	0.960	0.007	0.960	dsDNAphage	69087	14	32.400	24.100
Bacteria_NZ_CP060192_7_length_260047_cov_65.258489||1_partial	0.967	0.007	0.967	dsDNAphage	16856	3	57.900	21.100
Bacteria_NZ_CP060192_8_length_226799_cov_66.519701||full	0.713	0.000	0.713	dsDNAphage	226549	12	18.200	31.600
Bacteria_NZ_CP060192_9_length_199846_cov_64.836114||0_partial	0.960	0.007	0.960	dsDNAphage	12521	1	33.300	16.700
Bacteria_NZ_CP060192_10_length_154694_cov_63.842161||0_partial	0.820	0.000	0.820	dsDNAphage	17196	1	29.200	20.800
Bacteria_NZ_LR824569_1_length_1075312_cov_52.727162||0_partial	0.960	0.013	0.960	dsDNAphage	80929	6	31.900	11.800
Bacteria_NZ_LR824569_3_length_586957_cov_52.725256||0_partial	0.847	0.000	0.847	dsDNAphage	20422	1	16.000	20.000
Bacteria_NZ_LR824569_6_length_370571_cov_52.929161||0_partial	0.920	0.007	0.920	dsDNAphage	18096	4	29.200	16.700
Bacteria_NZ_LR824569_6_length_370571_cov_52.929161||1_partial	0.960	0.080	0.960	dsDNAphage	15082	1	41.200	17.600
Phage_NC_047764_1_length_73780_cov_247.777660||full	1.000	0.080	1.000	dsDNAphage	71905	9	52.100	2.000
Phage_NC_048099_1_length_38314_cov_477.559842||full	0.993	0.040	0.993	dsDNAphage	38144	8	39.700	2.900
Phage_NC_048166_1_length_88401_cov_206.791354||full	1.000	0.067	1.000	dsDNAphage	88337	11	30.500	0.000
Phage_NC_048639_1_length_44791_cov_257.128398||full	1.000	0.007	1.000	dsDNAphage	44599	6	63.900	5.600
Phage_NC_048639_2_length_14249_cov_250.890517||full	0.980	0.387	0.980	dsDNAphage	14030	0	48.000	0.000
Phage_NC_048639_3_length_11572_cov_262.246332||full	0.980	0.233	0.980	dsDNAphage	11570	0	43.500	0.000
Phage_NC_048698_1_length_41814_cov_437.473335||full	1.000	0.207	1.000	dsDNAphage	41677	12	75.900	0.000
Phage_NC_048739_1_length_19678_cov_931.210416||full	1.000	0.080	1.000	dsDNAphage	19307	5	35.700	0.000
Phage_NC_048806_1_length_65688_cov_278.348179||full	1.000	0.247	1.000	dsDNAphage	64726	26	95.600	0.000
Phage_NC_049478_1_length_60199_cov_303.756484||full	0.993	0.047	0.993	dsDNAphage	60115	5	38.600	3.000
Phage_NC_049972_1_length_18931_cov_967.807904||full	1.000	0.040	1.000	dsDNAphage	18753	4	42.900	0.000
Bacteria_NZ_CP060192_19_length_1761_cov_71.002345||lt2gene	nan	nan	nan	dsDNAphage	1761	2	100.000	0.000
