seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP064663_2_length_412922_cov_11.384456||0_partial	0.720	0.000	0.720	dsDNAphage	22604	1	25.900	29.600
Bacteria_NZ_CP064663_7_length_161711_cov_11.303855||0_partial	0.727	0.000	0.727	dsDNAphage	13685	1	22.200	33.300
Bacteria_NZ_AP023189_24_length_95776_cov_8.635252||0_partial	0.893	0.007	0.893	dsDNAphage	11073	1	21.100	36.800
Bacteria_NZ_AP023189_59_length_39731_cov_7.507763||full	0.947	0.007	0.947	dsDNAphage	39227	9	50.000	19.000
Prophage_NZ_AP023189_66_length_32446_cov_8.053533||full	0.793	0.000	0.793	dsDNAphage	29923	0	39.500	11.600
Prophage_NZ_AP023189_94_length_7751_cov_15.462838||full	1.000	0.107	1.000	dsDNAphage	7565	3	50.000	0.000
Prophage_NZ_AP023189_97_length_6690_cov_8.840241||full	0.973	0.247	0.973	dsDNAphage	6688	1	25.000	0.000
Prophage_NZ_AP023189_99_length_5831_cov_9.196849||full	0.973	0.533	0.973	dsDNAphage	5831	1	42.900	0.000
Prophage_NZ_AP023189_105_length_3357_cov_17.208056||full	0.993	0.167	0.993	dsDNAphage	3354	2	85.700	14.300
Prophage_NZ_AP023189_112_length_2370_cov_17.003888||full	0.940	0.293	0.940	dsDNAphage	2368	1	25.000	0.000
Bacteria_NZ_AP023189_116_length_1313_cov_35.982512||full	0.800	0.940	0.940	ssDNA	1223	0	100.000	0.000
Bacteria_NZ_AP023440_53_length_52661_cov_6.103524||0_partial	0.973	0.007	0.973	dsDNAphage	16789	1	18.200	4.500
Bacteria_NZ_AP023440_54_length_52474_cov_5.559320||0_partial	0.927	0.007	0.927	dsDNAphage	12436	1	10.000	0.000
Bacteria_NZ_AP023440_157_length_21454_cov_5.596009||full	0.813	0.000	0.813	dsDNAphage	21452	3	25.000	18.800
Bacteria_NZ_AP023440_252_length_9042_cov_5.703572||full	0.960	0.100	0.960	dsDNAphage	8993	1	33.300	0.000
Bacteria_NZ_AP023440_299_length_5412_cov_4.689378||full	0.500	0.360	0.500	dsDNAphage	5410	0	66.700	0.000
Bacteria_NZ_CP034105_6_length_260493_cov_13.216531||full	0.733	0.000	0.733	dsDNAphage	234890	15	21.300	36.400
Bacteria_NZ_CP034105_7_length_250008_cov_13.447932||full	0.747	0.000	0.747	dsDNAphage	248454	8	19.100	49.400
Bacteria_NZ_CP034105_14_length_167747_cov_13.343654||full	0.700	0.000	0.700	dsDNAphage	165127	8	19.900	43.800
Bacteria_NZ_CP035946_1_length_305974_cov_28.716856||0_partial	0.947	0.000	0.947	dsDNAphage	34373	3	18.400	14.300
Bacteria_NZ_CP035946_25_length_3365_cov_75.458912||full	0.773	0.760	0.773	dsDNAphage	3363	0	50.000	0.000
Bacteria_NZ_CP035946_31_length_1519_cov_101.438525||full	0.647	0.773	0.773	ssDNA	784	0	50.000	0.000
Bacteria_NZ_CP040630_1_length_430489_cov_9.976243||0_partial	0.760	0.000	0.760	dsDNAphage	19066	1	23.800	33.300
Bacteria_NZ_CP040630_4_length_218130_cov_9.860305||0_partial	0.900	0.000	0.900	dsDNAphage	15139	1	18.500	29.600
Bacteria_NZ_CP040630_6_length_196536_cov_10.191433||0_partial	0.967	0.000	0.967	dsDNAphage	12677	1	29.200	20.800
Bacteria_NZ_CP040630_16_length_141798_cov_9.699675||full	0.853	0.000	0.853	dsDNAphage	140405	2	32.700	25.300
Bacteria_NZ_CP040630_22_length_93882_cov_10.060025||0_partial	0.833	0.027	0.833	dsDNAphage	12209	1	30.400	39.100
Bacteria_NZ_CP040630_43_length_38805_cov_10.493729||0_partial	0.853	0.007	0.853	dsDNAphage	13818	1	9.500	19.000
Bacteria_NZ_CP040630_64_length_2360_cov_20.620390||full	0.527	0.413	0.527	dsDNAphage	2358	0	66.700	0.000
Bacteria_NZ_CP040630_76_length_1595_cov_28.132468||full	0.213	0.853	0.853	ssDNA	1458	0	50.000	0.000
Bacteria_NZ_CP060404_1_length_273228_cov_6.478235||0_partial	0.700	0.000	0.700	dsDNAphage	15770	3	19.000	33.300
Bacteria_NZ_CP060404_3_length_196233_cov_6.514283||0_partial	0.960	0.007	0.960	dsDNAphage	41352	6	38.900	18.500
Bacteria_NZ_CP061072_26_length_94147_cov_6.295487||0_partial	0.753	0.000	0.753	dsDNAphage	14964	2	22.200	38.900
Bacteria_NZ_CP061072_156_length_8309_cov_6.766537||full	0.507	0.000	0.507	dsDNAphage	8306	1	28.600	14.300
Bacteria_NZ_CP061335_24_length_99192_cov_9.894974||full	0.833	0.000	0.833	dsDNAphage	99062	11	28.000	28.000
Bacteria_NZ_CP061335_67_length_1250_cov_37.941423||full	0.800	1.000	1.000	ssDNA	1202	0	100.000	0.000
Bacteria_NZ_CP061538_2_length_396816_cov_22.802352||0_partial	1.000	0.000	1.000	dsDNAphage	41021	6	35.900	6.200
Bacteria_NZ_CP061538_4_length_395533_cov_22.760209||0_partial	0.740	0.000	0.740	dsDNAphage	17977	2	13.600	22.700
Bacteria_NZ_CP054929_315_length_1991_cov_5.128099||full	0.667	0.247	0.667	dsDNAphage	1847	0	50.000	0.000
Bacteria_NZ_CP054931_7_length_184744_cov_12.088386||0_partial	0.960	0.107	0.960	dsDNAphage	17889	3	27.300	18.200
Bacteria_NZ_CP054931_13_length_101632_cov_11.779753||0_partial	0.967	0.000	0.967	dsDNAphage	34519	11	43.500	23.900
Bacteria_NZ_CP055883_2_length_612348_cov_11.623216||0_partial	0.920	0.013	0.920	dsDNAphage	13411	2	25.900	18.500
Bacteria_NZ_CP055883_3_length_414616_cov_11.396195||0_partial	0.953	0.007	0.953	dsDNAphage	38819	5	44.300	14.800
Prophage_NZ_CP055883_4_length_351113_cov_11.380461||0_partial	0.953	0.000	0.953	dsDNAphage	105708	31	44.700	31.800
Bacteria_NZ_CP055883_17_length_84275_cov_12.921527||0_partial	0.860	0.000	0.860	dsDNAphage	16597	2	21.900	31.200
Bacteria_NZ_CP055883_19_length_72449_cov_11.650316||full	0.967	0.000	0.967	dsDNAphage	72073	8	47.800	18.900
Bacteria_NZ_CP055883_21_length_56048_cov_11.230690||full	0.887	0.000	0.887	dsDNAphage	55557	3	28.600	30.000
Bacteria_NZ_CP056030_12_length_132620_cov_8.658024||full	0.820	0.000	0.820	dsDNAphage	120922	13	27.000	27.600
Bacteria_NZ_CP056030_81_length_14174_cov_11.024860||full	1.000	0.020	1.000	dsDNAphage	12964	4	53.300	6.700
Bacteria_NZ_CP056552_1_length_478579_cov_11.063196||0_partial	0.993	0.027	0.993	dsDNAphage	38228	14	77.800	7.400
Bacteria_NZ_CP056552_1_length_478579_cov_11.063196||1_partial	0.813	0.000	0.813	dsDNAphage	18911	3	17.900	60.700
Bacteria_NZ_CP056552_1_length_478579_cov_11.063196||2_partial	0.740	0.007	0.740	dsDNAphage	15809	1	25.000	40.000
Bacteria_NZ_CP056552_5_length_338989_cov_11.364564||0_partial	1.000	0.047	1.000	dsDNAphage	47035	14	63.900	5.600
Bacteria_NZ_CP056552_6_length_312368_cov_10.664958||full	0.820	0.000	0.820	dsDNAphage	312158	22	32.000	33.400
Bacteria_NZ_CP056552_9_length_235703_cov_11.797299||full	0.747	0.000	0.747	dsDNAphage	202536	15	21.900	42.500
Bacteria_NZ_CP056552_11_length_198017_cov_11.491554||0_partial	0.853	0.000	0.853	dsDNAphage	16740	1	13.300	20.000
Prophage_NZ_CP056552_19_length_104077_cov_11.359693||full	0.927	0.000	0.927	dsDNAphage	102856	13	36.000	26.300
Bacteria_NZ_CP056552_22_length_32815_cov_13.240110||0_partial	0.927	0.000	0.927	dsDNAphage	10793	3	38.500	23.100
Bacteria_NZ_CP056552_33_length_2076_cov_12.142504||full	0.853	0.733	0.853	dsDNAphage	1859	0	50.000	0.000
Bacteria_NZ_CP056773_5_length_264003_cov_7.776566||0_partial	0.807	0.000	0.807	dsDNAphage	20683	4	25.900	14.800
Bacteria_NZ_CP056773_90_length_1334_cov_33.148554||full	0.933	0.533	0.933	dsDNAphage	1253	0	100.000	0.000
Bacteria_NZ_CP058556_2_length_258162_cov_6.937355||0_partial	0.960	0.027	0.960	dsDNAphage	64828	10	53.700	11.000
Bacteria_NZ_CP059566_40_length_25774_cov_23.632062||0_partial	0.773	0.000	0.773	dsDNAphage	12859	1	14.300	28.600
Bacteria_NZ_CP059566_75_length_10270_cov_21.442584||full	0.520	0.000	0.520	dsDNAphage	9688	0	40.000	10.000
Bacteria_NZ_CP059567_1_length_144373_cov_26.364688||full	0.833	0.000	0.833	dsDNAphage	144137	7	28.200	24.400
Bacteria_NZ_CP059567_3_length_117100_cov_23.597633||full	0.873	0.000	0.873	dsDNAphage	114112	11	22.400	35.000
Bacteria_NZ_CP059567_36_length_24103_cov_30.963323||full	0.953	0.007	0.953	dsDNAphage	24050	8	46.700	13.300
Bacteria_NZ_CP059567_43_length_17180_cov_22.087942||full	0.773	0.020	0.773	dsDNAphage	16916	1	42.900	14.300
Bacteria_NZ_CP059679_1_length_262464_cov_20.342443||0_partial	0.940	0.000	0.940	dsDNAphage	21581	4	25.600	20.500
Bacteria_NZ_CP059679_40_length_4190_cov_56.407497||full	0.507	0.040	0.507	dsDNAphage	3981	0	60.000	20.000
Bacteria_NZ_CP059679_46_length_1272_cov_102.530813||full	0.580	0.767	0.767	ssDNA	1169	0	50.000	0.000
Bacteria_NZ_CP059856_3_length_245744_cov_10.277660||0_partial	0.993	0.087	0.993	dsDNAphage	49752	5	76.900	3.800
Bacteria_NZ_CP059856_15_length_145442_cov_10.718916||full	0.740	0.000	0.740	dsDNAphage	135214	4	22.900	16.300
Bacteria_NZ_CP059856_38_length_40346_cov_20.653670||full	0.993	0.533	0.993	dsDNAphage	39952	8	95.700	0.000
Bacteria_NZ_CP059856_46_length_10079_cov_11.198424||full	0.533	0.087	0.533	dsDNAphage	10032	0	80.000	10.000
Bacteria_NZ_CP059973_2_length_651953_cov_9.585193||0_partial	0.953	0.007	0.953	dsDNAphage	62168	11	37.300	19.300
Bacteria_NZ_CP059973_8_length_255782_cov_9.479441||0_partial	0.960	0.013	0.960	dsDNAphage	71371	3	46.000	14.900
Bacteria_NZ_CP059973_10_length_211941_cov_9.337271||0_partial	0.907	0.053	0.907	dsDNAphage	16465	1	23.500	23.500
Bacteria_NZ_CP059973_11_length_202471_cov_9.640448||0_partial	0.940	0.007	0.940	dsDNAphage	12268	1	22.700	18.200
Bacteria_NZ_CP059973_15_length_114897_cov_9.755638||0_partial	0.780	0.000	0.780	dsDNAphage	16380	1	20.000	50.000
Bacteria_NZ_CP059991_47_length_50974_cov_5.788429||0_partial	0.920	0.000	0.920	dsDNAphage	13289	1	17.400	13.000
Bacteria_NZ_CP059991_68_length_42775_cov_5.841339||0_partial	0.960	0.020	0.960	dsDNAphage	22038	3	38.500	7.700
Bacteria_NZ_CP059991_73_length_40419_cov_5.697503||0_partial	0.933	0.040	0.933	dsDNAphage	18374	1	11.800	0.000
Bacteria_NZ_CP060008_3_length_565163_cov_10.144073||0_partial	0.953	0.000	0.953	dsDNAphage	43049	19	48.400	20.300
Bacteria_NZ_CP043638_209_length_1278_cov_10.126738||full	0.740	0.413	0.740	dsDNAphage	1235	0	100.000	0.000
Bacteria_NZ_CP043638_210_length_1264_cov_35.227461||full	0.807	0.487	0.807	dsDNAphage	1163	0	100.000	0.000
Bacteria_NZ_CP044546_10_length_123888_cov_9.521767||full	0.873	0.000	0.873	dsDNAphage	116337	8	29.200	25.300
Bacteria_NZ_CP044546_14_length_99808_cov_9.437952||0_partial	0.700	0.000	0.700	dsDNAphage	15089	1	30.000	50.000
Bacteria_NZ_CP044546_32_length_62946_cov_9.271024||0_partial	0.793	0.000	0.793	dsDNAphage	10253	2	22.200	22.200
Bacteria_NZ_CP046884_1_length_919511_cov_21.121350||0_partial	0.953	0.000	0.953	dsDNAphage	62742	9	26.800	14.400
Bacteria_NZ_CP046884_1_length_919511_cov_21.121350||1_partial	0.973	0.000	0.973	dsDNAphage	18714	2	26.300	7.900
Bacteria_NZ_CP046884_4_length_417132_cov_21.008018||0_partial	0.920	0.007	0.920	dsDNAphage	14903	1	35.700	25.000
Prophage_NZ_CP047418_1_length_236491_cov_30.811484||full	0.873	0.000	0.873	dsDNAphage	221411	22	32.300	20.000
Prophage_NZ_CP047418_2_length_186903_cov_30.754897||full	0.767	0.000	0.767	dsDNAphage	180048	15	23.100	36.500
Bacteria_NZ_CP047418_10_length_92027_cov_30.351248||0_partial	0.907	0.000	0.907	dsDNAphage	31445	4	22.500	17.500
Bacteria_NZ_CP048810_1_length_305001_cov_8.108527||0_partial	0.960	0.000	0.960	dsDNAphage	57428	12	33.800	28.600
Bacteria_NZ_CP048810_28_length_102608_cov_8.186762||0_partial	0.953	0.007	0.953	dsDNAphage	22530	13	43.600	23.100
Bacteria_NZ_CP048810_72_length_1930_cov_32.169067||full	0.553	0.873	0.873	ssDNA	1859	0	50.000	0.000
Bacteria_NZ_CP048882_39_length_65100_cov_7.516888||0_partial	0.727	0.000	0.727	dsDNAphage	39078	4	21.900	21.900
Bacteria_NZ_CP051857_4_length_291556_cov_9.807098||0_partial	0.933	0.000	0.933	dsDNAphage	27487	8	44.400	36.100
Bacteria_NZ_CP051857_10_length_186570_cov_9.757928||full	0.820	0.000	0.820	dsDNAphage	169066	14	23.700	25.100
Bacteria_NZ_CP053660_20_length_81438_cov_12.652544||0_partial	0.860	0.000	0.860	dsDNAphage	13972	1	20.000	10.000
Bacteria_NZ_CP053688_1_length_766613_cov_10.515303||0_partial	0.953	0.000	0.953	dsDNAphage	40726	9	28.300	20.000
Bacteria_NZ_CP053688_2_length_608624_cov_10.542397||0_partial	0.893	0.020	0.893	dsDNAphage	11447	1	33.300	22.200
Bacteria_NZ_CP053688_5_length_391269_cov_10.621261||0_partial	0.967	0.000	0.967	dsDNAphage	62609	8	44.000	18.700
Bacteria_NZ_CP053688_5_length_391269_cov_10.621261||1_partial	0.713	0.000	0.713	dsDNAphage	10318	1	23.800	42.900
Bacteria_NZ_CP053688_8_length_238020_cov_10.481386||0_partial	0.820	0.000	0.820	dsDNAphage	14359	2	15.400	26.900
Bacteria_NZ_CP053688_15_length_74568_cov_10.449559||0_partial	0.967	0.060	0.967	dsDNAphage	16042	2	32.300	9.700
Prophage_NZ_CP053688_21_length_61469_cov_10.744618||full	0.953	0.000	0.953	dsDNAphage	60508	8	46.300	9.800
Bacteria_NZ_CP053688_37_length_4027_cov_10.188066||full	0.920	0.567	0.920	dsDNAphage	3517	0	100.000	0.000
Bacteria_NZ_CP054880_9_length_187820_cov_8.061849||0_partial	0.847	0.000	0.847	dsDNAphage	17067	3	30.400	43.500
Prophage_NZ_CP054880_10_length_183613_cov_8.381209||0_partial	0.973	0.000	0.973	dsDNAphage	68116	8	41.400	12.600
Bacteria_NZ_CP054880_18_length_132124_cov_8.211753||full	0.767	0.000	0.767	dsDNAphage	130116	27	28.100	36.700
Bacteria_NZ_CP054880_32_length_83109_cov_8.094950||0_partial	0.893	0.000	0.893	dsDNAphage	13408	1	12.900	9.700
Bacteria_NZ_CP054929_8_length_119620_cov_6.319659||0_partial	0.947	0.007	0.947	dsDNAphage	44197	10	41.500	5.700
Prophage_NZ_CP054929_39_length_60588_cov_5.681331||0_partial	0.840	0.000	0.840	dsDNAphage	11243	3	21.100	36.800
Prophage_NZ_CP054929_73_length_41817_cov_6.016163||full	0.940	0.000	0.940	dsDNAphage	41815	3	22.400	4.100
Prophage_NZ_CP054929_107_length_27887_cov_5.311548||full	0.927	0.013	0.927	dsDNAphage	27883	4	44.400	8.300
Bacteria_NZ_CP054929_141_length_20050_cov_5.746987||full	0.720	0.000	0.720	dsDNAphage	20047	1	16.000	12.000
Prophage_NZ_CP054929_241_length_6578_cov_6.905718||full	0.867	0.133	0.867	dsDNAphage	6325	1	20.000	0.000
Bacteria_NZ_CP064663_9_length_153974_cov_11.728416||full	0.887	0.000	0.887	dsDNAphage	153537	20	37.200	40.900
Prophage_NZ_CP064663_13_length_129168_cov_11.826880||full	0.867	0.000	0.867	dsDNAphage	128346	21	30.800	38.300
Bacteria_NZ_CP064663_15_length_112009_cov_11.055433||full	0.940	0.000	0.940	dsDNAphage	111930	7	36.000	34.200
Bacteria_NZ_CP064663_19_length_90725_cov_11.116632||full	0.920	0.000	0.920	dsDNAphage	83940	17	53.100	24.500
Bacteria_NZ_CP064663_33_length_24407_cov_11.123193||full	0.687	0.013	0.687	dsDNAphage	20697	0	50.000	12.500
Bacteria_NZ_CP064663_43_length_1306_cov_42.640288||full	0.500	0.913	0.913	ssDNA	1256	0	50.000	0.000
Bacteria_NZ_CP064951_2_length_205268_cov_35.834947||0_partial	0.693	0.000	0.693	dsDNAphage	15165	1	21.100	26.300
Bacteria_NZ_CP064951_5_length_165967_cov_36.320387||0_partial	0.833	0.053	0.833	dsDNAphage	11016	1	23.100	23.100
Bacteria_NZ_CP064954_4_length_105738_cov_21.154519||full	0.847	0.000	0.847	dsDNAphage	97979	7	28.700	22.100
Bacteria_NZ_CP064954_62_length_1351_cov_82.848765||full	0.953	1.000	1.000	ssDNA	1265	0	100.000	0.000
Phage_NC_047792_1_length_37814_cov_96.764692||full	0.960	0.020	0.960	dsDNAphage	37795	8	40.700	1.900
Phage_NC_047794_1_length_39516_cov_92.644434||full	0.953	0.013	0.953	dsDNAphage	39515	7	38.200	3.600
Phage_NC_047906_1_length_42866_cov_85.310271||full	1.000	0.047	1.000	dsDNAphage	42749	5	49.200	1.700
Phage_NC_047918_1_length_81053_cov_45.103546||full	0.993	0.020	0.993	dsDNAphage	79640	9	41.900	1.800
Phage_NC_047933_1_length_43167_cov_84.756796||full	0.993	0.227	0.993	dsDNAphage	42928	9	63.000	0.000
Phage_NC_048009_1_length_110063_cov_33.203885||full	1.000	0.240	1.000	dsDNAphage	110054	15	90.600	0.000
Phage_NC_048062_1_length_114218_cov_31.989935||full	1.000	0.153	1.000	dsDNAphage	114116	15	91.300	0.000
Phage_NC_048085_1_length_131503_cov_26.097263||full	1.000	0.020	1.000	dsDNAphage	130270	18	45.800	1.800
Phage_NC_048085_2_length_8830_cov_24.952365||full	0.980	0.600	0.980	dsDNAphage	8828	4	60.000	0.000
Phage_NC_048096_1_length_44089_cov_83.027206||full	1.000	0.047	1.000	dsDNAphage	44037	5	34.800	0.000
Phage_NC_048110_1_length_111796_cov_32.697309||full	1.000	0.153	1.000	dsDNAphage	111688	14	87.900	0.000
Phage_NC_048139_1_length_83148_cov_44.001853||full	1.000	0.013	1.000	dsDNAphage	82795	7	25.000	1.700
Phage_NC_048140_1_length_36758_cov_99.575621||full	1.000	0.000	1.000	dsDNAphage	36650	10	40.000	5.500
Phage_NC_048168_1_length_43429_cov_84.688362||full	1.000	0.153	1.000	dsDNAphage	43392	14	92.600	0.000
Phage_NC_048192_1_length_43009_cov_85.054989||full	1.000	0.027	1.000	dsDNAphage	42867	11	83.600	3.600
Phage_NC_048624_1_length_42457_cov_86.221216||full	1.000	0.147	1.000	dsDNAphage	42154	11	86.500	0.000
Phage_NC_048625_1_length_38419_cov_95.205010||full	0.993	0.127	0.993	dsDNAphage	38418	12	77.400	1.900
Phage_NC_048628_1_length_42908_cov_85.256761||full	1.000	0.193	1.000	dsDNAphage	42891	12	72.300	0.000
Phage_NC_048649_1_length_54845_cov_71.456598||full	1.000	0.007	1.000	dsDNAphage	54634	16	54.400	2.500
Phage_NC_048657_1_length_43500_cov_84.126712||full	1.000	0.067	1.000	dsDNAphage	42242	11	84.600	1.500
Phage_NC_048687_1_length_47818_cov_76.766053||full	1.000	0.107	1.000	dsDNAphage	47739	13	48.600	0.000
Phage_NC_048711_1_length_43164_cov_84.801109||full	0.993	0.047	0.993	dsDNAphage	41911	11	83.900	1.600
Phage_NC_048726_1_length_91542_cov_24.052926||full	0.987	0.440	0.987	dsDNAphage	91137	12	63.000	0.000
Phage_NC_048726_2_length_61660_cov_23.573996||full	1.000	0.260	1.000	dsDNAphage	61491	19	66.300	0.000
Phage_NC_048737_1_length_40705_cov_89.897958||full	0.973	0.053	0.973	dsDNAphage	40521	13	75.400	3.500
Phage_NC_048745_1_length_66066_cov_55.338534||full	1.000	0.320	1.000	dsDNAphage	66029	26	97.800	0.000
Phage_NC_048781_1_length_112446_cov_32.660880||full	1.000	0.173	1.000	dsDNAphage	112443	14	92.600	0.000
Phage_NC_048802_1_length_159312_cov_22.945472||full	1.000	0.127	1.000	dsDNAphage	158858	27	36.200	0.800
Phage_NC_048808_1_length_111000_cov_32.926928||full	1.000	0.147	1.000	dsDNAphage	110686	16	90.300	0.000
Phage_NC_048809_1_length_114949_cov_31.781111||full	1.000	0.133	1.000	dsDNAphage	114867	14	90.400	0.000
Phage_NC_048819_1_length_110753_cov_32.998726||full	1.000	0.153	1.000	dsDNAphage	110752	14	90.600	0.000
Phage_NC_048854_1_length_45370_cov_80.684674||full	0.993	0.013	0.993	dsDNAphage	45367	1	31.900	1.400
Phage_NC_048867_1_length_110147_cov_33.181612||full	1.000	0.147	1.000	dsDNAphage	108942	14	89.300	0.000
Phage_NC_048871_1_length_113437_cov_32.226182||full	1.000	0.140	1.000	dsDNAphage	113358	14	88.200	0.000
Phage_NC_049382_1_length_157618_cov_23.189074||full	1.000	0.187	1.000	dsDNAphage	157617	42	94.700	0.000
Phage_NC_049384_1_length_160707_cov_22.743931||full	1.000	0.153	1.000	dsDNAphage	160357	44	91.800	0.000
Phage_NC_049443_1_length_155285_cov_23.549501||full	1.000	0.160	1.000	dsDNAphage	155282	43	96.100	0.000
Phage_NC_049468_1_length_50764_cov_72.060660||full	1.000	0.047	1.000	dsDNAphage	50610	7	32.900	6.800
Phage_NC_049506_1_length_158181_cov_23.103108||full	1.000	0.180	1.000	dsDNAphage	155858	42	92.000	0.000
Phage_NC_049962_1_length_27196_cov_134.588335||full	1.000	0.173	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049964_1_length_26055_cov_140.522385||full	1.000	0.087	1.000	dsDNAphage	25350	5	41.900	0.000
Phage_NC_049969_1_length_26852_cov_136.304885||full	1.000	0.060	1.000	dsDNAphage	26442	4	41.300	0.000
Phage_NC_049975_1_length_18359_cov_199.612107||full	1.000	0.080	1.000	dsDNAphage	17917	5	62.500	0.000
Phage_NC_049977_1_length_102657_cov_35.619540||full	1.000	0.233	1.000	dsDNAphage	102653	13	71.200	0.000
Phage_NC_050143_1_length_60717_cov_60.263625||full	1.000	0.300	1.000	dsDNAphage	60713	24	98.900	0.000
Phage_NC_050145_1_length_65528_cov_55.831060||full	1.000	0.293	1.000	dsDNAphage	65499	26	96.700	0.000
Bacteria_NZ_CP058556_6_length_166221_cov_6.781809||0_partial	0.873	0.000	0.873	dsDNAphage	10582	1	5.000	10.000
Bacteria_NZ_CP058556_41_length_74920_cov_6.933387||0_partial	0.940	0.013	0.940	dsDNAphage	47099	5	27.100	11.400
Bacteria_NZ_CP058977_19_length_97298_cov_6.557912||0_partial	0.820	0.000	0.820	dsDNAphage	34672	4	23.500	17.600
Bacteria_NZ_CP058977_73_length_39142_cov_6.576534||0_partial	0.840	0.007	0.840	dsDNAphage	15326	1	25.000	15.000
Prophage_NZ_CP058977_113_length_21653_cov_5.894620||full	0.860	0.020	0.860	dsDNAphage	21483	0	17.100	7.300
Prophage_NZ_CP058977_138_length_15676_cov_6.870175||full	0.987	0.080	0.987	dsDNAphage	15673	6	50.000	4.500
Bacteria_NZ_CP058977_196_length_3007_cov_6.874661||full	0.533	0.287	0.533	dsDNAphage	3006	0	20.000	0.000
Bacteria_NZ_CP059408_6_length_227641_cov_12.391206||0_partial	0.773	0.000	0.773	dsDNAphage	24683	1	25.000	37.500
Bacteria_NZ_CP059408_12_length_94965_cov_12.797819||0_partial	0.780	0.000	0.780	dsDNAphage	13256	1	23.500	41.200
Bacteria_NZ_CP059408_32_length_31532_cov_13.831242||full	0.753	0.000	0.753	dsDNAphage	30447	1	29.600	22.200
Bacteria_NZ_CP059408_40_length_7227_cov_13.259342||full	0.860	0.827	0.860	dsDNAphage	7175	0	55.600	0.000
Bacteria_NZ_CP059408_43_length_2987_cov_26.439291||full	0.807	0.480	0.807	dsDNAphage	2904	0	33.300	0.000
