seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Phage_NC_047958_2_length_3841_cov_4.182515||full	1.000	0.960	1.000	dsDNAphage	3840	1	100.000	0.000
Phage_NC_047967_1_length_15407_cov_12.942613||full	1.000	0.167	1.000	dsDNAphage	15310	9	88.200	0.000
Phage_NC_047967_2_length_9292_cov_13.743315||full	1.000	0.553	1.000	dsDNAphage	9290	3	91.700	0.000
Phage_NC_047967_3_length_6533_cov_12.256252||full	0.987	0.587	0.987	dsDNAphage	6532	0	76.500	0.000
Phage_NC_047967_4_length_4415_cov_13.185780||full	0.893	0.700	0.893	dsDNAphage	4412	0	100.000	0.000
Phage_NC_047967_5_length_4204_cov_13.015184||full	0.927	0.707	0.927	dsDNAphage	3873	0	83.300	0.000
Phage_NC_047967_6_length_2738_cov_13.204622||full	1.000	0.873	1.000	dsDNAphage	2736	4	100.000	0.000
Phage_NC_047974_1_length_53882_cov_30.696231||full	0.993	0.153	0.993	dsDNAphage	52749	10	47.700	1.200
Phage_NC_047979_1_length_6661_cov_2.905995||full	0.907	0.933	0.933	ssDNA	6526	0	81.800	0.000
Phage_NC_047979_2_length_5543_cov_3.062682||full	1.000	0.933	1.000	dsDNAphage	5541	4	100.000	0.000
Phage_NC_047979_3_length_4529_cov_3.392490||full	0.993	0.600	0.993	dsDNAphage	4508	0	92.300	0.000
Phage_NC_047979_4_length_4103_cov_2.403162||full	1.000	0.987	1.000	dsDNAphage	3891	0	83.300	0.000
Phage_NC_047979_6_length_3198_cov_2.692332||full	1.000	1.000	1.000	dsDNAphage	3093	2	100.000	0.000
Phage_NC_047979_7_length_3154_cov_2.180058||full	0.720	0.987	0.987	ssDNA	3150	0	100.000	0.000
Phage_NC_047979_8_length_2910_cov_2.942557||full	0.713	1.000	1.000	ssDNA	2694	0	100.000	0.000
Phage_NC_047979_9_length_2553_cov_3.570857||full	0.967	0.727	0.967	dsDNAphage	2550	0	85.700	0.000
Phage_NC_047979_10_length_2535_cov_2.656452||full	0.913	0.853	0.913	dsDNAphage	2534	0	77.800	0.000
Phage_NC_047979_11_length_2526_cov_2.152975||full	0.940	0.940	0.940	dsDNAphage	2461	0	100.000	0.000
Phage_NC_047979_12_length_2464_cov_1.722291||full	0.907	0.993	0.993	ssDNA	2350	0	100.000	0.000
Phage_NC_047979_13_length_2173_cov_2.617092||full	0.927	0.913	0.927	dsDNAphage	1561	0	66.700	0.000
Phage_NC_047979_16_length_1909_cov_2.064725||full	0.967	0.987	0.987	ssDNA	1889	0	100.000	0.000
Phage_NC_047979_17_length_1890_cov_3.100817||full	0.987	0.960	0.987	dsDNAphage	1887	0	100.000	0.000
Phage_NC_047979_19_length_1833_cov_2.352643||full	1.000	1.000	1.000	dsDNAphage	1830	3	100.000	0.000
Phage_NC_047979_20_length_1832_cov_2.907147||full	0.947	0.993	0.993	ssDNA	1701	0	100.000	0.000
Phage_NC_047979_21_length_1822_cov_2.279570||full	0.980	1.000	1.000	ssDNA	1758	0	100.000	0.000
Phage_NC_047979_22_length_1802_cov_2.384659||full	0.980	0.960	0.980	dsDNAphage	1801	2	100.000	0.000
Phage_NC_047979_23_length_1790_cov_2.742939||full	0.973	1.000	1.000	ssDNA	1779	0	100.000	0.000
Phage_NC_047979_25_length_1487_cov_2.296089||full	0.947	0.993	0.993	ssDNA	1051	0	100.000	0.000
Phage_NC_047979_32_length_1041_cov_2.955375||full	0.973	1.000	1.000	ssDNA	1039	0	100.000	0.000
Phage_NC_047984_1_length_39812_cov_19.131323||full	1.000	0.287	1.000	dsDNAphage	39700	11	95.600	0.000
Phage_NC_047996_1_length_49018_cov_7.156710||full	1.000	0.147	1.000	dsDNAphage	49016	16	88.200	0.000
Phage_NC_048002_1_length_39684_cov_6.650685||full	1.000	0.173	1.000	dsDNAphage	38074	13	77.600	0.000
Phage_NC_048029_1_length_43038_cov_11.986227||full	1.000	0.040	1.000	dsDNAphage	43034	7	58.800	2.000
Phage_NC_048065_1_length_49296_cov_9.859020||full	1.000	0.820	1.000	dsDNAphage	48883	15	79.800	0.000
Phage_NC_048076_1_length_3626_cov_2.496500||full	0.967	0.940	0.967	dsDNAphage	3577	0	100.000	0.000
Phage_NC_048076_2_length_3053_cov_2.283856||full	0.920	0.973	0.973	ssDNA	3032	0	80.000	0.000
Phage_NC_048076_3_length_2895_cov_2.635563||full	0.987	0.927	0.987	dsDNAphage	2894	1	75.000	0.000
Phage_NC_048076_6_length_1702_cov_2.197328||full	0.960	0.967	0.967	ssDNA	1700	0	40.000	0.000
Phage_NC_048136_1_length_18607_cov_3.648717||full	1.000	0.273	1.000	dsDNAphage	18604	6	87.100	0.000
Phage_NC_048136_2_length_6351_cov_4.064009||full	1.000	0.860	1.000	dsDNAphage	6348	3	100.000	0.000
Phage_NC_048136_3_length_4197_cov_3.403670||full	1.000	0.940	1.000	dsDNAphage	4160	3	100.000	0.000
Phage_NC_048136_4_length_3139_cov_3.779831||full	1.000	0.847	1.000	dsDNAphage	2732	1	100.000	0.000
Phage_NC_048136_5_length_2987_cov_2.659618||full	0.940	1.000	1.000	ssDNA	2984	0	66.700	0.000
Phage_NC_048136_6_length_1791_cov_2.628456||full	0.807	0.980	0.980	ssDNA	1790	0	66.700	0.000
Phage_NC_048147_1_length_61799_cov_17.988728||full	0.980	0.227	0.980	dsDNAphage	61652	23	61.400	0.000
Phage_NC_048153_1_length_36191_cov_32.864207||full	0.967	0.033	0.967	dsDNAphage	36173	8	40.400	0.000
Phage_NC_048155_1_length_41213_cov_25.674741||full	0.993	0.487	0.993	dsDNAphage	40624	9	86.500	0.000
Phage_NC_048168_1_length_43378_cov_13.254876||full	1.000	0.127	1.000	dsDNAphage	43269	14	92.600	0.000
Phage_NC_048177_1_length_42193_cov_8.635792||full	1.000	0.207	1.000	dsDNAphage	40813	8	59.600	0.000
Phage_NC_048178_1_length_3003_cov_1.479986||full	0.993	0.840	0.993	dsDNAphage	3002	1	66.700	0.000
Phage_NC_048178_2_length_1201_cov_1.193717||full	0.827	0.967	0.967	ssDNA	1199	0	33.300	0.000
Phage_NC_048193_1_length_61495_cov_12.599316||full	1.000	0.013	1.000	dsDNAphage	61107	5	41.100	2.200
Phage_NC_048195_1_length_59427_cov_6.290659||full	1.000	0.200	1.000	dsDNAphage	59379	27	65.000	0.000
Phage_NC_048195_2_length_9398_cov_7.466767||full	0.967	0.520	0.967	dsDNAphage	9307	0	19.200	0.000
Phage_NC_048196_1_length_8952_cov_3.169608||full	1.000	0.520	1.000	dsDNAphage	8948	5	100.000	0.000
Phage_NC_048196_2_length_8661_cov_3.168952||full	0.993	0.207	0.993	dsDNAphage	8659	3	83.300	0.000
Phage_NC_048196_3_length_7895_cov_2.905867||full	0.987	0.433	0.987	dsDNAphage	7847	0	42.100	0.000
Phage_NC_048196_4_length_7740_cov_3.632791||full	0.993	0.407	0.993	dsDNAphage	7711	0	58.300	0.000
Phage_NC_048196_5_length_6221_cov_2.478592||full	0.967	0.793	0.967	dsDNAphage	6173	0	100.000	0.000
Phage_NC_048196_6_length_5130_cov_3.215567||full	0.867	0.687	0.867	dsDNAphage	5128	0	22.200	0.000
Phage_NC_048196_7_length_5051_cov_2.918135||full	0.900	0.960	0.960	ssDNA	5048	0	60.000	0.000
Phage_NC_048196_8_length_4092_cov_3.170176||full	0.993	0.953	0.993	dsDNAphage	2862	0	77.800	0.000
Phage_NC_048196_9_length_3861_cov_2.011561||full	0.980	0.253	0.980	dsDNAphage	3715	1	50.000	0.000
Phage_NC_048196_10_length_3734_cov_2.685512||full	0.573	0.560	0.573	dsDNAphage	3706	0	66.700	0.000
Phage_NC_048196_11_length_3714_cov_3.308828||full	0.960	0.807	0.960	dsDNAphage	3712	0	77.800	0.000
Phage_NC_048196_12_length_3587_cov_3.405436||full	0.993	0.973	0.993	dsDNAphage	3571	0	38.500	0.000
Phage_NC_048196_13_length_3499_cov_2.394019||full	0.873	0.953	0.953	ssDNA	3494	0	66.700	0.000
Phage_NC_048196_14_length_3188_cov_2.540057||full	0.873	0.500	0.873	dsDNAphage	2841	0	36.400	0.000
Phage_NC_048196_16_length_3134_cov_2.933420||full	0.940	0.833	0.940	dsDNAphage	2785	0	37.500	0.000
Phage_NC_048196_17_length_3050_cov_2.327880||full	0.833	0.173	0.833	dsDNAphage	3029	0	28.600	0.000
Phage_NC_048196_18_length_2972_cov_3.174837||full	0.987	0.940	0.987	dsDNAphage	2970	3	75.000	0.000
Phage_NC_048196_19_length_2875_cov_3.672340||full	0.973	0.920	0.973	dsDNAphage	2874	0	85.700	0.000
Phage_NC_048196_20_length_2828_cov_2.817887||full	0.920	0.507	0.920	dsDNAphage	2826	0	30.000	0.000
Phage_NC_048196_21_length_2744_cov_2.610636||full	0.980	0.907	0.980	dsDNAphage	2702	2	100.000	0.000
Phage_NC_048196_22_length_2593_cov_2.261623||full	0.993	0.960	0.993	dsDNAphage	2560	0	83.300	0.000
Phage_NC_048196_23_length_2225_cov_3.498157||full	0.467	0.760	0.760	ssDNA	2103	0	33.300	0.000
Phage_NC_048196_24_length_2044_cov_2.501257||full	0.913	1.000	1.000	ssDNA	2042	0	100.000	0.000
Phage_NC_048196_25_length_2022_cov_3.275547||full	0.987	0.993	0.993	ssDNA	2020	0	83.300	0.000
Phage_NC_048196_26_length_1936_cov_1.618288||full	0.700	0.973	0.973	ssDNA	1916	0	25.000	0.000
Phage_NC_048196_27_length_1927_cov_2.318376||full	0.847	0.733	0.847	dsDNAphage	1885	0	16.700	0.000
Phage_NC_048196_28_length_1851_cov_2.333519||full	0.993	0.967	0.993	dsDNAphage	1695	0	16.700	0.000
Phage_NC_048196_29_length_1814_cov_2.050028||full	0.987	0.987	0.987	dsDNAphage	1790	2	100.000	0.000
Phage_NC_048196_30_length_1732_cov_3.667859||full	0.973	0.973	0.973	dsDNAphage	1379	0	50.000	0.000
Phage_NC_048196_31_length_1718_cov_2.158749||full	0.693	0.960	0.960	ssDNA	1716	0	50.000	0.000
Phage_NC_048196_32_length_1563_cov_1.831565||full	0.967	0.947	0.967	dsDNAphage	1476	0	50.000	0.000
Phage_NC_048196_33_length_1561_cov_2.350598||full	0.987	0.993	0.993	ssDNA	1551	0	100.000	0.000
Phage_NC_048196_34_length_1432_cov_3.047204||full	0.907	0.993	0.993	ssDNA	1431	0	66.700	0.000
Phage_NC_048196_36_length_1248_cov_2.745180||full	0.927	0.993	0.993	ssDNA	1094	0	66.700	0.000
Phage_NC_048196_38_length_1074_cov_4.041217||full	0.967	0.987	0.987	ssDNA	1073	0	50.000	0.000
Phage_NC_048627_1_length_85082_cov_8.818740||full	1.000	0.220	1.000	dsDNAphage	84985	3	85.400	0.000
Phage_NC_048627_2_length_25711_cov_8.963400||full	1.000	0.660	1.000	dsDNAphage	25692	13	92.300	0.000
Phage_NC_048628_1_length_42892_cov_24.945584||full	0.993	0.207	0.993	dsDNAphage	42891	12	71.200	0.000
Phage_NC_048638_1_length_5617_cov_3.068141||full	1.000	0.573	1.000	dsDNAphage	5605	1	50.000	0.000
Phage_NC_048638_2_length_5331_cov_2.335861||full	0.973	0.567	0.973	dsDNAphage	5330	2	33.300	0.000
Phage_NC_048638_3_length_5188_cov_2.619910||full	0.900	0.560	0.900	dsDNAphage	5002	0	77.800	0.000
Phage_NC_048638_4_length_4517_cov_3.243613||full	0.873	0.793	0.873	dsDNAphage	4516	0	80.000	0.000
Phage_NC_048638_5_length_3105_cov_2.210492||full	0.753	0.907	0.907	ssDNA	3041	0	66.700	0.000
Phage_NC_048638_8_length_2418_cov_2.343631||full	1.000	1.000	1.000	dsDNAphage	2372	2	75.000	0.000
Phage_NC_048638_9_length_1923_cov_2.216274||full	0.960	0.980	0.980	ssDNA	1921	0	60.000	0.000
Phage_NC_048638_10_length_1827_cov_2.745485||full	0.913	1.000	1.000	ssDNA	1827	0	100.000	0.000
Phage_NC_048638_11_length_1784_cov_1.658184||full	0.960	0.120	0.960	dsDNAphage	1783	1	60.000	20.000
Phage_NC_048638_12_length_1630_cov_2.635556||full	0.647	0.987	0.987	ssDNA	1608	0	50.000	0.000
Phage_NC_048638_14_length_1238_cov_2.213863||full	0.653	0.993	0.993	ssDNA	1226	0	50.000	0.000
Phage_NC_048638_16_length_1211_cov_2.211073||full	0.940	0.960	0.960	ssDNA	1107	0	25.000	0.000
Phage_NC_048638_18_length_1156_cov_3.056312||full	0.927	1.000	1.000	ssDNA	1138	0	66.700	0.000
Phage_NC_048638_19_length_1111_cov_1.225379||full	0.960	0.960	0.960	dsDNAphage	1107	2	75.000	0.000
Phage_NC_048639_1_length_26847_cov_16.994140||full	0.967	0.033	0.967	dsDNAphage	26845	3	75.000	6.200
Phage_NC_048639_2_length_25705_cov_16.578519||full	0.987	0.247	0.987	dsDNAphage	25704	0	46.800	0.000
Phage_NC_048639_3_length_14700_cov_16.968180||full	0.987	0.040	0.987	dsDNAphage	14508	3	63.200	5.300
Phage_NC_048641_1_length_28833_cov_5.601675||full	1.000	0.020	1.000	dsDNAphage	28401	3	57.800	8.900
Phage_NC_048641_2_length_7602_cov_5.614416||full	1.000	0.813	1.000	dsDNAphage	7601	7	90.900	0.000
Phage_NC_048641_3_length_4161_cov_4.354116||full	1.000	0.780	1.000	dsDNAphage	4156	2	71.400	0.000
Phage_NC_048652_1_length_17592_cov_3.991390||full	0.967	0.187	0.967	dsDNAphage	17474	0	26.200	0.000
Phage_NC_048652_2_length_9604_cov_3.207456||full	0.980	0.533	0.980	dsDNAphage	9409	0	40.000	0.000
Phage_NC_048652_3_length_9042_cov_3.655280||full	1.000	0.413	1.000	dsDNAphage	8981	1	31.600	0.000
Phage_NC_048652_4_length_8836_cov_3.475800||full	1.000	0.347	1.000	dsDNAphage	8835	3	86.700	0.000
Phage_NC_048652_5_length_8134_cov_3.343236||full	0.933	0.733	0.933	dsDNAphage	8131	0	92.900	0.000
Phage_NC_048652_6_length_7732_cov_3.243976||full	1.000	0.547	1.000	dsDNAphage	7729	5	100.000	0.000
Phage_NC_048652_7_length_7316_cov_3.515494||full	0.787	0.487	0.787	dsDNAphage	7315	0	85.700	0.000
Phage_NC_048652_8_length_6654_cov_3.169420||full	1.000	0.647	1.000	dsDNAphage	6654	6	100.000	0.000
Phage_NC_048652_9_length_6478_cov_3.703098||full	1.000	0.687	1.000	dsDNAphage	6475	4	100.000	0.000
Phage_NC_048652_10_length_6247_cov_3.068798||full	1.000	0.833	1.000	dsDNAphage	6246	6	100.000	0.000
Phage_NC_048652_11_length_5406_cov_3.097178||full	0.993	0.647	0.993	dsDNAphage	5390	1	63.600	0.000
Phage_NC_048652_12_length_4484_cov_2.325807||full	0.987	0.567	0.987	dsDNAphage	3074	2	66.700	0.000
Phage_NC_048652_13_length_4200_cov_2.736791||full	0.993	0.593	0.993	dsDNAphage	4094	0	45.500	0.000
Phage_NC_048652_14_length_4178_cov_2.688334||full	0.953	0.113	0.953	dsDNAphage	4121	1	83.300	16.700
Phage_NC_048652_15_length_4166_cov_2.921430||full	0.920	0.913	0.920	dsDNAphage	4162	0	85.700	0.000
Phage_NC_048652_16_length_3759_cov_3.342603||full	0.687	0.907	0.907	ssDNA	3712	0	100.000	0.000
Phage_NC_048652_17_length_3491_cov_2.504366||full	0.947	0.960	0.960	ssDNA	3091	0	71.400	0.000
Phage_NC_048652_18_length_3423_cov_3.867280||full	0.913	0.940	0.940	ssDNA	3422	0	57.100	0.000
Phage_NC_048652_19_length_3358_cov_3.858916||full	1.000	1.000	1.000	dsDNAphage	3267	2	100.000	0.000
Phage_NC_048652_20_length_2866_cov_2.038420||full	0.947	0.993	0.993	ssDNA	2550	0	66.700	0.000
Phage_NC_048652_21_length_2859_cov_2.621612||full	0.547	0.713	0.713	ssDNA	2698	0	50.000	0.000
Phage_NC_048652_22_length_2607_cov_3.401646||full	1.000	0.967	1.000	dsDNAphage	2606	2	100.000	0.000
Phage_NC_048652_23_length_2132_cov_3.941743||full	0.913	0.960	0.960	ssDNA	2087	0	75.000	0.000
Phage_NC_048652_24_length_2010_cov_3.589258||full	0.993	1.000	1.000	ssDNA	1958	0	60.000	0.000
Phage_NC_048652_25_length_1570_cov_3.108911||full	0.860	0.953	0.953	ssDNA	1569	0	100.000	0.000
Phage_NC_048652_26_length_1517_cov_2.606019||full	0.993	0.993	0.993	dsDNAphage	1517	3	100.000	0.000
Phage_NC_048652_27_length_1390_cov_3.847940||full	0.993	0.993	0.993	dsDNAphage	1317	1	100.000	0.000
Phage_NC_048652_28_length_1280_cov_2.296327||full	0.940	0.967	0.967	ssDNA	1279	0	50.000	0.000
Phage_NC_048662_1_length_41224_cov_7.831159||full	1.000	0.200	1.000	dsDNAphage	41220	18	95.600	0.000
Phage_NC_048662_2_length_24030_cov_7.462649||full	1.000	0.340	1.000	dsDNAphage	24028	9	100.000	0.000
Phage_NC_048675_1_length_66005_cov_11.362320||full	1.000	0.320	1.000	dsDNAphage	65218	26	97.800	0.000
Phage_NC_048687_1_length_47767_cov_13.971642||full	1.000	0.107	1.000	dsDNAphage	47706	13	48.600	0.000
