seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_AP023239_10_length_145126_cov_9.796079||full	0.800	0.000	0.800	dsDNAphage	143101	10	33.300	25.200
Bacteria_NZ_AP023239_35_length_60561_cov_9.338016||0_partial	0.740	0.000	0.740	dsDNAphage	34325	2	18.200	36.400
Bacteria_NZ_AP023440_53_length_52661_cov_6.103524||0_partial	0.973	0.007	0.973	dsDNAphage	16789	1	18.200	4.500
Bacteria_NZ_AP023440_54_length_52474_cov_5.559320||0_partial	0.927	0.007	0.927	dsDNAphage	12436	1	10.000	0.000
Bacteria_NZ_AP023440_157_length_21454_cov_5.596009||full	0.813	0.000	0.813	dsDNAphage	21452	3	25.000	18.800
Bacteria_NZ_AP023440_252_length_9042_cov_5.703572||full	0.960	0.100	0.960	dsDNAphage	8993	1	33.300	0.000
Bacteria_NZ_AP023440_299_length_5412_cov_4.689378||full	0.500	0.360	0.500	dsDNAphage	5410	0	66.700	0.000
Bacteria_NZ_CP030048_8_length_187403_cov_7.457710||0_partial	0.967	0.000	0.967	dsDNAphage	19889	4	30.300	15.200
Bacteria_NZ_CP033364_1_length_853440_cov_8.082354||0_partial	0.960	0.000	0.960	dsDNAphage	94922	13	32.500	21.400
Bacteria_NZ_CP033364_5_length_411781_cov_8.156288||0_partial	0.833	0.000	0.833	dsDNAphage	16327	1	33.300	42.900
Bacteria_NZ_CP033364_9_length_300310_cov_8.007184||0_partial	0.687	0.000	0.687	dsDNAphage	12475	1	14.300	19.000
Bacteria_NZ_CP033364_13_length_189969_cov_7.985004||0_partial	0.820	0.007	0.820	dsDNAphage	14642	1	7.400	33.300
Bacteria_NZ_CP033364_17_length_122943_cov_8.287847||0_partial	0.720	0.000	0.720	dsDNAphage	14320	1	16.000	16.000
Prophage_NZ_CP061378_3_length_215720_cov_7.440716||0_partial	0.953	0.000	0.953	dsDNAphage	91919	17	29.700	15.900
Bacteria_NZ_CP061378_17_length_115992_cov_7.178399||0_partial	0.853	0.007	0.853	dsDNAphage	10030	1	17.600	17.600
Bacteria_NZ_CP061378_49_length_60617_cov_7.293963||0_partial	0.913	0.020	0.913	dsDNAphage	12014	2	17.200	17.200
Bacteria_NZ_CP061378_55_length_52969_cov_7.557471||full	0.993	0.000	0.993	dsDNAphage	52967	4	32.600	6.700
Prophage_NZ_CP061378_111_length_8393_cov_13.949748||full	1.000	0.300	1.000	dsDNAphage	8391	0	13.000	0.000
Bacteria_NZ_CP056180_1_length_868904_cov_11.215377||0_partial	0.953	0.000	0.953	dsDNAphage	117426	16	34.500	30.900
Bacteria_NZ_CP056180_2_length_840758_cov_11.070740||0_partial	0.960	0.000	0.960	dsDNAphage	79814	9	39.800	33.700
Bacteria_NZ_CP056180_2_length_840758_cov_11.070740||1_partial	0.953	0.000	0.953	dsDNAphage	58559	12	44.400	33.300
Bacteria_NZ_CP056180_2_length_840758_cov_11.070740||2_partial	0.960	0.000	0.960	dsDNAphage	52235	14	44.100	35.300
Bacteria_NZ_CP056180_8_length_177117_cov_11.022580||full	0.840	0.000	0.840	dsDNAphage	169652	18	25.000	43.800
Prophage_NZ_CP056200_1_length_475609_cov_11.174405||0_partial	0.953	0.000	0.953	dsDNAphage	93155	18	38.800	31.900
Prophage_NZ_CP056200_1_length_475609_cov_11.174405||1_partial	0.907	0.027	0.907	dsDNAphage	14616	1	33.300	33.300
Bacteria_NZ_CP056200_2_length_451308_cov_10.879301||0_partial	0.953	0.013	0.953	dsDNAphage	15196	6	42.900	14.300
Bacteria_NZ_CP056200_7_length_255501_cov_11.187147||0_partial	0.940	0.000	0.940	dsDNAphage	31977	5	30.800	23.100
Prophage_NZ_CP056200_8_length_175763_cov_10.916976||0_partial	0.967	0.000	0.967	dsDNAphage	50975	18	42.300	32.400
Bacteria_NZ_CP056200_23_length_63898_cov_11.381765||full	0.940	0.000	0.940	dsDNAphage	63895	13	50.600	20.000
Bacteria_NZ_CP056200_31_length_24018_cov_10.573885||full	1.000	0.013	1.000	dsDNAphage	24016	12	70.300	10.800
Bacteria_NZ_CP056269_2_length_421231_cov_10.767214||0_partial	0.953	0.000	0.953	dsDNAphage	70301	13	30.900	29.600
Bacteria_NZ_CP056269_11_length_169706_cov_10.354551||0_partial	0.960	0.000	0.960	dsDNAphage	11322	2	46.700	20.000
Bacteria_NZ_CP056269_12_length_138116_cov_10.559383||full	0.840	0.000	0.840	dsDNAphage	137302	12	32.600	41.000
Bacteria_NZ_CP056269_18_length_103130_cov_10.404211||full	0.933	0.000	0.933	dsDNAphage	103025	16	50.900	26.900
Prophage_NZ_CP056269_27_length_65036_cov_10.683184||full	1.000	0.027	1.000	dsDNAphage	64272	5	39.300	18.000
Bacteria_NZ_CP056284_1_length_454829_cov_13.384191||0_partial	0.960	0.000	0.960	dsDNAphage	49032	2	36.200	36.200
Bacteria_NZ_CP056284_2_length_369975_cov_16.232391||0_partial	0.953	0.000	0.953	dsDNAphage	76340	14	28.400	29.500
Bacteria_NZ_CP056284_3_length_306854_cov_10.628385||full	0.720	0.000	0.720	dsDNAphage	306585	20	23.500	41.500
Bacteria_NZ_CP056284_8_length_218670_cov_10.521337||full	0.787	0.000	0.787	dsDNAphage	208618	7	21.600	51.200
Bacteria_NZ_CP056284_10_length_150094_cov_21.215097||0_partial	0.953	0.007	0.953	dsDNAphage	33834	9	40.500	42.900
Bacteria_NZ_CP056284_11_length_143845_cov_10.785041||full	0.973	0.000	0.973	dsDNAphage	143224	27	46.900	30.000
Bacteria_NZ_CP056284_16_length_106957_cov_10.550158||full	0.960	0.000	0.960	dsDNAphage	106887	20	33.600	33.600
Bacteria_NZ_CP056284_18_length_97770_cov_18.791465||full	0.820	0.000	0.820	dsDNAphage	97479	2	26.100	42.000
Bacteria_NZ_CP056284_22_length_88530_cov_15.050500||0_partial	0.987	0.020	0.987	dsDNAphage	13226	2	61.100	5.600
Bacteria_NZ_CP056284_36_length_32306_cov_10.456048||full	0.993	0.073	0.993	dsDNAphage	32241	22	76.700	11.600
Bacteria_NZ_CP056284_37_length_25255_cov_13.003810||full	1.000	0.013	1.000	dsDNAphage	25252	15	76.500	5.900
Bacteria_NZ_CP056284_38_length_23784_cov_10.647393||full	0.993	0.007	0.993	dsDNAphage	23783	13	60.600	6.100
Bacteria_NZ_CP056284_39_length_22094_cov_10.147783||full	0.933	0.000	0.933	dsDNAphage	22093	3	30.400	30.400
Bacteria_NZ_CP056284_43_length_8528_cov_21.136315||full	1.000	0.727	1.000	dsDNAphage	8524	11	92.900	0.000
Bacteria_NZ_CP056284_44_length_6221_cov_19.053844||full	1.000	0.040	1.000	dsDNAphage	6191	5	87.500	12.500
Bacteria_NZ_CP056834_1_length_641113_cov_11.179358||0_partial	0.953	0.000	0.953	dsDNAphage	88568	6	32.200	33.300
Bacteria_NZ_CP056834_1_length_641113_cov_11.179358||1_partial	0.887	0.000	0.887	dsDNAphage	14235	5	33.300	40.700
Bacteria_NZ_CP056834_2_length_311588_cov_11.266832||full	0.720	0.000	0.720	dsDNAphage	310827	14	17.300	54.600
Bacteria_NZ_CP056834_10_length_147711_cov_10.899185||full	0.967	0.000	0.967	dsDNAphage	146611	16	38.800	28.800
Bacteria_NZ_CP056834_13_length_128204_cov_10.117543||full	0.847	0.000	0.847	dsDNAphage	125464	14	26.700	41.200
Bacteria_NZ_CP056834_50_length_1937_cov_11.051541||full	0.793	0.947	0.947	ssDNA	1870	0	100.000	0.000
Bacteria_NZ_CP056834_55_length_1245_cov_13.015126||full	0.633	0.127	0.633	dsDNAphage	1243	0	33.300	0.000
Bacteria_NZ_CP056899_1_length_642737_cov_11.444380||full	0.707	0.000	0.707	dsDNAphage	634730	24	17.700	47.300
Bacteria_NZ_CP056899_6_length_219690_cov_11.659749||0_partial	0.987	0.007	0.987	dsDNAphage	24657	11	63.600	12.100
Bacteria_NZ_CP059738_7_length_250779_cov_8.099939||0_partial	1.000	0.013	1.000	dsDNAphage	26333	16	66.700	15.200
Bacteria_NZ_CP059738_8_length_233747_cov_8.082677||0_partial	0.767	0.000	0.767	dsDNAphage	17089	2	22.700	50.000
Bacteria_NZ_CP059738_12_length_144539_cov_8.110621||full	0.713	0.000	0.713	dsDNAphage	144536	8	27.700	27.000
Bacteria_NZ_CP059738_47_length_36474_cov_9.066751||0_partial	0.860	0.000	0.860	dsDNAphage	12863	1	10.300	10.300
Bacteria_NZ_CP059738_59_length_23808_cov_8.027070||full	0.913	0.000	0.913	dsDNAphage	23609	11	43.800	28.100
Bacteria_NZ_CP060008_3_length_565163_cov_10.144073||0_partial	0.953	0.000	0.953	dsDNAphage	43049	19	48.400	20.300
Bacteria_NZ_CP060137_6_length_201495_cov_14.258673||0_partial	0.720	0.000	0.720	dsDNAphage	14652	1	23.800	38.100
Prophage_NZ_CP060137_8_length_148304_cov_14.004998||full	0.767	0.000	0.767	dsDNAphage	146385	11	24.800	28.600
Bacteria_NZ_CP060137_21_length_57658_cov_14.083902||0_partial	0.747	0.007	0.747	dsDNAphage	12335	1	4.000	12.000
Bacteria_NZ_CP060137_38_length_1456_cov_64.242684||full	0.493	0.940	0.940	ssDNA	1256	0	50.000	0.000
Bacteria_NZ_CP060161_2_length_337425_cov_15.357569||0_partial	0.953	0.000	0.953	dsDNAphage	50332	5	27.700	20.000
Prophage_NZ_CP060161_4_length_200683_cov_15.718962||0_partial	0.960	0.000	0.960	dsDNAphage	71906	9	32.300	17.200
Bacteria_NZ_CP060161_5_length_193741_cov_15.480969||0_partial	0.860	0.000	0.860	dsDNAphage	22861	1	27.600	27.600
Prophage_NZ_CP060161_16_length_118275_cov_15.867882||full	0.840	0.000	0.840	dsDNAphage	118271	16	32.700	17.800
Bacteria_NZ_CP060404_1_length_273228_cov_6.478235||0_partial	0.700	0.000	0.700	dsDNAphage	15770	3	19.000	33.300
Bacteria_NZ_CP060404_3_length_196233_cov_6.514283||0_partial	0.960	0.007	0.960	dsDNAphage	41352	6	38.900	18.500
Bacteria_NZ_CP060780_1_length_2879907_cov_19.054508||0_partial	0.940	0.000	0.940	dsDNAphage	16656	8	29.400	20.600
Bacteria_NZ_CP039143_1_length_287843_cov_19.589382||0_partial	0.953	0.000	0.953	dsDNAphage	67033	6	30.300	14.600
Bacteria_NZ_CP045492_2_length_1250527_cov_15.197008||0_partial	0.953	0.000	0.953	dsDNAphage	67772	10	28.400	18.200
Bacteria_NZ_CP045492_2_length_1250527_cov_15.197008||1_partial	0.973	0.007	0.973	dsDNAphage	62282	8	37.600	18.800
Bacteria_NZ_CP045492_2_length_1250527_cov_15.197008||2_partial	0.947	0.007	0.947	dsDNAphage	36373	10	40.900	31.800
Bacteria_NZ_CP045492_2_length_1250527_cov_15.197008||3_partial	0.820	0.000	0.820	dsDNAphage	12072	1	18.200	27.300
Bacteria_NZ_CP051189_1_length_729340_cov_10.445517||0_partial	0.953	0.000	0.953	dsDNAphage	95778	11	31.500	14.200
Bacteria_NZ_CP051189_58_length_1246_cov_19.181360||full	0.967	0.967	0.967	dsDNAphage	1151	0	100.000	0.000
Bacteria_NZ_CP051190_2_length_405948_cov_10.599486||0_partial	0.713	0.000	0.713	dsDNAphage	11914	1	17.600	29.400
Bacteria_NZ_CP051293_6_length_248044_cov_8.156168||0_partial	0.913	0.000	0.913	dsDNAphage	18518	1	15.400	23.100
Bacteria_NZ_CP051293_9_length_195954_cov_7.419818||0_partial	0.967	0.000	0.967	dsDNAphage	62739	6	27.700	12.800
Bacteria_NZ_CP051293_13_length_179801_cov_7.629360||0_partial	0.947	0.000	0.947	dsDNAphage	26567	2	20.900	11.600
Bacteria_NZ_CP051293_14_length_167228_cov_7.365801||0_partial	0.913	0.020	0.913	dsDNAphage	12207	1	36.800	31.600
Bacteria_NZ_CP051293_93_length_5654_cov_8.278264||full	0.533	0.020	0.533	dsDNAphage	5009	0	28.600	14.300
Bacteria_NZ_CP051293_100_length_3947_cov_6.249229||full	0.867	0.453	0.867	dsDNAphage	3372	0	33.300	0.000
Bacteria_NZ_CP051293_103_length_3424_cov_7.207480||full	0.513	0.047	0.513	dsDNAphage	3411	0	20.000	0.000
Bacteria_NZ_CP0533462_2_length_710344_cov_10.194151||0_partial	0.773	0.000	0.773	dsDNAphage	19833	1	28.600	35.700
Bacteria_NZ_CP053697_3_length_350553_cov_12.528283||0_partial	0.773	0.000	0.773	dsDNAphage	17226	1	38.900	33.300
Bacteria_NZ_CP053697_3_length_350553_cov_12.528283||1_partial	0.893	0.013	0.893	dsDNAphage	13600	1	41.200	35.300
Bacteria_NZ_CP053697_21_length_68908_cov_12.322165||0_partial	0.840	0.000	0.840	dsDNAphage	19093	3	14.300	38.100
Bacteria_NZ_CP054128_21_length_89705_cov_8.581751||full	0.880	0.000	0.880	dsDNAphage	88245	23	33.300	31.300
Bacteria_NZ_CP054490_1_length_1188802_cov_46.375377||0_partial	0.840	0.000	0.840	dsDNAphage	11186	3	18.200	22.700
Bacteria_NZ_CP054492_35_length_5956_cov_41.018133||full	0.660	0.113	0.660	dsDNAphage	5916	0	60.000	0.000
Bacteria_NZ_CP054492_41_length_2011_cov_40.281186||full	0.773	0.633	0.773	dsDNAphage	2011	0	33.300	0.000
Bacteria_NZ_CP054492_43_length_1928_cov_68.445809||full	0.193	0.907	0.907	ssDNA	1840	0	50.000	0.000
Bacteria_NZ_CP054492_53_length_1115_cov_22.248113||full	0.753	0.767	0.767	ssDNA	974	0	33.300	0.000
Bacteria_NZ_CP054931_7_length_184744_cov_12.088386||0_partial	0.960	0.107	0.960	dsDNAphage	17889	3	27.300	18.200
Bacteria_NZ_CP054931_13_length_101632_cov_11.779753||0_partial	0.967	0.000	0.967	dsDNAphage	34519	11	43.500	23.900
Bacteria_NZ_CP063374_152_length_1306_cov_13.064748||full	0.767	0.427	0.767	dsDNAphage	1193	0	100.000	0.000
Bacteria_NZ_CP063427_2_length_469031_cov_10.226461||0_partial	0.960	0.000	0.960	dsDNAphage	32591	7	30.600	26.500
Bacteria_NZ_CP063427_3_length_449481_cov_10.236729||0_partial	0.800	0.000	0.800	dsDNAphage	16152	1	20.000	25.000
Bacteria_NZ_CP063427_4_length_363129_cov_10.386582||0_partial	0.773	0.000	0.773	dsDNAphage	26317	3	12.500	16.700
Bacteria_NZ_CP063427_6_length_311020_cov_10.541977||0_partial	0.973	0.000	0.973	dsDNAphage	35698	5	45.700	26.100
Prophage_NZ_CP063427_19_length_86895_cov_10.793333||full	0.933	0.000	0.933	dsDNAphage	86654	18	39.600	28.700
Bacteria_NZ_CP064187_8_length_253608_cov_12.721305||0_partial	0.727	0.000	0.727	dsDNAphage	39251	3	25.800	32.200
Phage_NC_047793_1_length_38401_cov_95.271267||full	0.953	0.053	0.953	dsDNAphage	38389	8	42.600	0.000
Phage_NC_047795_1_length_40759_cov_89.805867||full	0.980	0.040	0.980	dsDNAphage	40757	8	45.300	1.900
Phage_NC_047870_1_length_45943_cov_79.616436||full	1.000	0.067	1.000	dsDNAphage	45705	6	57.100	1.800
Phage_NC_047873_1_length_39209_cov_93.569061||full	1.000	0.227	1.000	dsDNAphage	38060	15	91.500	0.000
Phage_NC_047894_1_length_47862_cov_76.423034||full	1.000	0.193	1.000	dsDNAphage	46841	7	67.400	0.000
Phage_NC_047904_1_length_42534_cov_86.070270||full	0.980	0.047	0.980	dsDNAphage	41817	5	51.800	1.800
Phage_NC_047956_1_length_46577_cov_78.538455||full	1.000	0.213	1.000	dsDNAphage	46575	7	66.000	0.000
Phage_NC_047967_1_length_15446_cov_82.553440||full	1.000	0.167	1.000	dsDNAphage	15310	9	88.200	0.000
Phage_NC_047967_2_length_9292_cov_88.637328||full	1.000	0.553	1.000	dsDNAphage	9290	3	91.700	0.000
Phage_NC_047967_3_length_8619_cov_85.370388||full	0.867	0.307	0.867	dsDNAphage	8287	0	90.900	0.000
Phage_NC_047967_4_length_6615_cov_80.056098||full	0.987	0.587	0.987	dsDNAphage	6613	0	76.500	0.000
Phage_NC_047967_5_length_2738_cov_88.923966||full	1.000	0.873	1.000	dsDNAphage	2736	4	100.000	0.000
Phage_NC_047974_1_length_53904_cov_67.843488||full	0.993	0.153	0.993	dsDNAphage	52749	10	47.700	1.200
Phage_NC_048029_1_length_43057_cov_84.957235||full	1.000	0.040	1.000	dsDNAphage	43055	7	58.800	2.000
Phage_NC_048147_1_length_61809_cov_59.178758||full	0.980	0.253	0.980	dsDNAphage	61661	22	60.200	0.000
Phage_NC_048153_1_length_36191_cov_101.107926||full	0.967	0.033	0.967	dsDNAphage	36173	8	40.400	0.000
Phage_NC_048155_1_length_41249_cov_88.672962||full	0.993	0.480	0.993	dsDNAphage	41056	9	86.800	0.000
Phage_NC_048628_1_length_42908_cov_85.256761||full	1.000	0.193	1.000	dsDNAphage	42891	12	72.300	0.000
Phage_NC_048638_1_length_41560_cov_51.840622||full	0.993	0.007	0.993	dsDNAphage	41123	6	63.900	5.600
Phage_NC_048638_2_length_12927_cov_52.466206||full	1.000	0.400	1.000	dsDNAphage	12816	0	47.600	0.000
Phage_NC_048638_3_length_10659_cov_54.208506||full	0.987	0.133	0.987	dsDNAphage	10648	0	45.800	0.000
Phage_NC_048688_1_length_39481_cov_92.733551||full	0.993	0.020	0.993	dsDNAphage	39382	12	62.500	4.700
Phage_NC_048689_1_length_40590_cov_90.154780||full	0.993	0.020	0.993	dsDNAphage	40508	13	58.000	5.800
Phage_NC_048692_1_length_42262_cov_86.627455||full	0.993	0.027	0.993	dsDNAphage	42173	14	66.700	3.200
Phage_NC_048708_1_length_46803_cov_78.157889||full	1.000	0.407	1.000	dsDNAphage	45288	14	89.100	0.000
Phage_NC_048715_1_length_41027_cov_89.243874||full	0.993	0.020	0.993	dsDNAphage	40987	12	52.900	5.700
Phage_NC_048716_1_length_37944_cov_96.414447||full	1.000	0.020	1.000	dsDNAphage	37844	13	58.700	6.300
Phage_NC_048806_1_length_65678_cov_55.676836||full	1.000	0.247	1.000	dsDNAphage	64726	26	95.600	0.000
Phage_NC_048832_1_length_39251_cov_93.248036||full	1.000	0.700	1.000	dsDNAphage	39139	7	49.300	0.000
Phage_NC_048833_1_length_39036_cov_93.762346||full	1.000	0.220	1.000	dsDNAphage	38909	7	52.300	1.500
Phage_NC_048837_1_length_38521_cov_95.000078||full	1.000	0.613	1.000	dsDNAphage	38404	7	56.500	0.000
Phage_NC_048839_1_length_38125_cov_95.948043||full	1.000	0.260	1.000	dsDNAphage	38011	7	47.800	1.500
Phage_NC_049463_1_length_76230_cov_47.946754||full	0.993	0.080	0.993	dsDNAphage	75426	9	60.700	1.200
Phage_NC_049492_1_length_167882_cov_21.781877||full	1.000	0.320	1.000	dsDNAphage	167777	43	82.400	0.000
Phage_NC_049493_1_length_165064_cov_22.179802||full	1.000	0.360	1.000	dsDNAphage	164964	43	82.400	0.000
Phage_NC_049962_1_length_27196_cov_134.588335||full	1.000	0.173	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049965_1_length_19099_cov_191.831916||full	1.000	0.047	1.000	dsDNAphage	18558	5	56.000	0.000
Phage_NC_049968_1_length_26351_cov_138.966497||full	1.000	0.087	1.000	dsDNAphage	25856	4	42.200	0.000
Phage_NC_049970_1_length_20078_cov_182.471558||full	1.000	0.067	1.000	dsDNAphage	19686	6	53.600	0.000
Phage_NC_049971_1_length_18464_cov_198.402358||full	1.000	0.027	1.000	dsDNAphage	18286	4	44.400	0.000
Phage_NC_049973_1_length_20777_cov_176.319757||full	1.000	0.093	1.000	dsDNAphage	20395	5	43.800	0.000
Phage_NC_049974_1_length_17529_cov_185.467495||full	1.000	0.060	1.000	dsDNAphage	17431	5	73.700	0.000
Phage_NC_049974_2_length_1819_cov_148.448980||full	0.973	0.980	0.980	ssDNA	1617	0	40.000	0.000
Phage_NC_050148_1_length_66645_cov_54.850713||full	1.000	0.300	1.000	dsDNAphage	66052	26	96.800	0.000
Bacteria_NZ_CP056899_47_length_21322_cov_10.705553||full	0.993	0.047	0.993	dsDNAphage	21319	4	64.700	2.900
Bacteria_NZ_CP056899_65_length_2273_cov_23.880072||full	0.480	0.927	0.927	ssDNA	2180	0	50.000	0.000
Bacteria_NZ_CP056899_67_length_1695_cov_11.275610||full	0.793	0.107	0.793	dsDNAphage	1434	0	66.700	33.300
Bacteria_NZ_CP057125_1_length_1463287_cov_11.301830||0_partial	0.953	0.000	0.953	dsDNAphage	55975	14	44.400	34.700
Bacteria_NZ_CP057125_1_length_1463287_cov_11.301830||1_partial	0.853	0.000	0.853	dsDNAphage	17453	1	30.400	26.100
Bacteria_NZ_CP057125_2_length_640486_cov_11.301564||0_partial	0.793	0.000	0.793	dsDNAphage	23963	1	21.900	34.400
Bacteria_NZ_CP057125_5_length_401662_cov_11.273586||0_partial	0.953	0.000	0.953	dsDNAphage	72799	19	46.400	34.500
Bacteria_NZ_CP057147_1_length_883895_cov_10.659333||0_partial	0.967	0.000	0.967	dsDNAphage	68292	12	40.200	21.800
Bacteria_NZ_CP057147_3_length_456330_cov_10.708630||0_partial	0.953	0.000	0.953	dsDNAphage	100031	15	38.700	24.400
Prophage_NZ_CP057147_6_length_303032_cov_10.728478||0_partial	0.960	0.000	0.960	dsDNAphage	58017	14	42.000	35.800
Bacteria_NZ_CP057147_9_length_178327_cov_10.617887||0_partial	0.967	0.013	0.967	dsDNAphage	19312	7	57.600	21.200
Bacteria_NZ_CP057147_21_length_48522_cov_11.258774||full	0.973	0.000	0.973	dsDNAphage	48520	5	53.200	17.700
Bacteria_NZ_CP057632_1_length_1258346_cov_11.238204||0_partial	0.700	0.013	0.700	dsDNAphage	13405	1	22.200	38.900
Prophage_NZ_CP057632_2_length_373027_cov_11.343369||0_partial	0.960	0.000	0.960	dsDNAphage	99288	8	41.000	17.200
Bacteria_NZ_CP057632_4_length_273148_cov_11.219537||0_partial	0.987	0.000	0.987	dsDNAphage	45214	12	50.000	21.400
Bacteria_NZ_CP057632_13_length_133631_cov_10.970945||full	0.920	0.000	0.920	dsDNAphage	133060	11	35.300	33.800
Bacteria_NZ_CP057632_14_length_129260_cov_11.326636||full	0.867	0.000	0.867	dsDNAphage	128312	17	26.000	41.500
Bacteria_NZ_CP057632_32_length_13688_cov_10.873102||full	0.973	0.020	0.973	dsDNAphage	13421	6	64.300	14.300
Bacteria_NZ_CP058556_2_length_258162_cov_6.937355||0_partial	0.960	0.027	0.960	dsDNAphage	64828	10	53.700	11.000
Bacteria_NZ_CP058556_6_length_166221_cov_6.781809||0_partial	0.873	0.000	0.873	dsDNAphage	10582	1	5.000	10.000
Bacteria_NZ_CP058556_41_length_74920_cov_6.933387||0_partial	0.940	0.013	0.940	dsDNAphage	47099	5	27.100	11.400
Bacteria_NZ_CP059400_8_length_178324_cov_14.100253||0_partial	0.827	0.007	0.827	dsDNAphage	11025	1	29.400	29.400
Bacteria_NZ_CP059400_20_length_85348_cov_18.291114||0_partial	0.727	0.000	0.727	dsDNAphage	15288	2	14.300	7.100
Bacteria_NZ_CP059431_1_length_454955_cov_18.585806||0_partial	0.707	0.013	0.707	dsDNAphage	21794	1	28.600	28.600
