seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP030048_595_length_1740_cov_1.861128||full	0.313	0.640	0.640	ssDNA	1661	0	50.000	0.000
Bacteria_NZ_CP030048_600_length_1734_cov_1.429422||full	0.233	0.640	0.640	ssDNA	1683	0	50.000	0.000
Bacteria_NZ_CP030048_658_length_1683_cov_2.304054||full	0.667	0.193	0.667	dsDNAphage	1683	0	66.700	0.000
Bacteria_NZ_CP030048_690_length_1653_cov_2.125782||full	0.320	0.980	0.980	ssDNA	1653	0	33.300	0.000
Bacteria_NZ_CP030048_721_length_1619_cov_1.345269||full	0.567	0.760	0.760	ssDNA	1404	0	50.000	0.000
Bacteria_NZ_CP030048_803_length_1552_cov_1.887108||full	0.653	0.620	0.653	dsDNAphage	1548	0	25.000	0.000
Bacteria_NZ_CP030048_841_length_1522_cov_1.737560||full	0.940	0.867	0.940	dsDNAphage	1475	0	50.000	0.000
Bacteria_NZ_CP030048_967_length_1404_cov_2.435137||full	0.747	0.993	0.993	ssDNA	1402	0	66.700	0.000
Bacteria_NZ_CP030048_1005_length_1355_cov_1.571538||full	0.507	0.620	0.620	ssDNA	1253	0	50.000	0.000
Bacteria_NZ_CP030048_1070_length_1294_cov_2.154964||full	0.767	0.580	0.767	dsDNAphage	1294	0	25.000	0.000
Bacteria_NZ_CP030048_1098_length_1266_cov_2.042114||full	1.000	0.700	1.000	dsDNAphage	1264	2	100.000	0.000
Bacteria_NZ_CP030048_1151_length_1225_cov_2.125641||full	0.607	0.833	0.833	ssDNA	1005	0	50.000	0.000
Bacteria_NZ_CP030048_1171_length_1208_cov_2.304423||full	0.880	0.380	0.880	dsDNAphage	1205	0	33.300	0.000
Bacteria_NZ_CP030048_1229_length_1172_cov_2.358102||full	0.567	0.307	0.567	dsDNAphage	957	0	66.700	33.300
Bacteria_NZ_CP030048_1246_length_1163_cov_1.562274||full	0.660	0.980	0.980	ssDNA	830	0	50.000	0.000
Bacteria_NZ_CP030048_1336_length_1096_cov_1.447646||full	0.973	0.993	0.993	ssDNA	1095	0	66.700	0.000
Bacteria_NZ_CP030048_1379_length_1074_cov_1.675172||full	0.767	0.880	0.880	ssDNA	731	0	50.000	0.000
Bacteria_NZ_CP030048_1489_length_1006_cov_2.689800||full	0.560	0.253	0.560	dsDNAphage	1005	0	66.700	0.000
Bacteria_NZ_CP030048_1495_length_1004_cov_1.478398||full	0.360	0.787	0.787	ssDNA	1003	0	33.300	0.000
Bacteria_NZ_CP033364_1_length_193958_cov_6.176970||0_partial	0.820	0.007	0.820	dsDNAphage	14642	1	7.100	35.700
Bacteria_NZ_CP033364_7_length_128985_cov_6.247119||0_partial	0.927	0.020	0.927	dsDNAphage	12217	1	38.900	38.900
Bacteria_NZ_CP033364_20_length_96432_cov_6.114986||0_partial	0.947	0.013	0.947	dsDNAphage	13437	4	47.100	35.300
Bacteria_NZ_CP033364_45_length_55795_cov_6.028992||full	1.000	0.007	1.000	dsDNAphage	55573	9	38.500	7.700
Bacteria_NZ_CP039143_1_length_287843_cov_42.595192||0_partial	0.953	0.000	0.953	dsDNAphage	67033	6	30.300	14.600
Bacteria_NZ_CP039143_3_length_277841_cov_42.503578||0_partial	0.880	0.000	0.880	dsDNAphage	14206	1	24.000	24.000
Bacteria_NZ_CP045492_82_length_3850_cov_3.179183||full	0.927	0.927	0.927	dsDNAphage	3846	0	80.000	0.000
Bacteria_NZ_CP045492_113_length_3493_cov_2.825480||full	0.953	0.127	0.953	dsDNAphage	3491	1	33.300	0.000
Bacteria_NZ_CP045492_117_length_3479_cov_2.280082||full	0.860	0.700	0.860	dsDNAphage	3394	1	66.700	0.000
Bacteria_NZ_CP045492_119_length_3471_cov_2.372951||full	0.600	0.313	0.600	dsDNAphage	3296	0	66.700	0.000
Bacteria_NZ_CP045492_155_length_3138_cov_3.338956||full	0.500	0.033	0.500	dsDNAphage	3073	0	33.300	16.700
Bacteria_NZ_CP045492_188_length_2933_cov_2.275191||full	0.733	0.687	0.733	dsDNAphage	2787	0	33.300	0.000
Bacteria_NZ_CP045492_214_length_2798_cov_2.569085||full	0.780	0.080	0.780	dsDNAphage	2797	1	25.000	0.000
Bacteria_NZ_CP045492_232_length_2665_cov_3.552874||full	0.720	0.400	0.720	dsDNAphage	2597	0	20.000	0.000
Bacteria_NZ_CP045492_235_length_2653_cov_2.570054||full	0.933	0.407	0.933	dsDNAphage	2652	0	11.100	0.000
Bacteria_NZ_CP045492_245_length_2620_cov_1.983626||full	0.667	0.047	0.667	dsDNAphage	2616	0	28.600	14.300
Bacteria_NZ_CP045492_256_length_2577_cov_3.008723||full	0.960	0.987	0.987	ssDNA	2573	0	33.300	0.000
Bacteria_NZ_CP045492_288_length_2441_cov_1.950964||full	0.993	0.073	0.993	dsDNAphage	2437	2	60.000	20.000
Bacteria_NZ_CP045492_318_length_2330_cov_2.970989||full	0.807	0.827	0.827	ssDNA	2328	0	33.300	0.000
Bacteria_NZ_CP045492_328_length_2292_cov_2.282074||full	0.920	0.860	0.920	dsDNAphage	2291	0	25.000	0.000
Bacteria_NZ_CP045492_338_length_2262_cov_2.162664||full	0.560	0.933	0.933	ssDNA	2237	0	100.000	0.000
Bacteria_NZ_CP045492_350_length_2224_cov_2.657907||full	0.533	0.040	0.533	dsDNAphage	2222	0	25.000	0.000
Bacteria_NZ_CP045492_352_length_2219_cov_2.504621||full	0.973	0.973	0.973	dsDNAphage	2219	2	66.700	0.000
Bacteria_NZ_CP045492_408_length_2030_cov_1.596456||full	0.927	0.867	0.927	dsDNAphage	2028	0	33.300	0.000
Bacteria_NZ_CP045492_411_length_2022_cov_2.838332||full	0.427	0.773	0.773	ssDNA	2019	0	33.300	0.000
Bacteria_NZ_CP045492_421_length_2005_cov_1.788718||full	0.720	0.933	0.933	ssDNA	2003	0	66.700	0.000
Bacteria_NZ_CP045492_458_length_1927_cov_2.838141||full	0.980	0.993	0.993	ssDNA	1926	0	66.700	0.000
Bacteria_NZ_CP061378_17_length_60617_cov_5.769278||0_partial	0.893	0.007	0.893	dsDNAphage	12014	2	17.900	14.300
Bacteria_NZ_CP061378_74_length_30716_cov_5.481883||0_partial	0.780	0.000	0.780	dsDNAphage	13049	2	19.200	19.200
Bacteria_NZ_CP061378_84_length_26870_cov_5.717211||full	0.993	0.013	0.993	dsDNAphage	26868	2	44.100	2.900
Bacteria_NZ_CP061378_178_length_14889_cov_5.929149||full	0.747	0.007	0.747	dsDNAphage	14888	0	20.600	14.700
Prophage_NZ_CP061378_246_length_8393_cov_10.691173||full	1.000	0.300	1.000	dsDNAphage	8391	0	13.000	0.000
Bacteria_NZ_CP061378_250_length_7925_cov_5.999238||full	0.993	0.327	0.993	dsDNAphage	7924	2	58.300	0.000
Bacteria_NZ_CP061378_330_length_3145_cov_5.101294||full	0.967	0.547	0.967	dsDNAphage	3119	0	12.500	0.000
Bacteria_NZ_CP062159_108_length_5879_cov_3.010130||full	0.553	0.367	0.553	dsDNAphage	5878	0	20.000	0.000
Bacteria_NZ_CP062159_256_length_4355_cov_3.584419||full	0.747	0.227	0.747	dsDNAphage	4354	0	14.300	0.000
Bacteria_NZ_CP062159_337_length_3852_cov_2.704240||full	0.653	0.553	0.653	dsDNAphage	3720	0	66.700	0.000
Bacteria_NZ_CP062159_370_length_3685_cov_3.078512||full	0.753	0.493	0.753	dsDNAphage	3683	0	12.500	0.000
Bacteria_NZ_CP062159_397_length_3569_cov_3.279454||full	0.860	0.807	0.860	dsDNAphage	3567	0	80.000	0.000
Bacteria_NZ_CP062159_436_length_3417_cov_3.130280||full	0.967	0.653	0.967	dsDNAphage	3414	1	25.000	0.000
Bacteria_NZ_CP062159_526_length_3017_cov_3.411546||full	0.413	0.593	0.593	ssDNA	3015	0	33.300	0.000
Bacteria_NZ_CP062159_540_length_2958_cov_2.368584||full	0.553	0.073	0.553	dsDNAphage	2957	0	33.300	0.000
Bacteria_NZ_CP062159_577_length_2835_cov_2.283094||full	0.613	0.647	0.647	ssDNA	2599	0	20.000	0.000
Bacteria_NZ_CP062159_590_length_2771_cov_3.930781||full	0.233	0.773	0.773	ssDNA	2673	0	33.300	0.000
Bacteria_NZ_CP062159_598_length_2756_cov_3.638652||full	0.567	0.660	0.660	ssDNA	2755	0	66.700	0.000
Bacteria_NZ_CP062159_638_length_2628_cov_2.900117||full	0.487	0.833	0.833	ssDNA	2626	0	25.000	0.000
Bacteria_NZ_CP062159_652_length_2572_cov_3.779102||full	0.353	0.860	0.860	ssDNA	2506	0	50.000	0.000
Bacteria_NZ_CP062159_672_length_2519_cov_2.251623||full	0.613	0.760	0.760	ssDNA	2272	0	66.700	0.000
Bacteria_NZ_CP062159_701_length_2461_cov_2.937240||full	0.627	0.093	0.627	dsDNAphage	2459	0	50.000	0.000
Bacteria_NZ_CP062159_763_length_2307_cov_2.075488||full	0.620	0.087	0.620	dsDNAphage	2037	0	25.000	0.000
Bacteria_NZ_CP062159_780_length_2271_cov_3.021661||full	0.433	0.733	0.733	ssDNA	2074	0	50.000	0.000
Bacteria_NZ_CP062159_782_length_2269_cov_2.817073||full	0.293	0.887	0.887	ssDNA	2058	0	50.000	0.000
Bacteria_NZ_CP062159_792_length_2244_cov_1.736409||full	0.407	0.840	0.840	ssDNA	2242	0	33.300	0.000
Bacteria_NZ_CP062159_811_length_2211_cov_2.487013||full	0.327	0.753	0.753	ssDNA	1838	0	33.300	0.000
Bacteria_NZ_CP062159_859_length_2094_cov_2.443355||full	0.280	0.613	0.613	ssDNA	2045	0	33.300	0.000
Bacteria_NZ_CP062159_927_length_1938_cov_2.532130||full	0.180	0.753	0.753	ssDNA	1936	0	33.300	0.000
Bacteria_NZ_CP062159_982_length_1818_cov_2.102099||full	0.927	0.960	0.960	ssDNA	1817	0	75.000	0.000
Bacteria_NZ_CP062159_992_length_1798_cov_2.605278||full	0.233	0.833	0.833	ssDNA	1773	0	50.000	0.000
Bacteria_NZ_CP062159_1042_length_1700_cov_3.584195||full	0.413	0.867	0.867	ssDNA	1698	0	33.300	0.000
Bacteria_NZ_CP062159_1064_length_1665_cov_2.304969||full	0.273	0.933	0.933	ssDNA	1665	0	33.300	0.000
Bacteria_NZ_CP062159_1110_length_1582_cov_2.762934||full	0.713	0.813	0.813	ssDNA	1305	0	50.000	0.000
Bacteria_NZ_CP062159_1113_length_1573_cov_3.617260||full	0.393	0.813	0.813	ssDNA	1518	0	33.300	0.000
Bacteria_NZ_CP062159_1255_length_1322_cov_2.050513||full	0.693	0.993	0.993	ssDNA	1295	0	50.000	0.000
Bacteria_NZ_CP062159_1310_length_1210_cov_3.583550||full	0.513	0.827	0.827	ssDNA	1209	0	33.300	0.000
Bacteria_NZ_CP062159_1329_length_1180_cov_2.633778||full	0.240	0.900	0.900	ssDNA	1047	0	50.000	0.000
Bacteria_NZ_CP062159_1355_length_1128_cov_1.069897||full	0.807	0.900	0.900	ssDNA	943	0	50.000	0.000
Bacteria_NZ_CP062159_1427_length_1030_cov_2.161026||full	0.620	0.940	0.940	ssDNA	940	0	50.000	0.000
