seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Phage_NC_048809_1_length_114949_cov_25.527243||full	1.000	0.133	1.000	dsDNAphage	114867	14	90.500	0.000
Phage_NC_048819_1_length_110753_cov_17.293718||full	1.000	0.153	1.000	dsDNAphage	110752	14	90.600	0.000
Phage_NC_048849_1_length_81407_cov_5.480222||full	1.000	0.373	1.000	dsDNAphage	81346	40	81.100	0.000
Phage_NC_048849_2_length_49407_cov_5.263900||full	1.000	0.087	1.000	dsDNAphage	49346	3	75.000	2.000
Phage_NC_048849_3_length_23021_cov_5.361186||full	1.000	0.080	1.000	dsDNAphage	23020	2	83.800	2.700
Phage_NC_048849_4_length_18646_cov_5.307138||full	1.000	0.327	1.000	dsDNAphage	18454	4	73.500	0.000
Phage_NC_048849_5_length_1665_cov_2.184472||full	0.873	0.967	0.967	ssDNA	966	0	66.700	0.000
Phage_NC_048854_1_length_45369_cov_24.293287||full	0.993	0.013	0.993	dsDNAphage	45367	1	31.900	1.400
Phage_NC_048867_1_length_110147_cov_11.140728||full	1.000	0.147	1.000	dsDNAphage	108942	14	89.300	0.000
Phage_NC_048871_1_length_113403_cov_21.539436||full	1.000	0.140	1.000	dsDNAphage	113322	14	88.200	0.000
Phage_NC_049382_1_length_157572_cov_10.026340||full	1.000	0.193	1.000	dsDNAphage	157569	42	94.700	0.000
Phage_NC_049384_1_length_160660_cov_12.175679||full	1.000	0.147	1.000	dsDNAphage	160658	44	91.300	0.000
Phage_NC_049443_1_length_101153_cov_7.447487||full	1.000	0.180	1.000	dsDNAphage	101152	33	97.700	0.000
Phage_NC_049443_2_length_34545_cov_7.844448||full	1.000	0.400	1.000	dsDNAphage	34541	3	91.200	0.000
Phage_NC_049443_3_length_17743_cov_7.548394||full	1.000	0.593	1.000	dsDNAphage	17674	8	100.000	0.000
Phage_NC_049468_1_length_50764_cov_45.218344||full	1.000	0.047	1.000	dsDNAphage	50610	7	32.900	6.800
Phage_NC_049506_1_length_158181_cov_17.770607||full	1.000	0.180	1.000	dsDNAphage	155858	42	92.000	0.000
Phage_NC_049962_1_length_27135_cov_8.509675||full	1.000	0.173	1.000	dsDNAphage	26539	5	42.200	0.000
Phage_NC_049964_1_length_26059_cov_511.094216||full	1.000	0.073	1.000	dsDNAphage	25350	5	41.900	0.000
Phage_NC_049969_1_length_26822_cov_43.451153||full	1.000	0.060	1.000	dsDNAphage	26442	4	41.300	0.000
Phage_NC_049975_1_length_18378_cov_643.118540||full	1.000	0.087	1.000	dsDNAphage	17917	5	62.500	0.000
Phage_NC_049977_1_length_51546_cov_7.212348||full	1.000	0.147	1.000	dsDNAphage	51468	2	58.600	0.000
Phage_NC_049977_2_length_51111_cov_7.696960||full	1.000	0.320	1.000	dsDNAphage	51109	11	87.200	0.000
Phage_NC_050143_1_length_60717_cov_43.181662||full	1.000	0.300	1.000	dsDNAphage	60713	24	98.900	0.000
Phage_NC_050145_1_length_65528_cov_65.762223||full	1.000	0.293	1.000	dsDNAphage	65499	26	96.700	0.000
Bacteria_NZ_AP023189_2_length_485291_cov_30.074591||0_partial	0.940	0.000	0.940	dsDNAphage	11073	1	22.200	38.900
Bacteria_NZ_AP023189_42_length_39774_cov_28.835998||full	0.947	0.000	0.947	dsDNAphage	39227	9	51.200	22.000
Prophage_NZ_AP023189_45_length_32433_cov_29.656680||full	0.793	0.000	0.793	dsDNAphage	29923	0	39.500	11.600
Prophage_NZ_AP023189_48_length_8405_cov_29.518563||full	0.993	0.313	0.993	dsDNAphage	8404	1	30.000	0.000
Prophage_NZ_AP023189_49_length_8348_cov_30.005788||full	0.980	0.207	0.980	dsDNAphage	8347	1	22.200	0.000
Prophage_NZ_AP023189_50_length_7751_cov_56.899298||full	1.000	0.107	1.000	dsDNAphage	7565	3	50.000	0.000
Prophage_NZ_AP023189_56_length_2864_cov_60.329299||full	1.000	0.773	1.000	dsDNAphage	2848	1	100.000	0.000
Prophage_NZ_AP023189_59_length_1833_cov_59.942070||full	0.973	0.320	0.973	dsDNAphage	1831	1	33.300	0.000
Bacteria_NZ_AP023189_60_length_1313_cov_139.201113||full	0.800	0.940	0.940	ssDNA	1223	0	100.000	0.000
Bacteria_NZ_AP023440_1_length_945307_cov_19.465740||0_partial	0.800	0.000	0.800	dsDNAphage	14315	1	9.500	4.800
Bacteria_NZ_AP023440_2_length_933337_cov_19.308327||0_partial	0.973	0.033	0.973	dsDNAphage	23396	1	13.500	13.500
Bacteria_NZ_AP023440_20_length_174993_cov_19.202918||0_partial	0.927	0.007	0.927	dsDNAphage	30375	4	33.300	19.000
Bacteria_NZ_CP034105_1_length_377959_cov_10.284861||0_partial	0.953	0.000	0.953	dsDNAphage	78457	8	41.900	24.700
Bacteria_NZ_CP034105_6_length_260493_cov_10.040685||full	0.740	0.000	0.740	dsDNAphage	260166	15	21.200	36.300
Bacteria_NZ_CP034105_12_length_167747_cov_10.183795||full	0.700	0.000	0.700	dsDNAphage	165127	8	19.900	43.800
Bacteria_NZ_CP035946_1_length_301720_cov_13.844599||0_partial	0.947	0.000	0.947	dsDNAphage	34313	3	19.100	12.800
Bacteria_NZ_CP035946_12_length_66099_cov_14.057931||0_partial	0.673	0.000	0.673	dsDNAphage	11507	1	13.000	26.100
Bacteria_NZ_CP035946_26_length_3339_cov_38.791413||full	0.787	0.807	0.807	ssDNA	3102	0	60.000	0.000
Bacteria_NZ_CP040630_1_length_700968_cov_32.487641||0_partial	0.847	0.000	0.847	dsDNAphage	20727	1	19.400	25.800
Bacteria_NZ_CP040630_1_length_700968_cov_32.487641||1_partial	0.907	0.000	0.907	dsDNAphage	15051	1	13.800	31.000
Bacteria_NZ_CP040630_2_length_649868_cov_32.394156||0_partial	0.767	0.007	0.767	dsDNAphage	13112	1	22.200	33.300
Bacteria_NZ_CP040630_3_length_485471_cov_32.174656||0_partial	0.940	0.000	0.940	dsDNAphage	44790	1	29.400	23.500
Bacteria_NZ_CP040630_5_length_299522_cov_31.895331||0_partial	0.967	0.013	0.967	dsDNAphage	72181	2	46.200	13.200
Bacteria_NZ_CP040630_7_length_196536_cov_32.528412||0_partial	0.913	0.000	0.913	dsDNAphage	21606	1	37.000	18.500
Bacteria_NZ_CP040630_15_length_141273_cov_32.011606||0_partial	0.827	0.033	0.827	dsDNAphage	10337	1	28.600	42.900
Bacteria_NZ_CP040630_47_length_1595_cov_94.277922||full	0.213	0.853	0.853	ssDNA	1458	0	50.000	0.000
Bacteria_NZ_CP043638_36_length_8616_cov_2.726667||full	0.620	0.187	0.620	dsDNAphage	8615	0	20.000	0.000
Bacteria_NZ_CP043638_432_length_3797_cov_3.540086||full	0.740	0.233	0.740	dsDNAphage	3504	0	66.700	0.000
Bacteria_NZ_CP061769_11_length_37527_cov_38.842069||full	1.000	0.293	1.000	dsDNAphage	37430	6	61.700	0.000
Bacteria_NZ_CP061769_13_length_4151_cov_36.910156||full	0.887	0.227	0.887	dsDNAphage	4077	0	14.300	0.000
Bacteria_NZ_CP062156_16_length_13165_cov_3.773684||full	0.993	0.000	0.993	dsDNAphage	13091	1	29.400	5.900
Bacteria_NZ_CP062156_67_length_9313_cov_3.280946||full	0.807	0.007	0.807	dsDNAphage	9310	1	20.000	13.300
Bacteria_NZ_CP062156_90_length_8186_cov_3.756488||full	0.993	0.560	0.993	dsDNAphage	8148	3	45.500	0.000
Bacteria_NZ_CP062156_125_length_7175_cov_3.859270||full	0.993	0.020	0.993	dsDNAphage	7005	1	31.200	6.200
Bacteria_NZ_CP062156_156_length_6468_cov_3.627475||full	0.993	0.167	0.993	dsDNAphage	6466	1	55.600	0.000
Bacteria_NZ_CP062156_158_length_6464_cov_2.862069||full	0.580	0.000	0.580	dsDNAphage	6461	0	21.400	14.300
Bacteria_NZ_CP062156_200_length_5534_cov_3.485490||full	0.620	0.007	0.620	dsDNAphage	5482	0	55.600	22.200
Bacteria_NZ_CP062156_208_length_5435_cov_3.210967||full	0.813	0.353	0.813	dsDNAphage	5288	0	83.300	0.000
Bacteria_NZ_CP062156_260_length_4611_cov_3.460272||full	0.980	0.340	0.980	dsDNAphage	4610	6	100.000	0.000
Bacteria_NZ_CP062156_263_length_4567_cov_3.055851||full	0.980	0.647	0.980	dsDNAphage	4563	3	80.000	0.000
Bacteria_NZ_CP062156_282_length_4376_cov_2.734552||full	0.867	0.433	0.867	dsDNAphage	4374	0	20.000	0.000
Bacteria_NZ_CP062156_297_length_4277_cov_2.960208||full	0.687	0.020	0.687	dsDNAphage	4274	1	20.000	0.000
Bacteria_NZ_CP062156_310_length_4199_cov_3.594595||full	1.000	0.440	1.000	dsDNAphage	4197	1	100.000	0.000
Bacteria_NZ_CP062156_311_length_4192_cov_3.837322||full	0.940	0.693	0.940	dsDNAphage	4188	2	66.700	0.000
Bacteria_NZ_CP062156_325_length_4090_cov_4.182900||full	1.000	0.693	1.000	dsDNAphage	3561	2	71.400	0.000
Bacteria_NZ_CP062156_395_length_3464_cov_3.503960||full	0.913	0.667	0.913	dsDNAphage	3463	1	50.000	0.000
Bacteria_NZ_CP062156_423_length_3236_cov_4.262496||full	0.880	0.373	0.880	dsDNAphage	3215	0	100.000	0.000
Bacteria_NZ_CP062156_440_length_3170_cov_3.199679||full	0.940	0.220	0.940	dsDNAphage	3000	0	9.100	0.000
Bacteria_NZ_CP062156_450_length_3123_cov_3.470991||full	0.720	0.127	0.720	dsDNAphage	3122	1	40.000	0.000
Bacteria_NZ_CP062156_461_length_3062_cov_3.560027||full	0.947	0.293	0.947	dsDNAphage	3060	0	11.100	0.000
Bacteria_NZ_CP062156_486_length_2835_cov_3.354317||full	0.933	0.073	0.933	dsDNAphage	2800	1	50.000	16.700
Bacteria_NZ_CP062156_515_length_2641_cov_4.619876||full	0.987	0.673	0.987	dsDNAphage	2641	3	66.700	0.000
Bacteria_NZ_CP062156_534_length_2515_cov_3.373171||full	0.647	0.413	0.647	dsDNAphage	2513	0	66.700	0.000
Bacteria_NZ_CP062156_559_length_2380_cov_5.173763||full	0.813	0.427	0.813	dsDNAphage	2376	0	40.000	0.000
Bacteria_NZ_CP062156_568_length_2350_cov_3.694989||full	0.867	0.480	0.867	dsDNAphage	2347	0	100.000	0.000
Bacteria_NZ_CP062156_584_length_2250_cov_3.403645||full	0.940	0.953	0.953	ssDNA	2248	0	60.000	0.000
Bacteria_NZ_CP062156_643_length_1931_cov_4.634328||full	0.893	0.167	0.893	dsDNAphage	1924	1	75.000	25.000
Bacteria_NZ_CP062156_646_length_1918_cov_3.362856||full	0.747	0.020	0.747	dsDNAphage	1916	0	25.000	0.000
Bacteria_NZ_CP062156_648_length_1905_cov_5.420000||full	0.613	0.293	0.613	dsDNAphage	1827	0	50.000	0.000
Bacteria_NZ_CP062156_660_length_1854_cov_3.092273||full	0.973	0.567	0.973	dsDNAphage	1804	1	50.000	0.000
Bacteria_NZ_CP062156_753_length_1293_cov_4.251212||full	0.993	0.573	0.993	dsDNAphage	1219	3	100.000	0.000
Bacteria_NZ_CP062156_771_length_1185_cov_2.167257||full	0.893	0.287	0.893	dsDNAphage	1172	0	100.000	0.000
Bacteria_NZ_CP062156_772_length_1181_cov_4.857016||full	0.747	0.173	0.747	dsDNAphage	1177	0	33.300	0.000
Bacteria_NZ_CP062156_779_length_1142_cov_67.033119||full	0.780	0.960	0.960	ssDNA	1115	0	100.000	0.000
Bacteria_NZ_CP062156_795_length_1083_cov_2.599222||full	0.667	0.393	0.667	dsDNAphage	1039	0	50.000	0.000
Bacteria_NZ_CP062938_1_length_99603_cov_5.711606||full	0.973	0.000	0.973	dsDNAphage	99601	7	24.000	7.400
Bacteria_NZ_CP062938_15_length_49987_cov_4.988084||0_partial	0.700	0.020	0.700	dsDNAphage	10817	1	26.300	36.800
Bacteria_NZ_CP062938_111_length_3846_cov_5.366394||full	0.513	0.353	0.513	dsDNAphage	3743	0	100.000	0.000
Bacteria_NZ_CP062939_1_length_508111_cov_13.015286||0_partial	0.927	0.900	0.927	dsDNAphage	2495	1	33.300	0.000
Bacteria_NZ_CP062939_1_length_508111_cov_13.015286||1_partial	0.413	0.920	0.920	ssDNA	3432	1	27.300	18.200
Bacteria_NZ_CP062939_6_length_145073_cov_12.813740||0_partial	0.953	0.000	0.953	dsDNAphage	18482	1	15.600	15.600
Bacteria_NZ_CP062939_13_length_90242_cov_13.336013||0_partial	0.880	0.000	0.880	dsDNAphage	10862	1	23.500	11.800
Bacteria_NZ_CP062948_4_length_209222_cov_64.479053||0_partial	0.887	0.033	0.887	dsDNAphage	16049	1	7.700	11.500
Bacteria_NZ_CP062948_7_length_193022_cov_64.177144||0_partial	0.960	0.000	0.960	dsDNAphage	38140	3	34.600	19.200
Bacteria_NZ_CP062948_15_length_59450_cov_64.695294||0_partial	0.787	0.000	0.787	dsDNAphage	23355	1	18.800	28.100
Bacteria_NZ_CP063374_20_length_6879_cov_2.525938||full	0.660	0.120	0.660	dsDNAphage	6878	0	20.000	0.000
Bacteria_NZ_CP063374_65_length_5600_cov_2.113255||full	0.627	0.227	0.627	dsDNAphage	5596	0	28.600	0.000
Bacteria_NZ_CP063374_154_length_4321_cov_3.592827||full	0.600	0.073	0.600	dsDNAphage	4319	0	37.500	0.000
Bacteria_NZ_CP063374_295_length_3476_cov_2.931599||full	0.553	0.300	0.553	dsDNAphage	3375	0	50.000	0.000
Bacteria_NZ_CP063374_302_length_3446_cov_3.244766||full	0.593	0.453	0.593	dsDNAphage	3444	0	50.000	0.000
Bacteria_NZ_CP063374_322_length_3368_cov_2.513432||full	0.713	0.220	0.713	dsDNAphage	3364	0	66.700	0.000
Bacteria_NZ_CP063374_365_length_3204_cov_3.660210||full	0.907	0.227	0.907	dsDNAphage	3203	1	33.300	0.000
Bacteria_NZ_CP063374_427_length_3005_cov_2.221695||full	0.893	0.247	0.893	dsDNAphage	3001	0	40.000	0.000
Bacteria_NZ_CP063374_492_length_2842_cov_2.024758||full	0.840	0.373	0.840	dsDNAphage	2526	0	100.000	0.000
Bacteria_NZ_CP063374_573_length_2648_cov_2.747782||full	0.633	0.460	0.633	dsDNAphage	2644	0	66.700	0.000
Bacteria_NZ_CP063374_684_length_2457_cov_2.178601||full	0.580	0.380	0.580	dsDNAphage	2455	0	50.000	0.000
Bacteria_NZ_CP063374_775_length_2319_cov_2.484541||full	0.887	0.273	0.887	dsDNAphage	2316	0	100.000	0.000
Bacteria_NZ_CP063374_856_length_2208_cov_2.555039||full	0.553	0.047	0.553	dsDNAphage	2205	0	50.000	25.000
Bacteria_NZ_CP063374_878_length_2161_cov_2.678063||full	0.600	0.147	0.600	dsDNAphage	2159	0	33.300	0.000
Bacteria_NZ_CP063374_980_length_2018_cov_2.819154||full	0.653	0.080	0.653	dsDNAphage	2017	0	40.000	20.000
Bacteria_NZ_CP063374_1105_length_1861_cov_2.930233||full	0.513	0.340	0.513	dsDNAphage	1789	0	25.000	0.000
Bacteria_NZ_CP063374_1119_length_1849_cov_2.359532||full	0.613	0.047	0.613	dsDNAphage	1702	0	20.000	0.000
Bacteria_NZ_CP063374_1364_length_1585_cov_3.007843||full	0.553	0.227	0.553	dsDNAphage	1470	0	50.000	0.000
Bacteria_NZ_CP063374_1438_length_1503_cov_2.093923||full	0.747	0.200	0.747	dsDNAphage	1301	0	33.300	0.000
Bacteria_NZ_CP063374_1529_length_1426_cov_1.878920||full	0.547	0.160	0.547	dsDNAphage	1422	0	33.300	0.000
Bacteria_NZ_CP063374_1620_length_1330_cov_2.629804||full	0.733	0.100	0.733	dsDNAphage	1327	0	25.000	0.000
Bacteria_NZ_CP063374_1632_length_1317_cov_1.528526||full	0.780	0.473	0.780	dsDNAphage	1170	0	100.000	0.000
Bacteria_NZ_CP063374_1740_length_1207_cov_1.838542||full	0.853	0.173	0.853	dsDNAphage	1060	0	33.300	0.000
Bacteria_NZ_CP063374_1815_length_1138_cov_2.754386||full	0.600	0.253	0.600	dsDNAphage	1136	0	33.300	0.000
Bacteria_NZ_CP063374_1844_length_1111_cov_1.402462||full	0.580	0.447	0.580	dsDNAphage	1108	0	25.000	0.000
Bacteria_NZ_CP063989_271_length_3742_cov_4.138866||full	0.620	0.207	0.620	dsDNAphage	3570	0	25.000	0.000
Bacteria_NZ_CP063989_288_length_3528_cov_2.334005||full	0.873	0.347	0.873	dsDNAphage	3410	0	20.000	0.000
Bacteria_NZ_CP063989_312_length_3152_cov_3.270262||full	0.633	0.027	0.633	dsDNAphage	3148	0	50.000	25.000
Bacteria_NZ_CP063989_313_length_3139_cov_4.226329||full	0.547	0.160	0.547	dsDNAphage	3093	0	50.000	0.000
Bacteria_NZ_CP063989_348_length_2737_cov_3.083147||full	0.787	0.380	0.787	dsDNAphage	2735	0	20.000	0.000
Bacteria_NZ_CP063989_355_length_2666_cov_4.582152||full	0.600	0.700	0.700	ssDNA	2341	0	66.700	0.000
Bacteria_NZ_CP063989_450_length_1585_cov_2.897386||full	0.733	0.280	0.733	dsDNAphage	1583	0	33.300	0.000
Bacteria_NZ_CP063989_469_length_1439_cov_2.713150||full	0.653	0.913	0.913	ssDNA	1437	0	33.300	0.000
Bacteria_NZ_CP064663_1_length_847066_cov_59.358816||0_partial	0.833	0.013	0.833	dsDNAphage	16322	1	31.800	27.300
Bacteria_NZ_CP064663_1_length_847066_cov_59.358816||1_partial	0.740	0.000	0.740	dsDNAphage	15049	1	22.700	40.900
Bacteria_NZ_CP064663_2_length_434668_cov_60.237837||0_partial	0.960	0.007	0.960	dsDNAphage	87385	20	47.600	34.000
Bacteria_NZ_CP064663_4_length_310151_cov_59.600827||0_partial	0.813	0.000	0.813	dsDNAphage	23335	1	27.300	45.500
Bacteria_NZ_CP064663_6_length_177036_cov_60.177177||0_partial	0.713	0.000	0.713	dsDNAphage	11660	1	22.200	38.900
Prophage_NZ_CP064663_12_length_129302_cov_59.531834||full	0.867	0.000	0.867	dsDNAphage	128346	21	30.800	38.300
Bacteria_NZ_CP064663_15_length_111934_cov_58.884965||full	0.940	0.000	0.940	dsDNAphage	111855	7	36.000	34.200
Bacteria_NZ_CP064663_19_length_90725_cov_58.547767||full	0.920	0.000	0.920	dsDNAphage	83940	17	53.100	24.500
Bacteria_NZ_CP064663_32_length_24411_cov_58.086591||full	0.687	0.013	0.687	dsDNAphage	20700	0	50.000	12.500
Bacteria_NZ_CP064951_57_length_3021_cov_2.325354||full	0.673	0.700	0.700	ssDNA	3019	0	66.700	0.000
Bacteria_NZ_CP064951_71_length_2843_cov_1.926471||full	0.773	0.920	0.920	ssDNA	2714	0	66.700	0.000
Bacteria_NZ_CP064951_92_length_2653_cov_2.072748||full	0.293	0.740	0.740	ssDNA	2652	0	33.300	0.000
Bacteria_NZ_CP064951_132_length_2306_cov_1.998223||full	0.820	0.847	0.847	ssDNA	1855	0	100.000	0.000
Bacteria_NZ_CP064951_144_length_2219_cov_4.686229||full	0.773	0.953	0.953	ssDNA	2218	0	100.000	0.000
Bacteria_NZ_CP064951_155_length_2114_cov_2.141331||full	0.347	0.673	0.673	ssDNA	1697	0	50.000	0.000
Bacteria_NZ_CP064951_156_length_2112_cov_1.782207||full	0.527	0.080	0.527	dsDNAphage	2045	0	25.000	0.000
Bacteria_NZ_CP064951_224_length_1765_cov_2.194152||full	0.627	0.833	0.833	ssDNA	1701	0	33.300	0.000
Bacteria_NZ_CP064951_233_length_1731_cov_2.094272||full	0.867	0.107	0.867	dsDNAphage	1728	1	33.300	0.000
Bacteria_NZ_CP064951_271_length_1551_cov_2.006684||full	0.553	0.387	0.553	dsDNAphage	1168	0	50.000	0.000
Bacteria_NZ_CP064951_302_length_1403_cov_3.287092||full	0.640	0.233	0.640	dsDNAphage	1400	0	33.300	0.000
Bacteria_NZ_CP064951_311_length_1353_cov_2.065485||full	0.320	0.953	0.953	ssDNA	1226	0	50.000	0.000
Bacteria_NZ_CP064951_326_length_1302_cov_2.275060||full	0.333	0.980	0.980	ssDNA	1017	0	50.000	0.000
Bacteria_NZ_CP064951_333_length_1259_cov_2.956811||full	0.780	0.867	0.867	ssDNA	1258	0	66.700	0.000
Bacteria_NZ_CP064951_346_length_1209_cov_1.155979||full	0.767	0.947	0.947	ssDNA	1209	0	50.000	0.000
Bacteria_NZ_CP064951_353_length_1193_cov_1.838313||full	0.653	0.393	0.653	dsDNAphage	1040	0	50.000	0.000
Bacteria_NZ_CP064951_373_length_1123_cov_1.727528||full	0.773	0.833	0.833	ssDNA	1120	0	66.700	0.000
Bacteria_NZ_CP064951_377_length_1115_cov_2.379245||full	0.607	1.000	1.000	ssDNA	1104	0	50.000	0.000
Bacteria_NZ_CP064951_394_length_1060_cov_3.158209||full	0.640	0.347	0.640	dsDNAphage	1029	0	66.700	0.000
Bacteria_NZ_CP064954_27_length_19132_cov_4.820255||full	1.000	0.353	1.000	dsDNAphage	19128	5	50.000	0.000
Bacteria_NZ_CP064954_49_length_13463_cov_4.547807||full	0.860	0.000	0.860	dsDNAphage	13409	1	13.000	8.700
Bacteria_NZ_CP064954_114_length_8107_cov_4.170889||full	0.693	0.280	0.693	dsDNAphage	8092	0	42.900	0.000
Bacteria_NZ_CP064954_163_length_5455_cov_3.320185||full	0.673	0.680	0.680	ssDNA	5453	0	66.700	0.000
Bacteria_NZ_CP064954_209_length_3674_cov_4.870406||full	0.533	0.040	0.533	dsDNAphage	3626	0	66.700	33.300
Bacteria_NZ_CP064954_231_length_3141_cov_3.541478||full	0.867	0.547	0.867	dsDNAphage	3072	0	33.300	0.000
Bacteria_NZ_CP064954_254_length_2293_cov_2.621984||full	0.607	0.240	0.607	dsDNAphage	1969	0	50.000	0.000
Bacteria_NZ_CP064954_260_length_2201_cov_3.556850||full	0.993	1.000	1.000	ssDNA	2199	0	75.000	0.000
Bacteria_NZ_CP064954_295_length_1479_cov_2.341994||full	0.753	0.420	0.753	dsDNAphage	1433	0	50.000	0.000
Bacteria_NZ_CP064954_302_length_1351_cov_20.540895||full	0.900	1.000	1.000	ssDNA	1265	0	100.000	0.000
Phage_NC_047792_1_length_37806_cov_36.285079||full	0.960	0.020	0.960	dsDNAphage	37795	8	40.700	1.900
Phage_NC_047794_1_length_39414_cov_20.196880||full	0.953	0.013	0.953	dsDNAphage	39413	7	38.200	3.600
Phage_NC_047906_1_length_42886_cov_233.959048||full	1.000	0.047	1.000	dsDNAphage	42749	5	49.200	1.700
Phage_NC_047918_1_length_80977_cov_20.798324||full	0.993	0.020	0.993	dsDNAphage	80296	9	41.500	1.600
Phage_NC_047933_1_length_43182_cov_167.275999||full	0.993	0.227	0.993	dsDNAphage	42928	9	63.000	0.000
Phage_NC_048009_1_length_110063_cov_22.000982||full	1.000	0.240	1.000	dsDNAphage	110054	15	90.600	0.000
Phage_NC_048062_1_length_114239_cov_63.836799||full	1.000	0.153	1.000	dsDNAphage	114116	15	91.300	0.000
Phage_NC_048085_1_length_131503_cov_27.410718||full	1.000	0.020	1.000	dsDNAphage	130270	18	45.800	1.800
Phage_NC_048085_2_length_8830_cov_26.244103||full	0.980	0.600	0.980	dsDNAphage	8828	4	60.000	0.000
Phage_NC_048096_1_length_44097_cov_129.826279||full	1.000	0.047	1.000	dsDNAphage	44046	5	34.800	0.000
Phage_NC_048110_1_length_111753_cov_18.374098||full	1.000	0.147	1.000	dsDNAphage	111670	14	88.500	0.000
Phage_NC_048139_1_length_83148_cov_21.398325||full	1.000	0.013	1.000	dsDNAphage	82795	7	25.000	1.700
Phage_NC_048140_1_length_36758_cov_107.519494||full	1.000	0.000	1.000	dsDNAphage	36650	10	40.000	5.500
Phage_NC_048168_1_length_43400_cov_23.130188||full	1.000	0.153	1.000	dsDNAphage	43398	14	92.600	0.000
Phage_NC_048192_1_length_43009_cov_27.646925||full	1.000	0.027	1.000	dsDNAphage	42867	11	83.600	3.600
Phage_NC_048624_1_length_42453_cov_25.612340||full	1.000	0.153	1.000	dsDNAphage	42151	11	86.500	0.000
Bacteria_NZ_CP056552_2_length_481012_cov_17.473458||0_partial	0.953	0.000	0.953	dsDNAphage	77051	18	47.600	37.100
Bacteria_NZ_CP056552_4_length_391641_cov_17.903028||0_partial	0.960	0.000	0.960	dsDNAphage	64746	15	43.000	31.600
Bacteria_NZ_CP056552_6_length_338694_cov_17.726747||0_partial	0.953	0.007	0.953	dsDNAphage	90457	14	38.600	26.000
Bacteria_NZ_CP056552_7_length_312368_cov_16.919824||full	0.820	0.000	0.820	dsDNAphage	312158	22	32.000	33.400
Bacteria_NZ_CP056552_11_length_198280_cov_18.033523||0_partial	0.840	0.000	0.840	dsDNAphage	17223	1	13.300	23.300
Prophage_NZ_CP056552_14_length_138970_cov_18.470727||full	0.880	0.000	0.880	dsDNAphage	138321	16	31.500	31.500
Bacteria_NZ_CP056552_28_length_2076_cov_22.638793||full	0.833	0.733	0.833	dsDNAphage	1859	0	50.000	0.000
Bacteria_NZ_CP056773_100_length_13811_cov_3.548197||0_partial	0.807	0.000	0.807	dsDNAphage	10858	2	29.400	11.800
Bacteria_NZ_CP056773_724_length_2595_cov_2.623622||full	0.567	0.053	0.567	dsDNAphage	2592	1	25.000	0.000
Bacteria_NZ_CP056773_753_length_2345_cov_3.845852||full	0.527	0.313	0.527	dsDNAphage	2162	0	50.000	0.000
Bacteria_NZ_CP056773_762_length_2247_cov_4.225821||full	0.720	0.207	0.720	dsDNAphage	2193	0	33.300	0.000
