seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP059603_22_length_4854_cov_108.223588||full	0.907	0.593	0.907	dsDNAphage	4198	0	80.000	0.000
Bacteria_NZ_CP060192_2_length_551371_cov_76.911717||0_partial	0.960	0.000	0.960	dsDNAphage	65606	13	41.600	22.500
Bacteria_NZ_CP060192_2_length_551371_cov_76.911717||1_partial	0.693	0.000	0.693	dsDNAphage	19968	1	23.800	38.100
Bacteria_NZ_CP060192_4_length_420806_cov_79.167115||0_partial	0.940	0.000	0.940	dsDNAphage	24249	6	37.800	40.500
Bacteria_NZ_CP060192_5_length_381307_cov_75.690514||0_partial	0.727	0.000	0.727	dsDNAphage	11382	1	23.500	52.900
Bacteria_NZ_CP060192_7_length_260047_cov_76.121946||0_partial	0.960	0.007	0.960	dsDNAphage	69087	14	32.400	24.100
Bacteria_NZ_CP060192_7_length_260047_cov_76.121946||1_partial	0.967	0.007	0.967	dsDNAphage	16856	3	57.900	21.100
Bacteria_NZ_CP060192_8_length_226799_cov_77.063605||full	0.713	0.000	0.713	dsDNAphage	226549	12	18.200	31.600
Bacteria_NZ_CP060192_9_length_199846_cov_75.694366||0_partial	0.960	0.007	0.960	dsDNAphage	12521	1	33.300	16.700
Bacteria_NZ_CP060192_10_length_154702_cov_74.690482||0_partial	0.820	0.000	0.820	dsDNAphage	17196	1	29.200	20.800
Bacteria_NZ_LR824569_1_length_1075303_cov_93.927470||0_partial	0.960	0.013	0.960	dsDNAphage	80929	6	31.900	11.800
Bacteria_NZ_LR824569_3_length_689939_cov_94.242084||0_partial	0.867	0.013	0.867	dsDNAphage	49933	2	33.300	15.400
Bacteria_NZ_LR824569_3_length_689939_cov_94.242084||1_partial	0.833	0.007	0.833	dsDNAphage	28197	4	27.600	24.100
Bacteria_NZ_LR824569_4_length_587334_cov_93.394591||0_partial	0.847	0.000	0.847	dsDNAphage	20422	1	16.000	20.000
Bacteria_NZ_LR824569_17_length_2559_cov_192.437700||full	0.587	0.853	0.853	ssDNA	2530	0	33.300	0.000
Phage_NC_047764_1_length_73783_cov_727.670681||full	1.000	0.080	1.000	dsDNAphage	71905	9	52.100	2.000
Phage_NC_048099_1_length_38311_cov_174.619929||full	0.993	0.040	0.993	dsDNAphage	38144	8	39.700	2.900
Phage_NC_048166_1_length_88399_cov_98.245404||full	1.000	0.067	1.000	dsDNAphage	88337	11	30.500	0.000
Phage_NC_048639_1_length_44791_cov_319.917427||full	1.000	0.007	1.000	dsDNAphage	44599	6	63.900	5.600
Phage_NC_048639_2_length_14249_cov_312.609412||full	0.980	0.387	0.980	dsDNAphage	14030	0	48.000	0.000
Phage_NC_048639_3_length_11572_cov_325.279500||full	0.980	0.233	0.980	dsDNAphage	11570	0	43.500	0.000
Phage_NC_048698_1_length_41812_cov_362.980985||full	1.000	0.207	1.000	dsDNAphage	41677	12	75.900	0.000
Phage_NC_048739_1_length_19678_cov_207.928095||full	1.000	0.087	1.000	dsDNAphage	19307	5	35.700	0.000
Phage_NC_048806_1_length_65688_cov_271.981518||full	1.000	0.247	1.000	dsDNAphage	64726	26	95.600	0.000
Phage_NC_049478_1_length_60201_cov_541.864563||full	0.993	0.053	0.993	dsDNAphage	60118	5	38.200	2.900
Phage_NC_049972_1_length_18931_cov_1127.461115||full	1.000	0.040	1.000	dsDNAphage	18753	4	42.900	0.000
Bacteria_NZ_CP060192_20_length_1795_cov_81.208621||lt2gene	nan	nan	nan	dsDNAphage	1795	2	100.000	0.000
