seqname	dsDNAphage	ssDNA	max_score	max_score_group	length	hallmark	viral	cellular
Bacteria_NZ_CP063374_19_length_6655_cov_2.564545||full	0.507	0.280	0.507	dsDNAphage	6609	0	50.000	0.000
Bacteria_NZ_CP063374_121_length_4321_cov_3.624707||full	0.600	0.073	0.600	dsDNAphage	4319	0	37.500	0.000
Bacteria_NZ_CP063374_263_length_3476_cov_2.931599||full	0.553	0.300	0.553	dsDNAphage	3375	0	50.000	0.000
Bacteria_NZ_CP063374_268_length_3446_cov_3.227072||full	0.593	0.453	0.593	dsDNAphage	3444	0	50.000	0.000
Bacteria_NZ_CP063374_327_length_3204_cov_3.582090||full	0.907	0.227	0.907	dsDNAphage	3203	1	33.300	0.000
Bacteria_NZ_CP063374_380_length_3005_cov_2.079322||full	0.893	0.247	0.893	dsDNAphage	3001	0	40.000	0.000
Bacteria_NZ_CP063374_566_length_2527_cov_1.803803||full	0.920	0.407	0.920	dsDNAphage	2469	0	100.000	0.000
Bacteria_NZ_CP063374_616_length_2458_cov_2.025385||full	0.627	0.427	0.627	dsDNAphage	2458	0	50.000	0.000
Bacteria_NZ_CP063374_712_length_2319_cov_2.034011||full	0.887	0.273	0.887	dsDNAphage	2316	0	100.000	0.000
Bacteria_NZ_CP063374_738_length_2287_cov_2.128136||full	0.587	0.373	0.587	dsDNAphage	2247	0	50.000	0.000
Bacteria_NZ_CP063374_794_length_2208_cov_2.167673||full	0.553	0.047	0.553	dsDNAphage	2205	0	50.000	25.000
Bacteria_NZ_CP063374_817_length_2161_cov_2.678063||full	0.600	0.147	0.600	dsDNAphage	2159	0	33.300	0.000
Bacteria_NZ_CP063374_942_length_1982_cov_2.487286||full	0.693	0.147	0.693	dsDNAphage	1982	1	33.300	0.000
Bacteria_NZ_CP063374_1033_length_1861_cov_2.930233||full	0.513	0.340	0.513	dsDNAphage	1789	0	25.000	0.000
Bacteria_NZ_CP063374_1045_length_1849_cov_2.359532||full	0.613	0.047	0.613	dsDNAphage	1702	0	20.000	0.000
Bacteria_NZ_CP063374_1083_length_1817_cov_2.898411||full	0.700	0.107	0.700	dsDNAphage	1803	0	50.000	25.000
Bacteria_NZ_CP063374_1093_length_1799_cov_2.028096||full	0.600	0.067	0.600	dsDNAphage	1797	0	50.000	25.000
Bacteria_NZ_CP063374_1133_length_1757_cov_3.992949||full	0.693	0.320	0.693	dsDNAphage	1589	0	50.000	0.000
Bacteria_NZ_CP063374_1218_length_1668_cov_2.494110||full	0.553	0.413	0.553	dsDNAphage	1411	0	50.000	0.000
Bacteria_NZ_CP063374_1308_length_1585_cov_3.007843||full	0.553	0.227	0.553	dsDNAphage	1470	0	50.000	0.000
Bacteria_NZ_CP063374_1434_length_1470_cov_1.861484||full	0.747	0.200	0.747	dsDNAphage	1301	0	33.300	0.000
Bacteria_NZ_CP063374_1481_length_1426_cov_1.878920||full	0.547	0.160	0.547	dsDNAphage	1422	0	33.300	0.000
Bacteria_NZ_CP063374_1590_length_1330_cov_2.437647||full	0.733	0.100	0.733	dsDNAphage	1327	0	25.000	0.000
Bacteria_NZ_CP063374_1602_length_1317_cov_1.528526||full	0.780	0.473	0.780	dsDNAphage	1170	0	100.000	0.000
Bacteria_NZ_CP063374_1712_length_1207_cov_1.838542||full	0.853	0.173	0.853	dsDNAphage	1060	0	33.300	0.000
Bacteria_NZ_CP063374_1784_length_1138_cov_2.582641||full	0.593	0.253	0.593	dsDNAphage	1136	0	33.300	0.000
Bacteria_NZ_CP063374_1825_length_1111_cov_1.402462||full	0.580	0.447	0.580	dsDNAphage	1108	0	25.000	0.000
Prophage_NZ_CP063418_2_length_183970_cov_8.002719||0_partial	0.973	0.007	0.973	dsDNAphage	49360	6	34.800	13.600
Bacteria_NZ_CP063418_5_length_160021_cov_8.029631||0_partial	0.973	0.013	0.973	dsDNAphage	29968	7	43.200	4.500
Bacteria_NZ_CP063418_5_length_160021_cov_8.029631||1_partial	0.967	0.020	0.967	dsDNAphage	28497	5	31.800	4.500
Bacteria_NZ_CP063418_10_length_121670_cov_7.614834||0_partial	0.820	0.000	0.820	dsDNAphage	14971	1	22.200	29.600
Prophage_NZ_CP063418_25_length_15234_cov_8.082219||0_partial	0.780	0.000	0.780	dsDNAphage	13662	1	33.300	6.700
Bacteria_NZ_CP063780_24_length_1288_cov_1.133820||full	0.707	0.987	0.987	ssDNA	1267	0	50.000	0.000
Bacteria_NZ_CP064056_2_length_514292_cov_10.334091||0_partial	0.953	0.000	0.953	dsDNAphage	69651	14	43.000	20.000
Bacteria_NZ_CP064056_4_length_229821_cov_10.297329||0_partial	0.967	0.000	0.967	dsDNAphage	84198	16	38.500	18.300
Bacteria_NZ_CP064661_22_length_9151_cov_3.300132||full	0.993	0.240	0.993	dsDNAphage	9150	4	70.000	0.000
Bacteria_NZ_CP064661_50_length_7819_cov_3.362184||full	0.980	0.020	0.980	dsDNAphage	7607	3	75.000	12.500
Bacteria_NZ_CP064661_53_length_7563_cov_2.887986||full	1.000	0.827	1.000	dsDNAphage	7505	7	100.000	0.000
Bacteria_NZ_CP064661_65_length_7194_cov_3.555400||full	0.967	0.647	0.967	dsDNAphage	7191	0	100.000	0.000
Bacteria_NZ_CP064661_150_length_5349_cov_3.392709||full	0.907	0.060	0.907	dsDNAphage	5346	1	33.300	0.000
Bacteria_NZ_CP064661_220_length_4586_cov_3.936879||full	1.000	0.673	1.000	dsDNAphage	4583	6	100.000	0.000
Bacteria_NZ_CP064661_264_length_4201_cov_2.598649||full	0.780	0.153	0.780	dsDNAphage	4201	0	75.000	12.500
Bacteria_NZ_CP064661_289_length_4077_cov_2.751367||full	0.800	0.800	0.800	dsDNAphage	4020	0	100.000	0.000
Bacteria_NZ_CP064661_298_length_4006_cov_2.609213||full	0.953	0.013	0.953	dsDNAphage	4004	2	50.000	25.000
Bacteria_NZ_CP064661_304_length_3972_cov_3.904519||full	0.740	0.047	0.740	dsDNAphage	3969	0	60.000	20.000
Bacteria_NZ_CP064661_345_length_3706_cov_3.550534||full	0.973	0.120	0.973	dsDNAphage	3703	0	55.600	0.000
Bacteria_NZ_CP064661_348_length_3699_cov_2.516191||full	0.973	0.640	0.973	dsDNAphage	3526	0	75.000	0.000
Bacteria_NZ_CP064661_359_length_3656_cov_3.159678||full	1.000	0.240	1.000	dsDNAphage	3552	3	66.700	0.000
Bacteria_NZ_CP064661_373_length_3567_cov_2.747437||full	0.953	0.927	0.953	dsDNAphage	2712	3	100.000	0.000
Bacteria_NZ_CP064661_398_length_3413_cov_2.750149||full	1.000	0.953	1.000	dsDNAphage	3188	2	100.000	0.000
Bacteria_NZ_CP064661_422_length_3292_cov_2.659561||full	0.920	0.767	0.920	dsDNAphage	3142	0	55.600	0.000
Bacteria_NZ_CP064661_472_length_3052_cov_4.237905||full	0.773	0.047	0.773	dsDNAphage	3051	1	25.000	0.000
Bacteria_NZ_CP064661_480_length_3015_cov_3.242568||full	0.993	0.900	0.993	dsDNAphage	3013	2	66.700	0.000
Bacteria_NZ_CP064661_483_length_3007_cov_2.693767||full	1.000	0.940	1.000	dsDNAphage	3005	4	100.000	0.000
Bacteria_NZ_CP064661_489_length_2988_cov_2.227753||full	0.533	0.307	0.533	dsDNAphage	2756	0	66.700	0.000
Bacteria_NZ_CP064661_523_length_2820_cov_2.176130||full	0.980	0.120	0.980	dsDNAphage	2818	1	66.700	16.700
Bacteria_NZ_CP064661_542_length_2761_cov_2.487435||full	0.893	0.993	0.993	ssDNA	1833	0	60.000	0.000
Bacteria_NZ_CP064661_546_length_2744_cov_3.100409||full	0.987	0.907	0.987	dsDNAphage	2686	3	75.000	0.000
Bacteria_NZ_CP064661_578_length_2574_cov_2.747122||full	0.993	0.987	0.993	dsDNAphage	2573	5	100.000	0.000
Bacteria_NZ_CP064661_584_length_2562_cov_2.590746||full	0.893	1.000	1.000	ssDNA	2559	0	100.000	0.000
Bacteria_NZ_CP064661_585_length_2556_cov_3.518992||full	1.000	1.000	1.000	dsDNAphage	2555	5	100.000	0.000
Bacteria_NZ_CP064661_596_length_2523_cov_3.617909||full	0.987	0.993	0.993	ssDNA	2521	0	100.000	0.000
Bacteria_NZ_CP064661_615_length_2447_cov_3.353679||full	0.760	1.000	1.000	ssDNA	1685	0	66.700	0.000
Bacteria_NZ_CP064661_617_length_2433_cov_3.998738||full	0.560	0.993	0.993	ssDNA	1696	0	66.700	0.000
Bacteria_NZ_CP064661_632_length_2392_cov_4.147197||full	1.000	0.927	1.000	dsDNAphage	2339	2	100.000	0.000
Bacteria_NZ_CP064661_667_length_2257_cov_3.669391||full	1.000	1.000	1.000	dsDNAphage	2254	4	100.000	0.000
Bacteria_NZ_CP064661_671_length_2240_cov_3.267735||full	0.513	0.173	0.513	dsDNAphage	2175	0	50.000	0.000
Bacteria_NZ_CP064661_678_length_2215_cov_2.630093||full	0.467	0.860	0.860	ssDNA	2214	0	33.300	0.000
Bacteria_NZ_CP064661_703_length_2159_cov_1.884506||full	0.780	0.813	0.813	ssDNA	1900	0	25.000	0.000
Bacteria_NZ_CP064661_727_length_2106_cov_2.215992||full	0.873	0.987	0.987	ssDNA	1907	0	100.000	0.000
Bacteria_NZ_CP064661_806_length_1861_cov_2.595792||full	0.947	1.000	1.000	ssDNA	1860	0	100.000	0.000
Bacteria_NZ_CP064661_868_length_1707_cov_2.508475||full	0.967	1.000	1.000	ssDNA	1706	0	100.000	0.000
Bacteria_NZ_CP064661_880_length_1681_cov_3.281673||full	0.607	0.993	0.993	ssDNA	1599	0	100.000	0.000
Bacteria_NZ_CP064661_919_length_1600_cov_1.910032||full	0.920	1.000	1.000	ssDNA	1324	0	66.700	0.000
Bacteria_NZ_CP064661_973_length_1473_cov_4.217207||full	0.593	0.987	0.987	ssDNA	1260	0	50.000	0.000
Bacteria_NZ_CP064661_998_length_1422_cov_2.656913||full	0.993	0.373	0.993	dsDNAphage	1365	0	80.000	0.000
Bacteria_NZ_CP064661_1018_length_1389_cov_1.859070||full	0.507	0.993	0.993	ssDNA	1194	0	50.000	0.000
Bacteria_NZ_CP064661_1059_length_1307_cov_2.484824||full	0.613	0.113	0.613	dsDNAphage	1304	0	33.300	0.000
Bacteria_NZ_CP064661_1076_length_1270_cov_3.203292||full	0.967	0.993	0.993	ssDNA	944	0	100.000	0.000
Bacteria_NZ_CP064661_1111_length_1194_cov_2.161545||full	0.873	1.000	1.000	ssDNA	985	0	100.000	0.000
Bacteria_NZ_CP064661_1158_length_1107_cov_2.008555||full	0.380	0.967	0.967	ssDNA	1031	0	50.000	0.000
Bacteria_NZ_CP064661_1172_length_1090_cov_2.267633||full	0.620	0.940	0.940	ssDNA	754	0	50.000	0.000
Bacteria_NZ_CP064661_1177_length_1083_cov_1.573930||full	0.960	0.933	0.960	dsDNAphage	807	2	100.000	0.000
Bacteria_NZ_CP064663_24_length_2344_cov_1.762342||full	0.500	0.887	0.887	ssDNA	2324	0	25.000	0.000
Bacteria_NZ_CP064663_46_length_2023_cov_2.981707||full	0.973	1.000	1.000	ssDNA	2020	0	100.000	0.000
Bacteria_NZ_CP064663_64_length_1867_cov_1.748344||full	1.000	0.993	1.000	dsDNAphage	1866	0	100.000	0.000
Bacteria_NZ_CP064663_87_length_1725_cov_1.622754||full	1.000	0.920	1.000	dsDNAphage	1453	2	100.000	0.000
Bacteria_NZ_CP064663_121_length_1591_cov_1.495443||full	0.533	0.387	0.533	dsDNAphage	1572	0	33.300	0.000
Bacteria_NZ_CP064663_140_length_1537_cov_2.933198||full	0.753	0.973	0.973	ssDNA	1534	0	33.300	0.000
Bacteria_NZ_CP064663_144_length_1530_cov_5.223051||full	0.513	0.953	0.953	ssDNA	1358	0	50.000	0.000
Bacteria_NZ_CP064663_172_length_1422_cov_2.542063||full	0.980	0.987	0.987	ssDNA	1419	0	100.000	0.000
Bacteria_NZ_CP064663_198_length_1340_cov_1.512840||full	0.993	0.933	0.993	dsDNAphage	1339	2	100.000	0.000
Bacteria_NZ_CP064663_209_length_1313_cov_2.070747||full	0.920	0.967	0.967	ssDNA	1062	0	66.700	0.000
Prophage_NZ_CP064663_226_length_1276_cov_1.293202||full	1.000	0.993	1.000	dsDNAphage	1243	3	100.000	0.000
Bacteria_NZ_CP064663_237_length_1246_cov_1.975651||full	0.993	0.360	0.993	dsDNAphage	1219	0	75.000	0.000
Bacteria_NZ_CP064663_268_length_1193_cov_1.081722||full	0.973	1.000	1.000	ssDNA	1192	0	100.000	0.000
Bacteria_NZ_CP064663_363_length_1033_cov_1.741309||full	0.873	1.000	1.000	ssDNA	1031	0	33.300	0.000
Bacteria_NZ_CP064666_4_length_15979_cov_5.089174||full	1.000	0.040	1.000	dsDNAphage	15825	9	90.000	10.000
Bacteria_NZ_CP064666_26_length_11237_cov_3.965927||full	0.980	0.007	0.980	dsDNAphage	11236	4	58.300	8.300
Prophage_NZ_CP064666_36_length_10308_cov_3.471179||full	1.000	0.380	1.000	dsDNAphage	10280	1	21.100	0.000
Prophage_NZ_CP064666_44_length_9504_cov_3.571489||full	0.980	0.367	0.980	dsDNAphage	9501	3	63.600	0.000
Bacteria_NZ_CP064666_64_length_8681_cov_3.877000||full	0.947	0.020	0.947	dsDNAphage	8679	1	60.000	10.000
Bacteria_NZ_CP064666_132_length_6639_cov_3.175122||full	1.000	0.033	1.000	dsDNAphage	6636	2	63.600	9.100
Prophage_NZ_CP064666_167_length_6102_cov_3.167356||full	1.000	0.933	1.000	dsDNAphage	6102	3	50.000	0.000
Bacteria_NZ_CP064666_360_length_4037_cov_3.231291||full	0.547	0.507	0.547	dsDNAphage	4004	0	66.700	0.000
Bacteria_NZ_CP064666_450_length_3454_cov_2.986172||full	0.540	0.873	0.873	ssDNA	2091	0	33.300	0.000
Bacteria_NZ_CP064666_474_length_3322_cov_3.534129||full	0.947	0.067	0.947	dsDNAphage	3319	1	66.700	33.300
Bacteria_NZ_CP064666_536_length_2935_cov_4.263194||full	0.647	0.407	0.647	dsDNAphage	2935	0	75.000	0.000
Bacteria_NZ_CP064666_554_length_2829_cov_3.396539||full	0.993	0.993	0.993	dsDNAphage	2815	2	80.000	0.000
Bacteria_NZ_CP064666_568_length_2769_cov_3.666912||full	0.793	0.967	0.967	ssDNA	2767	0	60.000	0.000
Bacteria_NZ_CP064666_602_length_2600_cov_3.832220||full	1.000	0.980	1.000	dsDNAphage	2460	1	100.000	0.000
Bacteria_NZ_CP064666_614_length_2561_cov_3.422985||full	0.567	0.320	0.567	dsDNAphage	2479	0	66.700	0.000
Bacteria_NZ_CP064666_633_length_2466_cov_3.458316||full	0.620	0.400	0.620	dsDNAphage	2463	0	66.700	0.000
Bacteria_NZ_CP064666_654_length_2372_cov_3.658610||full	0.487	0.960	0.960	ssDNA	2368	0	33.300	0.000
Bacteria_NZ_CP064666_710_length_2150_cov_3.422434||full	0.633	0.207	0.633	dsDNAphage	2149	0	33.300	0.000
Bacteria_NZ_CP064666_760_length_1946_cov_2.437335||full	0.993	1.000	1.000	ssDNA	1740	0	75.000	0.000
Bacteria_NZ_CP064666_786_length_1874_cov_2.215503||full	0.713	0.967	0.967	ssDNA	1872	0	50.000	0.000
Prophage_NZ_CP064666_798_length_1801_cov_3.164948||full	0.913	0.953	0.953	ssDNA	1653	0	60.000	0.000
Bacteria_NZ_CP064666_917_length_1352_cov_4.287587||full	0.807	0.980	0.980	ssDNA	1352	0	33.300	0.000
Bacteria_NZ_CP064666_929_length_1318_cov_3.018211||full	0.573	0.913	0.913	ssDNA	1261	0	100.000	0.000
Bacteria_NZ_CP064666_944_length_1273_cov_3.209360||full	0.207	0.980	0.980	ssDNA	1149	0	50.000	0.000
Bacteria_NZ_CP064666_953_length_1248_cov_1.705784||full	0.173	0.933	0.933	ssDNA	1176	0	50.000	0.000
Bacteria_NZ_CP064666_996_length_1105_cov_3.580952||full	0.947	1.000	1.000	ssDNA	876	0	50.000	0.000
Bacteria_NZ_CP064666_1023_length_1042_cov_1.736575||full	1.000	1.000	1.000	dsDNAphage	934	1	100.000	0.000
Bacteria_NZ_CP064666_1038_length_1019_cov_1.513485||full	0.807	0.960	0.960	ssDNA	834	0	50.000	0.000
Bacteria_NZ_CP064671_18_length_3135_cov_2.617532||full	0.760	0.940	0.940	ssDNA	2383	0	100.000	0.000
Bacteria_NZ_CP064671_38_length_2645_cov_2.688417||full	1.000	0.967	1.000	dsDNAphage	2645	2	80.000	0.000
Bacteria_NZ_CP064671_64_length_2345_cov_1.760262||full	0.960	0.207	0.960	dsDNAphage	2264	0	66.700	16.700
Bacteria_NZ_CP064671_84_length_2219_cov_1.800370||full	0.507	0.933	0.933	ssDNA	2219	0	25.000	0.000
Bacteria_NZ_CP064671_128_length_1949_cov_1.885428||full	0.900	0.900	0.900	dsDNAphage	1948	0	66.700	0.000
Bacteria_NZ_CP064671_273_length_1585_cov_2.222876||full	1.000	1.000	1.000	dsDNAphage	1513	0	100.000	0.000
Bacteria_NZ_CP064671_330_length_1475_cov_1.504225||full	0.813	0.967	0.967	ssDNA	1472	0	33.300	0.000
Bacteria_NZ_CP064671_351_length_1421_cov_2.017570||full	0.773	0.993	0.993	ssDNA	1420	0	33.300	0.000
Bacteria_NZ_CP064671_405_length_1330_cov_1.877647||full	0.487	1.000	1.000	ssDNA	1328	0	33.300	0.000
Bacteria_NZ_CP064671_431_length_1297_cov_1.976651||full	0.713	0.973	0.973	ssDNA	1293	0	66.700	0.000
Bacteria_NZ_CP064671_433_length_1294_cov_1.576271||full	0.880	0.973	0.973	ssDNA	1293	0	33.300	0.000
Bacteria_NZ_CP064671_434_length_1293_cov_2.352989||full	0.760	1.000	1.000	ssDNA	1255	0	100.000	0.000
Bacteria_NZ_CP064671_469_length_1251_cov_2.274247||full	0.160	0.827	0.827	ssDNA	1251	0	33.300	0.000
Bacteria_NZ_CP064671_488_length_1218_cov_1.543422||full	0.993	1.000	1.000	ssDNA	1199	0	100.000	0.000
Bacteria_NZ_CP064671_497_length_1206_cov_1.553432||full	0.980	0.460	0.980	dsDNAphage	1136	0	80.000	0.000
Bacteria_NZ_CP064671_504_length_1190_cov_1.816740||full	0.993	0.953	0.993	dsDNAphage	1174	1	100.000	0.000
Bacteria_NZ_CP064671_659_length_1014_cov_1.772680||full	0.893	0.987	0.987	ssDNA	942	0	100.000	0.000
Bacteria_NZ_CP064672_3_length_361782_cov_11.877178||0_partial	0.720	0.000	0.720	dsDNAphage	22604	1	25.900	29.600
Bacteria_NZ_CP064672_4_length_311921_cov_12.705569||0_partial	0.880	0.007	0.880	dsDNAphage	15033	1	31.800	36.400
Bacteria_NZ_CP064672_9_length_162514_cov_12.723161||0_partial	0.720	0.007	0.720	dsDNAphage	12317	1	22.200	38.900
Bacteria_NZ_CP064672_10_length_157388_cov_13.108992||0_partial	0.993	0.000	0.993	dsDNAphage	22764	9	65.600	18.800
Bacteria_NZ_CP064672_13_length_131181_cov_12.301184||full	0.827	0.000	0.827	dsDNAphage	128015	9	26.300	40.700
Bacteria_NZ_CP064672_41_length_7699_cov_25.178310||full	1.000	0.607	1.000	dsDNAphage	7673	3	88.900	0.000
Bacteria_NZ_CP064672_48_length_1306_cov_45.233413||full	0.507	0.900	0.900	ssDNA	1256	0	50.000	0.000
Bacteria_NZ_CP054918_35_length_36985_cov_4.550474||full	0.960	0.000	0.960	dsDNAphage	36983	8	38.000	8.000
Bacteria_NZ_CP054918_74_length_26706_cov_4.916739||full	0.947	0.047	0.947	dsDNAphage	26703	6	53.600	7.100
Bacteria_NZ_CP054918_106_length_21185_cov_5.731377||0_partial	0.807	0.007	0.807	dsDNAphage	11951	1	33.300	33.300
Bacteria_NZ_CP054918_114_length_20435_cov_4.687880||full	0.520	0.007	0.520	dsDNAphage	20233	0	17.200	3.400
Bacteria_NZ_CP054918_204_length_13495_cov_5.450744||full	0.993	0.227	0.993	dsDNAphage	13492	1	24.000	0.000
